Entity,Code,Year,3_1_Renewables_kWpc
Latvia,LVA,2016,5013.796
Latvia,LVA,2017,7752.4414
Latvia,LVA,2018,5276.167
Latvia,LVA,2019,4876.5537
Latvia,LVA,2020,5605.3623
Latvia,LVA,2021,5755.9478
Latvia,LVA,2022,5768.018
Lithuania,LTU,1985,316.66458
Lithuania,LTU,1986,307.04315
Lithuania,LTU,1987,287.1337
Lithuania,LTU,1988,302.7329
Lithuania,LTU,1989,301.31775
Lithuania,LTU,1990,323.3602
Lithuania,LTU,1991,263.4719
Lithuania,LTU,1992,242.27731
Lithuania,LTU,1993,306.74066
Lithuania,LTU,1994,354.4816
Lithuania,LTU,1995,294.33618
Lithuania,LTU,1996,258.9932
Lithuania,LTU,1997,236.08559
Lithuania,LTU,1998,336.39606
Lithuania,LTU,1999,336.87692
Lithuania,LTU,2000,278.72418
Lithuania,LTU,2001,270.3919
Lithuania,LTU,2002,296.86032
Lithuania,LTU,2003,278.174
Lithuania,LTU,2004,363.64935
Lithuania,LTU,2005,402.04633
Lithuania,LTU,2006,443.1914
Lithuania,LTU,2007,696.34875
Lithuania,LTU,2008,753.9841
Lithuania,LTU,2009,801.52673
Lithuania,LTU,2010,991.8013
Lithuania,LTU,2011,1179.5068
Lithuania,LTU,2012,1320.07
Lithuania,LTU,2013,1653.3197
Lithuania,LTU,2014,1680.3182
Lithuania,LTU,2015,1866.2598
Lithuania,LTU,2016,2213.1833
Lithuania,LTU,2017,2661.4036
Lithuania,LTU,2018,2509.0398
Lithuania,LTU,2019,2788.6968
Lithuania,LTU,2020,2940.9255
Lithuania,LTU,2021,3132.0415
Lithuania,LTU,2022,2891.2927
Luxembourg,LUX,1965,774.7873
Luxembourg,LUX,1966,690.2082
Luxembourg,LUX,1967,773.3071
Luxembourg,LUX,1968,786.3383
Luxembourg,LUX,1969,681.7773
Luxembourg,LUX,1970,751.2329
Luxembourg,LUX,1971,421.35257
Luxembourg,LUX,1972,490.96448
Luxembourg,LUX,1973,429.603
Luxembourg,LUX,1974,630.60834
Luxembourg,LUX,1975,541.31696
Luxembourg,LUX,1976,338.9365
Luxembourg,LUX,1977,764.7596
Luxembourg,LUX,1978,745.22064
Luxembourg,LUX,1979,806.004
Luxembourg,LUX,1980,832.72546
Luxembourg,LUX,1981,905.6639
Luxembourg,LUX,1982,820.6196
Luxembourg,LUX,1983,801.7397
Luxembourg,LUX,1984,860.2851
Luxembourg,LUX,1985,718.4705
Luxembourg,LUX,1986,838.8251
Luxembourg,LUX,1987,988.20874
Luxembourg,LUX,1988,924.8579
Luxembourg,LUX,1989,710.5012
Luxembourg,LUX,1990,647.5845
Luxembourg,LUX,1991,758.2753
Luxembourg,LUX,1992,624.6396
Luxembourg,LUX,1993,617.7939
Luxembourg,LUX,1994,752.2452
Luxembourg,LUX,1995,790.9953
Luxembourg,LUX,1996,548.7207
Luxembourg,LUX,1997,736.85535
Luxembourg,LUX,1998,1008.23047
Luxembourg,LUX,1999,849.51996
Luxembourg,LUX,2000,1170.3293
Luxembourg,LUX,2001,1131.3737
Luxembourg,LUX,2002,1006.8135
Luxembourg,LUX,2003,928.9723
Luxembourg,LUX,2004,1257.7805
Luxembourg,LUX,2005,1320.3257
Luxembourg,LUX,2006,1520.0189
Luxembourg,LUX,2007,2672.1292
Luxembourg,LUX,2008,2714.0024
Luxembourg,LUX,2009,2514.5273
Luxembourg,LUX,2010,2471.0574
Luxembourg,LUX,2011,2406.5632
Luxembourg,LUX,2012,2698.7964
Luxembourg,LUX,2013,3081.4807
Luxembourg,LUX,2014,3470.8354
Luxembourg,LUX,2015,3801.8433
Luxembourg,LUX,2016,3955.322
Luxembourg,LUX,2017,4981.1006
Luxembourg,LUX,2018,5454.2563
Luxembourg,LUX,2019,6038.8257
Luxembourg,LUX,2020,6989.995
Luxembourg,LUX,2021,6877.882
Luxembourg,LUX,2022,6546.746
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,187.5985
Netherlands,NLD,1976,202.29498
Netherlands,NLD,1977,199.7495
Netherlands,NLD,1978,277.12698
Netherlands,NLD,1979,251.46053
Netherlands,NLD,1980,231.33252
Netherlands,NLD,1981,243.61418
Netherlands,NLD,1982,59.170574
Netherlands,NLD,1983,51.31643
Netherlands,NLD,1984,3.7576349
Netherlands,NLD,1985,97.59313
Netherlands,NLD,1986,121.78267
Netherlands,NLD,1987,153.3051
Netherlands,NLD,1988,184.16592
Netherlands,NLD,1989,205.41118
Netherlands,NLD,1990,171.01303
Netherlands,NLD,1991,196.84842
Netherlands,NLD,1992,210.75021
Netherlands,NLD,1993,232.40233
Netherlands,NLD,1994,260.39783
Netherlands,NLD,1995,287.89435
Netherlands,NLD,1996,369.1202
Netherlands,NLD,1997,406.4464
Netherlands,NLD,1998,465.0263
Netherlands,NLD,1999,499.5068
Netherlands,NLD,2000,586.3037
Netherlands,NLD,2001,646.62
Netherlands,NLD,2002,772.864
Netherlands,NLD,2003,759.73224
Netherlands,NLD,2004,1010.4441
Netherlands,NLD,2005,1421.3
Netherlands,NLD,2006,1545.087
Netherlands,NLD,2007,1633.4071
Netherlands,NLD,2008,1936.8414
Netherlands,NLD,2009,2238.8867
Netherlands,NLD,2010,2209.5332
Netherlands,NLD,2011,2445.274
Netherlands,NLD,2012,2473.6006
Netherlands,NLD,2013,2357.5505
Netherlands,NLD,2014,2270.0615
Netherlands,NLD,2015,2526.399
Netherlands,NLD,2016,2631.5774
Netherlands,NLD,2017,3062.069
Netherlands,NLD,2018,3412.2295
Netherlands,NLD,2019,4104.7476
Netherlands,NLD,2020,5749.9604
Netherlands,NLD,2021,6940.3916
Netherlands,NLD,2022,8051.7456
Poland,POL,1965,87.511284
Poland,POL,1966,87.94734
Poland,POL,1967,93.5056
Poland,POL,1968,97.50508
Poland,POL,1969,82.55228
Poland,POL,1970,167.01588
Poland,POL,1971,151.6911
Poland,POL,1972,152.66841
Poland,POL,1973,150.80362
Poland,POL,1974,209.2071
Poland,POL,1975,193.45157
Poland,POL,1976,159.17224
Poland,POL,1977,191.91142
Poland,POL,1978,189.42677
Poland,POL,1979,173.62013
Poland,POL,1980,217.83002
Poland,POL,1981,200.2111
Poland,POL,1982,149.80771
Poland,POL,1983,167.19159
Poland,POL,1984,142.76688
Poland,POL,1985,181.38246
Poland,POL,1986,153.72859
Poland,POL,1987,146.79965
Poland,POL,1988,148.15236
Poland,POL,1989,134.07286
Poland,POL,1990,114.690926
Poland,POL,1991,117.34267
Poland,POL,1992,125.75766
Poland,POL,1993,119.906265
Poland,POL,1994,137.77722
Poland,POL,1995,150.94724
Poland,POL,1996,159.74698
Poland,POL,1997,165.2264
Poland,POL,1998,196.50345
Poland,POL,1999,182.5119
Poland,POL,2000,180.43849
Poland,POL,2001,214.38727
Poland,POL,2002,211.99687
Poland,POL,2003,180.87662
Poland,POL,2004,240.43353
Poland,POL,2005,313.2887
Poland,POL,2006,361.80124
Poland,POL,2007,451.73392
Poland,POL,2008,649.4613
Poland,POL,2009,869.61694
Poland,POL,2010,1043.4899
Poland,POL,2011,1227.7501
Poland,POL,2012,1542.1094
Poland,POL,2013,1529.3766
Poland,POL,2014,1728.0852
Poland,POL,2015,1893.0917
Poland,POL,2016,1822.5664
Poland,POL,2017,1937.4985
Poland,POL,2018,1852.4308
Poland,POL,2019,2151.1484
Poland,POL,2020,2293.1719
Poland,POL,2021,2525.8687
Poland,POL,2022,2817.1733
Portugal,PRT,1965,1395.0657
Portugal,PRT,1966,1828.3942
Portugal,PRT,1967,1899.1571
Portugal,PRT,1968,1821.5292
Portugal,PRT,1969,2230.2705
Portugal,PRT,1970,2044.7809
Portugal,PRT,1971,2149.4248
Portugal,PRT,1972,2412.9182
Portugal,PRT,1973,2489.226
Portugal,PRT,1974,2612.6575
Portugal,PRT,1975,2141.5068
Portugal,PRT,1976,1595.8186
Portugal,PRT,1977,3194.452
Portugal,PRT,1978,3414.878
Portugal,PRT,1979,3508.1223
Portugal,PRT,1980,2526.396
Portugal,PRT,1981,1606.4023
Portugal,PRT,1982,2180.0527
Portugal,PRT,1983,2516.701
Portugal,PRT,1984,3014.0532
Portugal,PRT,1985,3337.737
Portugal,PRT,1986,2707.9707
Portugal,PRT,1987,2896.6443
Portugal,PRT,1988,3816.7683
Portugal,PRT,1989,1928.353
Portugal,PRT,1990,2926.9263
Portugal,PRT,1991,2937.628
Portugal,PRT,1992,1661.4547
Portugal,PRT,1993,2818.7769
Portugal,PRT,1994,3457.8423
Portugal,PRT,1995,2784.7825
Portugal,PRT,1996,4650.5894
Portugal,PRT,1997,4177.3164
Portugal,PRT,1998,4134.0137
Portugal,PRT,1999,2524.63
Portugal,PRT,2000,3722.781
Portugal,PRT,2001,4490.5557
Portugal,PRT,2002,2761.0034
Portugal,PRT,2003,4940.642
Portugal,PRT,2004,3425.1628
Portugal,PRT,2005,2290.1475
Portugal,PRT,2006,4353.7764
Portugal,PRT,2007,4539.0684
Portugal,PRT,2008,4104.837
Portugal,PRT,2009,5147.3584
Portugal,PRT,2010,7892.914
Portugal,PRT,2011,6752.2744
Portugal,PRT,2012,5481.619
Portugal,PRT,2013,8115.8535
Portugal,PRT,2014,8663.697
Portugal,PRT,2015,6872.1235
Portugal,PRT,2016,8825.81
Portugal,PRT,2017,6279.6885
Portugal,PRT,2018,8034.7534
Portugal,PRT,2019,7509.2393
Portugal,PRT,2020,8175.1196
Portugal,PRT,2021,8625.67
Portugal,PRT,2022,7269.217
Romania,ROU,1965,155.45132
Romania,ROU,1966,159.222
Romania,ROU,1967,225.5734
Romania,ROU,1968,236.67668
Romania,ROU,1969,332.576
Romania,ROU,1970,411.57895
Romania,ROU,1971,659.7919
Romania,ROU,1972,1065.3018
Romania,ROU,1973,1081.8364
Romania,ROU,1974,1199.8009
Romania,ROU,1975,1307.697
Romania,ROU,1976,1117.6089
Romania,ROU,1977,1274.6643
Romania,ROU,1978,1436.7992
Romania,ROU,1979,1524.5098
Romania,ROU,1980,1688.908
Romania,ROU,1981,1693.6804
Romania,ROU,1982,1569.6589
Romania,ROU,1983,1324.8783
Romania,ROU,1984,1490.7991
Romania,ROU,1985,1668.8832
Romania,ROU,1986,1415.1768
Romania,ROU,1987,1463.1046
Romania,ROU,1988,1923.161
Romania,ROU,1989,1774.865
Romania,ROU,1990,1477.8346
Romania,ROU,1991,1888.4352
Romania,ROU,1992,1517.6183
Romania,ROU,1993,1661.7637
Romania,ROU,1994,1704.4697
Romania,ROU,1995,2190.5967
Romania,ROU,1996,2078.135
Romania,ROU,1997,2324.3655
Romania,ROU,1998,2520.622
Romania,ROU,1999,2453.9824
Romania,ROU,2000,1993.5503
Romania,ROU,2001,2011.2598
Romania,ROU,2002,2163.3977
Romania,ROU,2003,1790.5005
Romania,ROU,2004,2235.7476
Romania,ROU,2005,2744.141
Romania,ROU,2006,2498.6775
Romania,ROU,2007,2205.1812
Romania,ROU,2008,2410.4353
Romania,ROU,2009,2212.248
Romania,ROU,2010,2838.4585
Romania,ROU,2011,2337.011
Romania,ROU,2012,2137.4756
Romania,ROU,2013,2808.888
Romania,ROU,2014,3482.8416
Romania,ROU,2015,3650.0308
Romania,ROU,2016,3805.3665
Romania,ROU,2017,3456.309
Romania,ROU,2018,3720.3672
Romania,ROU,2019,3560.9612
Romania,ROU,2020,3598.4883
Romania,ROU,2021,3826.1125
Romania,ROU,2022,3321.3687
Slovakia,SVK,1965,1506.4141
Slovakia,SVK,1966,1431.4375
Slovakia,SVK,1967,1217.2252
Slovakia,SVK,1968,1109.518
Slovakia,SVK,1969,858.172
Slovakia,SVK,1970,1285.7566
Slovakia,SVK,1971,957.6544
Slovakia,SVK,1972,994.41907
Slovakia,SVK,1973,842.25244
Slovakia,SVK,1974,1402.0311
Slovakia,SVK,1975,1249.6957
Slovakia,SVK,1976,1247.3319
Slovakia,SVK,1977,1472.5469
Slovakia,SVK,1978,1367.8743
Slovakia,SVK,1979,1129.7905
Slovakia,SVK,1980,1341.7928
Slovakia,SVK,1981,1159.9695
Slovakia,SVK,1982,1011.01685
Slovakia,SVK,1983,1065.8679
Slovakia,SVK,1984,898.93933
Slovakia,SVK,1985,1216.3329
Slovakia,SVK,1986,957.01697
Slovakia,SVK,1987,1098.3871
Slovakia,SVK,1988,993.2257
Slovakia,SVK,1989,1106.0973
Slovakia,SVK,1990,1056.6075
Slovakia,SVK,1991,788.4961
Slovakia,SVK,1992,1080.3092
Slovakia,SVK,1993,1926.3708
Slovakia,SVK,1994,2412.0876
Slovakia,SVK,1995,2697.2168
Slovakia,SVK,1996,2332.684
Slovakia,SVK,1997,2239.58
Slovakia,SVK,1998,2349.1475
Slovakia,SVK,1999,2461.4907
Slovakia,SVK,2000,2538.0818
Slovakia,SVK,2001,2846.7163
Slovakia,SVK,2002,2956.624
Slovakia,SVK,2003,1941.5841
Slovakia,SVK,2004,2215.1316
Slovakia,SVK,2005,2513.4426
Slovakia,SVK,2006,2654.2644
Slovakia,SVK,2007,2754.0344
Slovakia,SVK,2008,2575.4382
Slovakia,SVK,2009,2766.4043
Slovakia,SVK,2010,3313.9172
Slovakia,SVK,2011,2865.4773
Slovakia,SVK,2012,3055.1394
Slovakia,SVK,2013,3495.1562
Slovakia,SVK,2014,3531.6296
Slovakia,SVK,2015,3471.2898
Slovakia,SVK,2016,3733.3645
Slovakia,SVK,2017,3673.622
Slovakia,SVK,2018,3293.3945
Slovakia,SVK,2019,3708.413
Slovakia,SVK,2020,3799.5046
Slovakia,SVK,2021,3791.369
Slovakia,SVK,2022,3491.5803
Slovenia,SVN,1990,4427.972
Slovenia,SVN,1991,5361.7563
Slovenia,SVN,1992,5082.8857
Slovenia,SVN,1993,4505.965
Slovenia,SVN,1994,5046.9688
Slovenia,SVN,1995,4829.5195
Slovenia,SVN,1996,5448.5327
Slovenia,SVN,1997,4593.382
Slovenia,SVN,1998,5130.8555
Slovenia,SVN,1999,5616.1445
Slovenia,SVN,2000,5825.895
Slovenia,SVN,2001,5741.107
Slovenia,SVN,2002,5038.7437
Slovenia,SVN,2003,4506.4126
Slovenia,SVN,2004,6103.286
Slovenia,SVN,2005,5118.4756
Slovenia,SVN,2006,5256.9478
Slovenia,SVN,2007,4808.454
Slovenia,SVN,2008,6149.9775
Slovenia,SVN,2009,6915.468
Slovenia,SVN,2010,6708.7656
Slovenia,SVN,2011,5435.8403
Slovenia,SVN,2012,6081.121
Slovenia,SVN,2013,7108.904
Slovenia,SVN,2014,8933.372
Slovenia,SVN,2015,5865.7944
Slovenia,SVN,2016,6653.4453
Slovenia,SVN,2017,5854.6396
Slovenia,SVN,2018,7050.9824
Slovenia,SVN,2019,6881.2295
Slovenia,SVN,2020,7512.0327
Slovenia,SVN,2021,7369.1714
Slovenia,SVN,2022,5347.2437
Spain,ESP,1965,1812.8492
Spain,ESP,1966,2482.9321
Spain,ESP,1967,2041.691
Spain,ESP,1968,2174.919
Spain,ESP,1969,2702.8484
Spain,ESP,1970,2434.6003
Spain,ESP,1971,2761.0771
Spain,ESP,1972,3044.347
Spain,ESP,1973,2454.893
Spain,ESP,1974,2563.043
Spain,ESP,1975,2165.372
Spain,ESP,1976,1729.2266
Spain,ESP,1977,3236.2637
Spain,ESP,1978,3255.9087
Spain,ESP,1979,3710.6885
Spain,ESP,1980,2361.448
Spain,ESP,1981,1754.1875
Spain,ESP,1982,2090.8533
Spain,ESP,1983,2142.149
Spain,ESP,1984,2474.6606
Spain,ESP,1985,2455.4468
Spain,ESP,1986,2074.5842
Spain,ESP,1987,2139.0217
Spain,ESP,1988,2742.7969
Spain,ESP,1989,1521.7036
Spain,ESP,1990,1978.3607
Spain,ESP,1991,2114.7183
Spain,ESP,1992,1482.3124
Spain,ESP,1993,1884.8153
Spain,ESP,1994,2168.2666
Spain,ESP,1995,1818.7312
Spain,ESP,1996,3056.846
Spain,ESP,1997,2731.2285
Spain,ESP,1998,2712.4753
Spain,ESP,1999,2004.6565
Spain,ESP,2000,2627.7856
Spain,ESP,2001,3575.705
Spain,ESP,2002,2510.0774
Spain,ESP,2003,3944.3684
Spain,ESP,2004,3476.4563
Spain,ESP,2005,2823.334
Spain,ESP,2006,3401.3733
Spain,ESP,2007,3700.0454
Spain,ESP,2008,3886.6162
Spain,ESP,2009,4546.248
Spain,ESP,2010,6146.9863
Spain,ESP,2011,5555.1284
Spain,ESP,2012,5669.7056
Spain,ESP,2013,6768.037
Spain,ESP,2014,6725.293
Spain,ESP,2015,5938.721
Spain,ESP,2016,6366.918
Spain,ESP,2017,5413.6333
Spain,ESP,2018,6378.1875
Spain,ESP,2019,5866.932
Spain,ESP,2020,6717.2803
Spain,ESP,2021,7342.8965
Spain,ESP,2022,7070.7124
Sweden,SWE,1965,17699.406
Sweden,SWE,1966,17200.88
Sweden,SWE,1967,18488.486
Sweden,SWE,1968,18156.307
Sweden,SWE,1969,15493.238
Sweden,SWE,1970,15334.093
Sweden,SWE,1971,19112.344
Sweden,SWE,1972,19665.49
Sweden,SWE,1973,21860.477
Sweden,SWE,1974,20806.584
Sweden,SWE,1975,20846.982
Sweden,SWE,1976,19797.238
Sweden,SWE,1977,19277.508
Sweden,SWE,1978,20728.143
Sweden,SWE,1979,21904.506
Sweden,SWE,1980,21219.764
Sweden,SWE,1981,21572.68
Sweden,SWE,1982,19905.72
Sweden,SWE,1983,23043.012
Sweden,SWE,1984,24692.902
Sweden,SWE,1985,25707.146
Sweden,SWE,1986,22173.203
Sweden,SWE,1987,25923.533
Sweden,SWE,1988,25173.588
Sweden,SWE,1989,25769.19
Sweden,SWE,1990,25809.316
Sweden,SWE,1991,22457.38
Sweden,SWE,1992,26203.043
Sweden,SWE,1993,26235.955
Sweden,SWE,1994,20873.506
Sweden,SWE,1995,23883.898
Sweden,SWE,1996,18232.84
Sweden,SWE,1997,24257.066
Sweden,SWE,1998,26142.484
Sweden,SWE,1999,25049.547
Sweden,SWE,2000,27821.758
Sweden,SWE,2001,27621.701
Sweden,SWE,2002,23391.857
Sweden,SWE,2003,19153.527
Sweden,SWE,2004,22215.672
Sweden,SWE,2005,26029.543
Sweden,SWE,2006,22713.342
Sweden,SWE,2007,24522.22
Sweden,SWE,2008,25672.346
Sweden,SWE,2009,24715.498
Sweden,SWE,2010,25637.17
Sweden,SWE,2011,25887.42
Sweden,SWE,2012,29567.607
Sweden,SWE,2013,24678.664
Sweden,SWE,2014,25373.623
Sweden,SWE,2015,29774.703
Sweden,SWE,2016,26143.336
Sweden,SWE,2017,27499.584
Sweden,SWE,2018,25972.617
Sweden,SWE,2019,27739.84
Sweden,SWE,2020,30480.658
Sweden,SWE,2021,31338.572
Sweden,SWE,2022,31948.436
United Kingdom,GBR,1965,251.47968
United Kingdom,GBR,1966,245.83539
United Kingdom,GBR,1967,263.22614
United Kingdom,GBR,1968,199.49362
United Kingdom,GBR,1969,173.72546
United Kingdom,GBR,1970,241.02182
United Kingdom,GBR,1971,178.50136
United Kingdom,GBR,1972,177.92366
United Kingdom,GBR,1973,202.05814
United Kingdom,GBR,1974,214.06891
United Kingdom,GBR,1975,201.69823
United Kingdom,GBR,1976,238.39552
United Kingdom,GBR,1977,207.87569
United Kingdom,GBR,1978,214.0423
United Kingdom,GBR,1979,226.14218
United Kingdom,GBR,1980,207.57497
United Kingdom,GBR,1981,231.70032
United Kingdom,GBR,1982,237.60623
United Kingdom,GBR,1983,237.38972
United Kingdom,GBR,1984,237.16289
United Kingdom,GBR,1985,206.47751
United Kingdom,GBR,1986,248.63052
United Kingdom,GBR,1987,217.86247
United Kingdom,GBR,1988,253.66154
United Kingdom,GBR,1989,247.5016
United Kingdom,GBR,1990,298.1979
United Kingdom,GBR,1991,272.57138
United Kingdom,GBR,1992,328.62613
United Kingdom,GBR,1993,298.19434
United Kingdom,GBR,1994,363.34247
United Kingdom,GBR,1995,347.92422
United Kingdom,GBR,1996,296.93353
United Kingdom,GBR,1997,372.64362
United Kingdom,GBR,1998,448.3147
United Kingdom,GBR,1999,498.67804
United Kingdom,GBR,2000,513.6829
United Kingdom,GBR,2001,494.15225
United Kingdom,GBR,2002,571.00256
United Kingdom,GBR,2003,553.2697
United Kingdom,GBR,2004,720.68335
United Kingdom,GBR,2005,866.5245
United Kingdom,GBR,2006,934.6718
United Kingdom,GBR,2007,1030.0292
United Kingdom,GBR,2008,1206.3191
United Kingdom,GBR,2009,1385.4036
United Kingdom,GBR,2010,1451.4083
United Kingdom,GBR,2011,1820.8951
United Kingdom,GBR,2012,2038.9126
United Kingdom,GBR,2013,2571.1172
United Kingdom,GBR,2014,3076.2766
United Kingdom,GBR,2015,3831.7295
United Kingdom,GBR,2016,3787.2837
United Kingdom,GBR,2017,4403.344
United Kingdom,GBR,2018,4892.872
United Kingdom,GBR,2019,5317.344
United Kingdom,GBR,2020,5877.8315
United Kingdom,GBR,2021,5330.718
United Kingdom,GBR,2022,5820.2104
