Entity,Code,Year,2_1_FDI_outflows_share_GDP
Luxembourg,LUX,2017,52.904396057128906
Luxembourg,LUX,2018,16.304916381835938
Luxembourg,LUX,2019,49.108394622802734
Luxembourg,LUX,2020,173.2530059814453
Malta,MLT,1971,0
Malta,MLT,1972,0
Malta,MLT,1973,0
Malta,MLT,1974,0
Malta,MLT,1975,0
Malta,MLT,1976,0
Malta,MLT,1977,0
Malta,MLT,1978,0
Malta,MLT,1979,0
Malta,MLT,1980,0
Malta,MLT,1981,0
Malta,MLT,1982,0
Malta,MLT,1983,0
Malta,MLT,1984,0
Malta,MLT,1985,0
Malta,MLT,1986,0
Malta,MLT,1987,0
Malta,MLT,1988,0
Malta,MLT,1989,0
Malta,MLT,1990,-0.6192993521690369
Malta,MLT,1991,0.47472789883613586
Malta,MLT,1992,1.4941514730453491
Malta,MLT,1993,0.033407680690288544
Malta,MLT,1994,-0.03432687371969223
Malta,MLT,1995,7.100306987762451
Malta,MLT,1996,2.4256227016448975
Malta,MLT,1997,2.338770866394043
Malta,MLT,1998,1.5191270112991333
Malta,MLT,1999,-3.186422109603882
Malta,MLT,2000,4.008439064025879
Malta,MLT,2001,4.55581521987915
Malta,MLT,2002,-2.1677916049957275
Malta,MLT,2003,8.803277969360352
Malta,MLT,2004,87.14566802978516
Malta,MLT,2005,170.9799041748047
Malta,MLT,2006,219.2337646484375
Malta,MLT,2007,184.71649169921875
Malta,MLT,2008,177.7983856201172
Malta,MLT,2009,-70.16000366210938
Malta,MLT,2010,36.84773635864258
Malta,MLT,2011,-45.420433044433594
Malta,MLT,2012,-87.22660064697266
Malta,MLT,2013,-83.11965942382812
Malta,MLT,2014,-74.95128631591797
Malta,MLT,2015,-59.43323516845703
Malta,MLT,2016,-56.60423278808594
Malta,MLT,2017,-52.48066711425781
Malta,MLT,2018,-47.878231048583984
Malta,MLT,2019,-43.464656829833984
Malta,MLT,2020,-45.99705123901367
Netherlands,NLD,1970,3.4504404067993164
Netherlands,NLD,1971,2.959050178527832
Netherlands,NLD,1972,2.998623847961426
Netherlands,NLD,1973,2.946725845336914
Netherlands,NLD,1974,3.1963541507720947
Netherlands,NLD,1975,2.512566566467285
Netherlands,NLD,1976,2.1549296379089355
Netherlands,NLD,1977,2.392106056213379
Netherlands,NLD,1978,2.172264337539673
Netherlands,NLD,1979,3.4964542388916016
Netherlands,NLD,1980,3.0325093269348145
Netherlands,NLD,1981,2.757866859436035
Netherlands,NLD,1982,2.058868169784546
Netherlands,NLD,1983,2.499504327774048
Netherlands,NLD,1984,3.3661975860595703
Netherlands,NLD,1985,1.8801676034927368
Netherlands,NLD,1986,2.0379185676574707
Netherlands,NLD,1987,3.5332045555114746
Netherlands,NLD,1988,2.717345952987671
Netherlands,NLD,1989,5.751722812652588
Netherlands,NLD,1990,4.309380531311035
Netherlands,NLD,1991,3.919034481048584
Netherlands,NLD,1992,3.5198986530303955
Netherlands,NLD,1993,2.8154759407043457
Netherlands,NLD,1994,4.637278079986572
Netherlands,NLD,1995,4.463332176208496
Netherlands,NLD,1996,7.08935546875
Netherlands,NLD,1997,5.87775182723999
Netherlands,NLD,1998,8.433186531066895
Netherlands,NLD,1999,12.784565925598145
Netherlands,NLD,2000,17.84838104248047
Netherlands,NLD,2001,11.765859603881836
Netherlands,NLD,2002,6.709092140197754
Netherlands,NLD,2003,7.701228618621826
Netherlands,NLD,2004,23.010555267333984
Netherlands,NLD,2005,38.89794921875
Netherlands,NLD,2006,71.34768676757812
Netherlands,NLD,2007,70.28599548339844
Netherlands,NLD,2008,28.63726043701172
Netherlands,NLD,2009,16.0949764251709
Netherlands,NLD,2010,22.597003936767578
Netherlands,NLD,2011,41.05221939086914
Netherlands,NLD,2012,28.36252784729004
Netherlands,NLD,2013,47.40819549560547
Netherlands,NLD,2014,13.272539138793945
Netherlands,NLD,2015,51.06028747558594
Netherlands,NLD,2016,37.07208251953125
Netherlands,NLD,2017,32.79453659057617
Netherlands,NLD,2018,-29.936038970947266
Netherlands,NLD,2019,-13.890759468078613
Netherlands,NLD,2020,-21.910097122192383
Poland,POL,1990,0.008119404315948486
Poland,POL,1991,-0.008187045343220234
Poland,POL,1992,0.013780375942587852
Poland,POL,1993,0.01874108985066414
Poland,POL,1994,0.02617248333990574
Poland,POL,1995,0.02951660566031933
Poland,POL,1996,0.03433353453874588
Poland,POL,1997,0.029493380337953568
Poland,POL,1998,0.19120043516159058
Poland,POL,1999,0.0988055095076561
Poland,POL,2000,0.00464523583650589
Poland,POL,2001,-0.06652506440877914
Poland,POL,2002,0.09544282406568527
Poland,POL,2003,0.4990192651748657
Poland,POL,2004,0.8384612202644348
Poland,POL,2005,1.3503434658050537
Poland,POL,2006,3.1347389221191406
Poland,POL,2007,1.7681808471679688
Poland,POL,2008,0.8744229078292847
Poland,POL,2009,1.3487591743469238
Poland,POL,2010,1.983185052871704
Poland,POL,2011,0.9233368039131165
Poland,POL,2012,0.266185998916626
Poland,POL,2013,-0.6546820402145386
Poland,POL,2014,1.2533247470855713
Poland,POL,2015,1.0282288789749146
Poland,POL,2016,2.9458539485931396
Poland,POL,2017,0.7456664443016052
Poland,POL,2018,0.3981874883174896
Poland,POL,2019,0.8598973751068115
Poland,POL,2020,0.818437933921814
Portugal,PRT,1972,0.06228246912360191
Portugal,PRT,1973,0.2915729284286499
Portugal,PRT,1974,0.2112789750099182
Portugal,PRT,1975,0.04183243215084076
Portugal,PRT,1976,0.025230253115296364
Portugal,PRT,1977,0.012341509573161602
Portugal,PRT,1978,0.02587796188890934
Portugal,PRT,1979,-0.030247634276747704
Portugal,PRT,1980,0.04159383848309517
Portugal,PRT,1981,0.05144674330949783
Portugal,PRT,1982,0.02782321721315384
Portugal,PRT,1983,0.06694912910461426
Portugal,PRT,1984,0.035185929387807846
Portugal,PRT,1985,0.07994747161865234
Portugal,PRT,1986,-0.000659121957141906
Portugal,PRT,1987,-0.02114374376833439
Portugal,PRT,1988,0.14155004918575287
Portugal,PRT,1989,0.13910070061683655
Portugal,PRT,1990,0.20711594820022583
Portugal,PRT,1991,0.5193018317222595
Portugal,PRT,1992,0.6389238834381104
Portugal,PRT,1993,0.15505073964595795
Portugal,PRT,1994,0.2877429127693176
Portugal,PRT,1995,0.582641065120697
Portugal,PRT,1996,0.7757723331451416
Portugal,PRT,1997,2.075361967086792
Portugal,PRT,1998,5.73314094543457
Portugal,PRT,1999,2.076695680618286
Portugal,PRT,2000,7.403170108795166
Portugal,PRT,2001,5.623490333557129
Portugal,PRT,2002,-1.0235719680786133
Portugal,PRT,2003,5.4621171951293945
Portugal,PRT,2004,4.322581768035889
Portugal,PRT,2005,1.386940836906433
Portugal,PRT,2006,4.240480899810791
Portugal,PRT,2007,4.390530586242676
Portugal,PRT,2008,2.117825984954834
Portugal,PRT,2009,1.4858617782592773
Portugal,PRT,2010,-1.40163254737854
Portugal,PRT,2011,6.430504322052002
Portugal,PRT,2012,2.103034257888794
Portugal,PRT,2013,3.1320455074310303
Portugal,PRT,2014,1.4904075860977173
Portugal,PRT,2015,-0.5599761605262756
Portugal,PRT,2016,1.544538974761963
Portugal,PRT,2017,1.0294759273529053
Portugal,PRT,2018,0.6000059843063354
Portugal,PRT,2019,0.6800550222396851
Portugal,PRT,2020,-0.15566465258598328
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.046159226447343826
Romania,ROU,1991,0.010345296934247017
Romania,ROU,1992,0.015922510996460915
Romania,ROU,1993,0.02655247040092945
Romania,ROU,1994,0.000033250827982556075
Romania,ROU,1995,0.005342548713088036
Romania,ROU,1996,0.00002707307066884823
Romania,ROU,1997,-0.025298723950982094
Romania,ROU,1998,-0.021585777401924133
Romania,ROU,1999,0.04450281709432602
Romania,ROU,2000,-0.02952761761844158
Romania,ROU,2001,-0.042084600776433945
Romania,ROU,2002,0.034732699394226074
Romania,ROU,2003,0.06746645271778107
Romania,ROU,2004,0.09336736053228378
Romania,ROU,2005,0.33558449149131775
Romania,ROU,2006,0.41106507182121277
Romania,ROU,2007,0.38151514530181885
Romania,ROU,2008,0.14604902267456055
Romania,ROU,2009,0.007770673371851444
Romania,ROU,2010,0.14166313409805298
Romania,ROU,2011,0.03099830262362957
Romania,ROU,2012,-0.12157376855611801
Romania,ROU,2013,-0.03172309696674347
Romania,ROU,2014,0.1346307396888733
Romania,ROU,2015,0.5796895623207092
Romania,ROU,2016,0.6675022840499878
Romania,ROU,2017,0.18249447643756866
Romania,ROU,2018,0.6226527094841003
Romania,ROU,2019,0.7698182463645935
Romania,ROU,2020,0.0798618271946907
Slovakia,SVK,1993,0.3670298755168915
Slovakia,SVK,1994,0.06874975562095642
Slovakia,SVK,1995,0.03903630003333092
Slovakia,SVK,1996,0.17066076397895813
Slovakia,SVK,1997,0.3545968532562256
Slovakia,SVK,1998,0.768219530582428
Slovakia,SVK,1999,-1.2851554155349731
Slovakia,SVK,2000,0.5202929377555847
Slovakia,SVK,2001,0.07970207929611206
Slovakia,SVK,2002,0.31587928533554077
Slovakia,SVK,2003,0.9239453673362732
Slovakia,SVK,2004,0.0071752374060451984
Slovakia,SVK,2005,1.6148391962051392
Slovakia,SVK,2006,0.7052004337310791
Slovakia,SVK,2007,1.8986363410949707
Slovakia,SVK,2008,0.5192824006080627
Slovakia,SVK,2009,2.7894070148468018
Slovakia,SVK,2010,1.365339756011963
Slovakia,SVK,2011,2.711721897125244
Slovakia,SVK,2012,-1.3073456287384033
Slovakia,SVK,2013,1.2952522039413452
Slovakia,SVK,2014,0.2762044072151184
Slovakia,SVK,2015,1.6001156568527222
Slovakia,SVK,2016,4.542670249938965
Slovakia,SVK,2017,1.5711610317230225
Slovakia,SVK,2018,0.9070687890052795
Slovakia,SVK,2019,-0.16233345866203308
Slovakia,SVK,2020,1.768908143043518
Slovenia,SVN,1995,-0.04683353006839752
Slovenia,SVN,1996,0.03347710892558098
Slovenia,SVN,1997,0.14882169663906097
Slovenia,SVN,1998,-0.024834925308823586
Slovenia,SVN,1999,0.2100268304347992
Slovenia,SVN,2000,0.3218393325805664
Slovenia,SVN,2001,0.6251104474067688
Slovenia,SVN,2002,1.4538168907165527
Slovenia,SVN,2003,2.3955013751983643
Slovenia,SVN,2004,1.3993985652923584
Slovenia,SVN,2005,2.9257261753082275
Slovenia,SVN,2006,2.2960827350616455
Slovenia,SVN,2007,4.609846115112305
Slovenia,SVN,2008,2.3884050846099854
Slovenia,SVN,2009,0.6723722219467163
Slovenia,SVN,2010,0.41393542289733887
Slovenia,SVN,2011,-0.027179785072803497
Slovenia,SVN,2012,-1.2156301736831665
Slovenia,SVN,2013,0.0662698745727539
Slovenia,SVN,2014,0.42535513639450073
Slovenia,SVN,2015,0.7557717561721802
Slovenia,SVN,2016,1.0668225288391113
Slovenia,SVN,2017,1.2987951040267944
Slovenia,SVN,2018,0.8287857174873352
Slovenia,SVN,2019,2.3894917964935303
Slovenia,SVN,2020,1.5192570686340332
Spain,ESP,1970,0.10489597171545029
Spain,ESP,1971,0.053625721484422684
Spain,ESP,1972,0.0625714361667633
Spain,ESP,1973,0.06612450629472733
Spain,ESP,1974,0.08738202601671219
Spain,ESP,1975,0.14806348085403442
Spain,ESP,1976,0.162575826048851
Spain,ESP,1977,0.08719656616449356
Spain,ESP,1978,0.0633598193526268
Spain,ESP,1979,0.06189505010843277
Spain,ESP,1980,0.1335127204656601
Spain,ESP,1981,0.13371600210666656
Spain,ESP,1982,0.2607670724391937
Spain,ESP,1983,0.14224079251289368
Spain,ESP,1984,0.14432935416698456
Spain,ESP,1985,0.13839365541934967
Spain,ESP,1986,0.15023837983608246
Spain,ESP,1987,0.23383164405822754
Spain,ESP,1988,0.3282383978366852
Spain,ESP,1989,0.3552416265010834
Spain,ESP,1990,0.6564485430717468
Spain,ESP,1991,0.7696338891983032
Spain,ESP,1992,0.3473607301712036
Spain,ESP,1993,0.8217231631278992
Spain,ESP,1994,0.6799247860908508
Spain,ESP,1995,0.7995125651359558
Spain,ESP,1996,1.1268346309661865
Spain,ESP,1997,2.508735179901123
Spain,ESP,1998,3.521167039871216
Spain,ESP,1999,7.108701229095459
Spain,ESP,2000,9.87513256072998
Spain,ESP,2001,5.35903787612915
Spain,ESP,2002,4.655304431915283
Spain,ESP,2003,3.7282772064208984
Spain,ESP,2004,5.814733505249023
Spain,ESP,2005,3.9070687294006348
Spain,ESP,2006,8.284436225891113
Spain,ESP,2007,9.937232971191406
Spain,ESP,2008,4.643773555755615
Spain,ESP,2009,1.052726149559021
Spain,ESP,2010,2.6607871055603027
Spain,ESP,2011,3.037951946258545
Spain,ESP,2012,-0.19023644924163818
Spain,ESP,2013,2.443274736404419
Spain,ESP,2014,3.348593235015869
Spain,ESP,2015,4.712072372436523
Spain,ESP,2016,4.593893527984619
Spain,ESP,2017,3.515423059463501
Spain,ESP,2018,2.682192325592041
Spain,ESP,2019,2.308858871459961
Spain,ESP,2020,4.376156806945801
Sweden,SWE,1970,0.5582048892974854
Sweden,SWE,1971,0.42240533232688904
Sweden,SWE,1972,0.5404477119445801
Sweden,SWE,1973,0.49337729811668396
Sweden,SWE,1974,0.6517408490180969
Sweden,SWE,1975,0.5241351127624512
Sweden,SWE,1976,0.667220413684845
Sweden,SWE,1977,0.7804673910140991
Sweden,SWE,1978,0.3978058695793152
Sweden,SWE,1979,0.5005472898483276
Sweden,SWE,1980,0.4395396411418915
Sweden,SWE,1981,0.6364272832870483
Sweden,SWE,1982,1.0594418048858643
Sweden,SWE,1983,1.3884403705596924
Sweden,SWE,1984,1.3711414337158203
Sweden,SWE,1985,1.5818004608154297
Sweden,SWE,1986,2.633052110671997
Sweden,SWE,1987,2.6120755672454834
Sweden,SWE,1988,3.609586477279663
Sweden,SWE,1989,4.723931789398193
Sweden,SWE,1990,5.586854934692383
Sweden,SWE,1991,2.6482927799224854
Sweden,SWE,1992,0.1472889482975006
Sweden,SWE,1993,0.6905727982521057
Sweden,SWE,1994,2.9189934730529785
Sweden,SWE,1995,4.264344215393066
Sweden,SWE,1996,1.7521867752075195
Sweden,SWE,1997,4.519369602203369
Sweden,SWE,1998,10.268478393554688
Sweden,SWE,1999,8.89319896697998
Sweden,SWE,2000,15.3071870803833
Sweden,SWE,2001,6.1003737449646
Sweden,SWE,2002,6.245774269104004
Sweden,SWE,2003,6.6826701164245605
Sweden,SWE,2004,7.3182268142700195
Sweden,SWE,2005,9.759210586547852
Sweden,SWE,2006,5.105931282043457
Sweden,SWE,2007,11.377310752868652
Sweden,SWE,2008,6.715122699737549
Sweden,SWE,2009,6.06473970413208
Sweden,SWE,2010,4.461933135986328
Sweden,SWE,2011,4.141132354736328
Sweden,SWE,2012,3.166642904281616
Sweden,SWE,2013,4.753095626831055
Sweden,SWE,2014,-0.6538299322128296
Sweden,SWE,2015,2.949913501739502
Sweden,SWE,2016,0.24668081104755402
Sweden,SWE,2017,7.357673168182373
Sweden,SWE,2018,2.3061468601226807
Sweden,SWE,2019,4.3312225341796875
Sweden,SWE,2020,5.40310525894165
United Kingdom,GBR,1970,1.2838246822357178
United Kingdom,GBR,1971,1.3423082828521729
United Kingdom,GBR,1972,1.18698251247406
United Kingdom,GBR,1973,2.5872139930725098
United Kingdom,GBR,1974,2.122912883758545
United Kingdom,GBR,1975,1.2412099838256836
United Kingdom,GBR,1976,1.8648244142532349
United Kingdom,GBR,1977,1.5863451957702637
United Kingdom,GBR,1978,2.0290002822875977
United Kingdom,GBR,1979,2.8563179969787598
United Kingdom,GBR,1980,1.9876118898391724
United Kingdom,GBR,1981,2.247450351715088
United Kingdom,GBR,1982,1.390731692314148
United Kingdom,GBR,1983,1.6715210676193237
United Kingdom,GBR,1984,1.728613257408142
United Kingdom,GBR,1985,2.167752265930176
United Kingdom,GBR,1986,2.8295397758483887
United Kingdom,GBR,1987,3.881714344024658
United Kingdom,GBR,1988,4.574775218963623
United Kingdom,GBR,1989,3.3853445053100586
United Kingdom,GBR,1990,2.559849500656128
United Kingdom,GBR,1991,2.0604360103607178
United Kingdom,GBR,1992,2.2168116569519043
United Kingdom,GBR,1993,2.8662264347076416
United Kingdom,GBR,1994,3.8345587253570557
United Kingdom,GBR,1995,4.196964263916016
United Kingdom,GBR,1996,2.9344892501831055
United Kingdom,GBR,1997,4.789697170257568
United Kingdom,GBR,1998,9.554585456848145
United Kingdom,GBR,1999,14.376028060913086
United Kingdom,GBR,2000,17.57065773010254
United Kingdom,GBR,2001,4.709018707275391
United Kingdom,GBR,2002,6.776726722717285
United Kingdom,GBR,2003,3.9901375770568848
United Kingdom,GBR,2004,5.311707019805908
United Kingdom,GBR,2005,6.283740043640137
United Kingdom,GBR,2006,5.235620975494385
United Kingdom,GBR,2007,11.924452781677246
United Kingdom,GBR,2008,12.137140274047852
United Kingdom,GBR,2009,-1.995133399963379
United Kingdom,GBR,2010,2.1840646266937256
United Kingdom,GBR,2011,3.021939516067505
United Kingdom,GBR,2012,0.44217875599861145
United Kingdom,GBR,2013,1.649878740310669
United Kingdom,GBR,2014,-3.6899654865264893
United Kingdom,GBR,2015,-2.03536319732666
United Kingdom,GBR,2016,1.2085957527160645
United Kingdom,GBR,2017,6.374317169189453
United Kingdom,GBR,2018,-0.9870455861091614
United Kingdom,GBR,2019,-1.6754891872406006
United Kingdom,GBR,2020,-1.9301011562347412
