Entity,Code,Year,2_1_Population
Estonia,EST,1996,1434670
Estonia,EST,1997,1421491
Estonia,EST,1998,1411151
Estonia,EST,1999,1403494
Estonia,EST,2000,1396881
Estonia,EST,2001,1388000
Estonia,EST,2002,1379241
Estonia,EST,2003,1370663
Estonia,EST,2004,1362489
Estonia,EST,2005,1354665
Estonia,EST,2006,1346711
Estonia,EST,2007,1340576
Estonia,EST,2008,1337013
Estonia,EST,2009,1334557
Estonia,EST,2010,1331535
Estonia,EST,2011,1327435
Estonia,EST,2012,1322682
Estonia,EST,2013,1317985
Estonia,EST,2014,1314531
Estonia,EST,2015,1314658
Estonia,EST,2016,1315928
Estonia,EST,2017,1317550
Estonia,EST,2018,1322146
Estonia,EST,2019,1327039
Estonia,EST,2020,1329449
Estonia,EST,2021,1328704
Finland,FIN,1800,800000
Finland,FIN,1801,815316
Finland,FIN,1802,830926
Finland,FIN,1803,846835
Finland,FIN,1804,863048
Finland,FIN,1805,879571
Finland,FIN,1806,896411
Finland,FIN,1807,913574
Finland,FIN,1808,931065
Finland,FIN,1809,948890
Finland,FIN,1810,967405
Finland,FIN,1811,985927
Finland,FIN,1812,1004803
Finland,FIN,1813,1024040
Finland,FIN,1814,1043646
Finland,FIN,1815,1063628
Finland,FIN,1816,1083991
Finland,FIN,1817,1104745
Finland,FIN,1818,1125896
Finland,FIN,1819,1146610
Finland,FIN,1820,1166867
Finland,FIN,1821,1186644
Finland,FIN,1822,1205918
Finland,FIN,1823,1224666
Finland,FIN,1824,1243706
Finland,FIN,1825,1263042
Finland,FIN,1826,1282678
Finland,FIN,1827,1302620
Finland,FIN,1828,1322872
Finland,FIN,1829,1340699
Finland,FIN,1830,1356050
Finland,FIN,1831,1368870
Finland,FIN,1832,1379105
Finland,FIN,1833,1386699
Finland,FIN,1834,1394336
Finland,FIN,1835,1402014
Finland,FIN,1836,1409734
Finland,FIN,1837,1417497
Finland,FIN,1838,1425303
Finland,FIN,1839,1435103
Finland,FIN,1840,1446931
Finland,FIN,1841,1460824
Finland,FIN,1842,1476817
Finland,FIN,1843,1494947
Finland,FIN,1844,1513299
Finland,FIN,1845,1531877
Finland,FIN,1846,1550683
Finland,FIN,1847,1569719
Finland,FIN,1848,1588989
Finland,FIN,1849,1606635
Finland,FIN,1850,1622623
Finland,FIN,1851,1636889
Finland,FIN,1852,1649431
Finland,FIN,1853,1660217
Finland,FIN,1854,1671073
Finland,FIN,1855,1682000
Finland,FIN,1856,1692999
Finland,FIN,1857,1704069
Finland,FIN,1858,1715212
Finland,FIN,1859,1724467
Finland,FIN,1860,1731819
Finland,FIN,1861,1737255
Finland,FIN,1862,1740760
Finland,FIN,1863,1742321
Finland,FIN,1864,1743882
Finland,FIN,1865,1745445
Finland,FIN,1866,1747009
Finland,FIN,1867,1748575
Finland,FIN,1868,1750142
Finland,FIN,1869,1756848
Finland,FIN,1870,1768778
Finland,FIN,1871,1786016
Finland,FIN,1872,1808650
Finland,FIN,1873,1836768
Finland,FIN,1874,1865324
Finland,FIN,1875,1894324
Finland,FIN,1876,1923774
Finland,FIN,1877,1953683
Finland,FIN,1878,1984056
Finland,FIN,1879,2014466
Finland,FIN,1880,2044906
Finland,FIN,1881,2075370
Finland,FIN,1882,2105854
Finland,FIN,1883,2136349
Finland,FIN,1884,2167286
Finland,FIN,1885,2198671
Finland,FIN,1886,2230511
Finland,FIN,1887,2262811
Finland,FIN,1888,2295580
Finland,FIN,1889,2327325
Finland,FIN,1890,2358017
Finland,FIN,1891,2387622
Finland,FIN,1892,2416107
Finland,FIN,1893,2443439
Finland,FIN,1894,2471080
Finland,FIN,1895,2499034
Finland,FIN,1896,2527304
Finland,FIN,1897,2555893
Finland,FIN,1898,2584806
Finland,FIN,1899,2613454
Finland,FIN,1900,2641828
Finland,FIN,1901,2669919
Finland,FIN,1902,2697717
Finland,FIN,1903,2725213
Finland,FIN,1904,2752988
Finland,FIN,1905,2781048
Finland,FIN,1906,2809393
Finland,FIN,1907,2838027
Finland,FIN,1908,2866952
Finland,FIN,1909,2894150
Finland,FIN,1910,2919589
Finland,FIN,1911,2943236
Finland,FIN,1912,2965061
Finland,FIN,1913,2985031
Finland,FIN,1914,3005135
Finland,FIN,1915,3025375
Finland,FIN,1916,3045751
Finland,FIN,1917,3066264
Finland,FIN,1918,3086979
Finland,FIN,1919,3109648
Finland,FIN,1920,3134303
Finland,FIN,1921,3160974
Finland,FIN,1922,3189692
Finland,FIN,1923,3220491
Finland,FIN,1924,3251587
Finland,FIN,1925,3282983
Finland,FIN,1926,3314683
Finland,FIN,1927,3346688
Finland,FIN,1928,3379002
Finland,FIN,1929,3409796
Finland,FIN,1930,3439042
Finland,FIN,1931,3466711
Finland,FIN,1932,3492777
Finland,FIN,1933,3517209
Finland,FIN,1934,3541812
Finland,FIN,1935,3566588
Finland,FIN,1936,3591537
Finland,FIN,1937,3616660
Finland,FIN,1938,3641959
Finland,FIN,1939,3668255
Finland,FIN,1940,3695561
Finland,FIN,1941,3723891
Finland,FIN,1942,3753260
Finland,FIN,1943,3783681
Finland,FIN,1944,3814348
Finland,FIN,1945,3845264
Finland,FIN,1946,3876430
Finland,FIN,1947,3907849
Finland,FIN,1948,3939523
Finland,FIN,1949,3972994
Finland,FIN,1950,4008294
Finland,FIN,1951,4047494
Finland,FIN,1952,4090784
Finland,FIN,1953,4139776
Finland,FIN,1954,4187367
Finland,FIN,1955,4235412
Finland,FIN,1956,4282284
Finland,FIN,1957,4324585
Finland,FIN,1958,4360275
Finland,FIN,1959,4395239
Finland,FIN,1960,4430178
Finland,FIN,1961,4461532
Finland,FIN,1962,4492177
Finland,FIN,1963,4524291
Finland,FIN,1964,4549558
Finland,FIN,1965,4564582
Finland,FIN,1966,4581791
Finland,FIN,1967,4607106
Finland,FIN,1968,4627786
Finland,FIN,1969,4624400
Finland,FIN,1970,4606621
Finland,FIN,1971,4612433
Finland,FIN,1972,4639834
Finland,FIN,1973,4666168
Finland,FIN,1974,4690582
Finland,FIN,1975,4711384
Finland,FIN,1976,4725523
Finland,FIN,1977,4738738
Finland,FIN,1978,4752401
Finland,FIN,1979,4764568
Finland,FIN,1980,4779423
Finland,FIN,1981,4799868
Finland,FIN,1982,4826860
Finland,FIN,1983,4855738
Finland,FIN,1984,4881748
Finland,FIN,1985,4902179
Finland,FIN,1986,4918174
Finland,FIN,1987,4932176
Finland,FIN,1988,4946563
Finland,FIN,1989,4964482
Finland,FIN,1990,4986551
Finland,FIN,1991,5013856
Finland,FIN,1992,5042120
Finland,FIN,1993,5066609
Finland,FIN,1994,5088491
Finland,FIN,1995,5107942
Finland,FIN,1996,5124717
Finland,FIN,1997,5139944
Finland,FIN,1998,5153548
Finland,FIN,1999,5165500
Finland,FIN,2000,5176208
Finland,FIN,2001,5188007
Finland,FIN,2002,5200588
Finland,FIN,2003,5212991
Finland,FIN,2004,5228143
Finland,FIN,2005,5246070
Finland,FIN,2006,5266249
Finland,FIN,2007,5288694
Finland,FIN,2008,5313358
Finland,FIN,2009,5338813
Finland,FIN,2010,5363279
Finland,FIN,2011,5388173
Finland,FIN,2012,5413865
Finland,FIN,2013,5438873
Finland,FIN,2014,5461436
Finland,FIN,2015,5479457
Finland,FIN,2016,5495217
Finland,FIN,2017,5508146
Finland,FIN,2018,5515465
Finland,FIN,2019,5521539
Finland,FIN,2020,5529468
Finland,FIN,2021,5535982
France,FRA,1800,29000000
France,FRA,1801,29108552
France,FRA,1802,29217510
France,FRA,1803,29326876
France,FRA,1804,29436651
France,FRA,1805,29546838
France,FRA,1806,29657436
France,FRA,1807,29768449
France,FRA,1808,29879877
France,FRA,1809,29991722
France,FRA,1810,30104407
France,FRA,1811,30217092
France,FRA,1812,30330200
France,FRA,1813,30443731
France,FRA,1814,30557687
France,FRA,1815,30672069
France,FRA,1816,30786880
France,FRA,1817,30902120
France,FRA,1818,31017792
France,FRA,1819,31150340
France,FRA,1820,31299931
France,FRA,1821,31466736
France,FRA,1822,31650924
France,FRA,1823,31852668
France,FRA,1824,32055698
France,FRA,1825,32260022
France,FRA,1826,32465648
France,FRA,1827,32672585
France,FRA,1828,32880842
France,FRA,1829,33079302
France,FRA,1830,33267853
France,FRA,1831,33446379
France,FRA,1832,33614762
France,FRA,1833,33772885
France,FRA,1834,33931751
France,FRA,1835,34091365
France,FRA,1836,34251730
France,FRA,1837,34412849
France,FRA,1838,34574726
France,FRA,1839,34733003
France,FRA,1840,34887644
France,FRA,1841,35038615
France,FRA,1842,35185880
France,FRA,1843,35329405
France,FRA,1844,35473515
France,FRA,1845,35618212
France,FRA,1846,35763500
France,FRA,1847,35909381
France,FRA,1848,36055856
France,FRA,1849,36192055
France,FRA,1850,36317907
France,FRA,1851,36422807
France,FRA,1852,36517158
France,FRA,1853,36600899
France,FRA,1854,36684828
France,FRA,1855,36768948
France,FRA,1856,36853256
France,FRA,1857,36937755
France,FRA,1858,37022445
France,FRA,1859,37110539
France,FRA,1860,37202052
France,FRA,1861,37297001
France,FRA,1862,37395401
France,FRA,1863,37497267
France,FRA,1864,37599408
France,FRA,1865,37701824
France,FRA,1866,37804516
France,FRA,1867,37907484
France,FRA,1868,38010729
France,FRA,1869,38103149
France,FRA,1870,38184704
France,FRA,1871,38255352
France,FRA,1872,38315053
France,FRA,1873,38363767
France,FRA,1874,38412539
France,FRA,1875,38461370
France,FRA,1876,38510260
France,FRA,1877,38559209
France,FRA,1878,38608217
France,FRA,1879,38664188
France,FRA,1880,38727144
France,FRA,1881,38797107
France,FRA,1882,38874098
France,FRA,1883,38958140
France,FRA,1884,39042361
France,FRA,1885,39126760
France,FRA,1886,39211339
France,FRA,1887,39296096
France,FRA,1888,39381034
France,FRA,1889,39458204
France,FRA,1890,39527583
France,FRA,1891,39589146
France,FRA,1892,39642871
France,FRA,1893,39688732
France,FRA,1894,39734644
France,FRA,1895,39780605
France,FRA,1896,39826616
France,FRA,1897,39872676
France,FRA,1898,39918787
France,FRA,1899,39965598
France,FRA,1900,40013112
France,FRA,1901,40061330
France,FRA,1902,40110254
France,FRA,1903,40159884
France,FRA,1904,40209573
France,FRA,1905,40259319
France,FRA,1906,40309123
France,FRA,1907,40358986
France,FRA,1908,40408906
France,FRA,1909,40401655
France,FRA,1910,40337510
France,FRA,1911,40216750
France,FRA,1912,40039650
France,FRA,1913,39806486
France,FRA,1914,39574676
France,FRA,1915,39344212
France,FRA,1916,39115087
France,FRA,1917,38887294
France,FRA,1918,38672226
France,FRA,1919,38550359
France,FRA,1920,38521777
France,FRA,1921,38586564
France,FRA,1922,38744811
France,FRA,1923,38996611
France,FRA,1924,39250046
France,FRA,1925,39505129
France,FRA,1926,39761869
France,FRA,1927,40020278
France,FRA,1928,40280367
France,FRA,1929,40477066
France,FRA,1930,40610060
France,FRA,1931,40679030
France,FRA,1932,40683658
France,FRA,1933,40623618
France,FRA,1934,40563668
France,FRA,1935,40503806
France,FRA,1936,40444032
France,FRA,1937,40384347
France,FRA,1938,40324749
France,FRA,1939,40306394
France,FRA,1940,40329369
France,FRA,1941,40393765
France,FRA,1942,40499670
France,FRA,1943,40647177
France,FRA,1944,40795220
France,FRA,1945,40943803
France,FRA,1946,41092927
France,FRA,1947,41242594
France,FRA,1948,41392806
France,FRA,1949,41589702
France,FRA,1950,41842356
France,FRA,1951,42196660
France,FRA,1952,42542396
France,FRA,1953,42883300
France,FRA,1954,43225644
France,FRA,1955,43593852
France,FRA,1956,43959224
France,FRA,1957,44338088
France,FRA,1958,44754360
France,FRA,1959,45201848
France,FRA,1960,45659572
France,FRA,1961,46143028
France,FRA,1962,46635188
France,FRA,1963,47121244
France,FRA,1964,47641948
France,FRA,1965,48168800
France,FRA,1966,48683088
France,FRA,1967,49181404
France,FRA,1968,49647272
France,FRA,1969,50087056
France,FRA,1970,50523588
France,FRA,1971,50970696
France,FRA,1972,51410364
France,FRA,1973,51814076
France,FRA,1974,52163552
France,FRA,1975,52450032
France,FRA,1976,52685272
France,FRA,1977,52925440
France,FRA,1978,53175308
France,FRA,1979,53428780
France,FRA,1980,53713836
France,FRA,1981,54016748
France,FRA,1982,54319652
France,FRA,1983,54592384
France,FRA,1984,54845984
France,FRA,1985,55108104
France,FRA,1986,55371640
France,FRA,1987,55641536
France,FRA,1988,55911476
France,FRA,1989,56169944
France,FRA,1990,56412896
France,FRA,1991,56645216
France,FRA,1992,56864048
France,FRA,1993,57053728
France,FRA,1994,57230064
France,FRA,1995,57420356
France,FRA,1996,57623180
France,FRA,1997,57839364
France,FRA,1998,58080344
France,FRA,1999,58352208
France,FRA,2000,58665456
France,FRA,2001,59014776
France,FRA,2002,59372784
France,FRA,2003,59728260
France,FRA,2004,60108436
France,FRA,2005,60510080
France,FRA,2006,60919152
France,FRA,2007,61329380
France,FRA,2008,61721004
France,FRA,2009,62093300
France,FRA,2010,62444568
France,FRA,2011,62775272
France,FRA,2012,63071412
France,FRA,2013,63335180
France,FRA,2014,63588496
France,FRA,2015,63809768
France,FRA,2016,63989320
France,FRA,2017,64144092
France,FRA,2018,64277812
France,FRA,2019,64399760
France,FRA,2020,64480052
France,FRA,2021,64531448
Germany,DEU,1800,18000000
Germany,DEU,1801,18294612
Germany,DEU,1802,18594046
Germany,DEU,1803,18898381
Germany,DEU,1804,19207698
Germany,DEU,1805,19522077
Germany,DEU,1806,19841601
Germany,DEU,1807,20166356
Germany,DEU,1808,20496425
Germany,DEU,1809,20831897
Germany,DEU,1810,21178441
Germany,DEU,1811,21525076
Germany,DEU,1812,21877384
Germany,DEU,1813,22235459
Germany,DEU,1814,22599394
Germany,DEU,1815,22969286
Germany,DEU,1816,23345232
Germany,DEU,1817,23727332
Germany,DEU,1818,24115685
Germany,DEU,1819,24488367
Germany,DEU,1820,24844857
Germany,DEU,1821,25184625
Germany,DEU,1822,25507128
Germany,DEU,1823,25811809
Germany,DEU,1824,26120130
Germany,DEU,1825,26432134
Germany,DEU,1826,26747865
Germany,DEU,1827,27067367
Germany,DEU,1828,27390685
Germany,DEU,1829,27709637
Germany,DEU,1830,28024082
Germany,DEU,1831,28333882
Germany,DEU,1832,28638891
Germany,DEU,1833,28938965
Germany,DEU,1834,29242182
Germany,DEU,1835,29548576
Germany,DEU,1836,29858181
Germany,DEU,1837,30171030
Germany,DEU,1838,30487157
Germany,DEU,1839,30791884
Germany,DEU,1840,31084973
Germany,DEU,1841,31366182
Germany,DEU,1842,31635265
Germany,DEU,1843,31891972
Germany,DEU,1844,32150762
Germany,DEU,1845,32411652
Germany,DEU,1846,32674660
Germany,DEU,1847,32939801
Germany,DEU,1848,33207094
Germany,DEU,1849,33466493
Germany,DEU,1850,33717866
Germany,DEU,1851,33970411
Germany,DEU,1852,34214795
Germany,DEU,1853,34450874
Germany,DEU,1854,34688580
Germany,DEU,1855,34927923
Germany,DEU,1856,35168915
Germany,DEU,1857,35411567
Germany,DEU,1858,35655890
Germany,DEU,1859,35915420
Germany,DEU,1860,36190385
Germany,DEU,1861,36481013
Germany,DEU,1862,36787538
Germany,DEU,1863,37110194
Germany,DEU,1864,37435677
Germany,DEU,1865,37764012
Germany,DEU,1866,38095224
Germany,DEU,1867,38429338
Germany,DEU,1868,38766380
Germany,DEU,1869,39121267
Germany,DEU,1870,39494319
Germany,DEU,1871,39885860
Germany,DEU,1872,40296219
Germany,DEU,1873,40725727
Germany,DEU,1874,41159810
Germany,DEU,1875,41598517
Germany,DEU,1876,42041897
Germany,DEU,1877,42489999
Germany,DEU,1878,42942875
Germany,DEU,1879,43388996
Germany,DEU,1880,43828181
Germany,DEU,1881,44260243
Germany,DEU,1882,44684993
Germany,DEU,1883,45102238
Germany,DEU,1884,45523375
Germany,DEU,1885,45948441
Germany,DEU,1886,46377473
Germany,DEU,1887,46810508
Germany,DEU,1888,47247582
Germany,DEU,1889,47730525
Germany,DEU,1890,48260349
Germany,DEU,1891,48838083
Germany,DEU,1892,49464772
Germany,DEU,1893,50141481
Germany,DEU,1894,50827444
Germany,DEU,1895,51522787
Germany,DEU,1896,52227640
Germany,DEU,1897,52942131
Germany,DEU,1898,53666393
Germany,DEU,1899,54413956
Germany,DEU,1900,55185341
Germany,DEU,1901,55981081
Germany,DEU,1902,56801719
Germany,DEU,1903,57647806
Germany,DEU,1904,58506492
Germany,DEU,1905,59377964
Germany,DEU,1906,60262412
Germany,DEU,1907,61160030
Germany,DEU,1908,62071014
Germany,DEU,1909,62767668
Germany,DEU,1910,63247408
Germany,DEU,1911,63507611
Germany,DEU,1912,63545612
Germany,DEU,1913,63358703
Germany,DEU,1914,63172340
Germany,DEU,1915,62986521
Germany,DEU,1916,62801243
Germany,DEU,1917,62616506
Germany,DEU,1918,62415473
Germany,DEU,1919,62337715
Germany,DEU,1920,62383655
Germany,DEU,1921,62553720
Germany,DEU,1922,62848341
Germany,DEU,1923,63267954
Germany,DEU,1924,63690369
Germany,DEU,1925,64115604
Germany,DEU,1926,64543678
Germany,DEU,1927,64974611
Germany,DEU,1928,65408420
Germany,DEU,1929,65850348
Germany,DEU,1930,66300486
Germany,DEU,1931,66758925
Germany,DEU,1932,67225759
Germany,DEU,1933,67701081
Germany,DEU,1934,68179764
Germany,DEU,1935,68661832
Germany,DEU,1936,69147308
Germany,DEU,1937,69636216
Germany,DEU,1938,70128582
Germany,DEU,1939,70493827
Germany,DEU,1940,70731329
Germany,DEU,1941,70840459
Germany,DEU,1942,70820585
Germany,DEU,1943,70671068
Germany,DEU,1944,70521868
Germany,DEU,1945,70372982
Germany,DEU,1946,70224410
Germany,DEU,1947,70076152
Germany,DEU,1948,69928207
Germany,DEU,1949,69891436
Germany,DEU,1950,70964104
Germany,DEU,1951,70820040
Germany,DEU,1952,70808376
Germany,DEU,1953,70879448
Germany,DEU,1954,71020736
Germany,DEU,1955,71222632
Germany,DEU,1956,71473272
Germany,DEU,1957,71771632
Germany,DEU,1958,72136480
Germany,DEU,1959,72578952
Germany,DEU,1960,73063696
Germany,DEU,1961,73604352
Germany,DEU,1962,74194424
Germany,DEU,1963,74796216
Germany,DEU,1964,75423248
Germany,DEU,1965,76037464
Germany,DEU,1966,76618720
Germany,DEU,1967,77173552
Germany,DEU,1968,77646128
Germany,DEU,1969,78012488
Germany,DEU,1970,78294592
Germany,DEU,1971,78511408
Germany,DEU,1972,78643560
Germany,DEU,1973,78667472
Germany,DEU,1974,78620536
Germany,DEU,1975,78513512
Germany,DEU,1976,78364216
Germany,DEU,1977,78221280
Germany,DEU,1978,78071552
Germany,DEU,1979,77915728
Germany,DEU,1980,77786696
Germany,DEU,1981,77684488
Germany,DEU,1982,77610424
Germany,DEU,1983,77566064
Germany,DEU,1984,77568576
Germany,DEU,1985,77638808
Germany,DEU,1986,77803352
Germany,DEU,1987,78090896
Germany,DEU,1988,78477528
Germany,DEU,1989,78916440
Germany,DEU,1990,79370192
Germany,DEU,1991,79801984
Germany,DEU,1992,80205024
Germany,DEU,1993,80573496
Germany,DEU,1994,80882120
Germany,DEU,1995,81123264
Germany,DEU,1996,81300864
Germany,DEU,1997,81436096
Germany,DEU,1998,81524384
Germany,DEU,1999,81556968
Germany,DEU,2000,81551680
Germany,DEU,2001,81514568
Germany,DEU,2002,81443424
Germany,DEU,2003,81346808
Germany,DEU,2004,81266672
Germany,DEU,2005,81212168
Germany,DEU,2006,81177816
Germany,DEU,2007,81183832
Germany,DEU,2008,81217488
Germany,DEU,2009,81260624
Germany,DEU,2010,81325088
Germany,DEU,2011,81423384
Germany,DEU,2012,81545568
Germany,DEU,2013,81680592
Germany,DEU,2014,81858824
Germany,DEU,2015,82073232
Germany,DEU,2016,82331432
Germany,DEU,2017,82624368
Germany,DEU,2018,82896696
Germany,DEU,2019,83148144
Germany,DEU,2020,83328992
Germany,DEU,2021,83408560
Greece,GRC,1800,2250000
Greece,GRC,1801,2253060
Greece,GRC,1802,2256124
Greece,GRC,1803,2259193
Greece,GRC,1804,2262266
Greece,GRC,1805,2265342
Greece,GRC,1806,2268423
Greece,GRC,1807,2271509
Greece,GRC,1808,2274598
Greece,GRC,1809,2277692
Greece,GRC,1810,2280794
Greece,GRC,1811,2283896
Greece,GRC,1812,2287002
Greece,GRC,1813,2290112
Greece,GRC,1814,2293227
Greece,GRC,1815,2296346
Greece,GRC,1816,2299469
Greece,GRC,1817,2302596
Greece,GRC,1818,2305728
Greece,GRC,1819,2312494
Greece,GRC,1820,2322933
Greece,GRC,1821,2337084
Greece,GRC,1822,2354985
Greece,GRC,1823,2376676
Greece,GRC,1824,2398567
Greece,GRC,1825,2420660
Greece,GRC,1826,2442956
Greece,GRC,1827,2465457
Greece,GRC,1828,2488166
Greece,GRC,1829,2511078
Greece,GRC,1830,2534195
Greece,GRC,1831,2557520
Greece,GRC,1832,2581053
Greece,GRC,1833,2604797
Greece,GRC,1834,2628759
Greece,GRC,1835,2652941
Greece,GRC,1836,2677347
Greece,GRC,1837,2701976
Greece,GRC,1838,2726832
Greece,GRC,1839,2751930
Greece,GRC,1840,2777272
Greece,GRC,1841,2802859
Greece,GRC,1842,2828696
Greece,GRC,1843,2854783
Greece,GRC,1844,2881111
Greece,GRC,1845,2907682
Greece,GRC,1846,2934497
Greece,GRC,1847,2961561
Greece,GRC,1848,2988873
Greece,GRC,1849,3016425
Greece,GRC,1850,3044219
Greece,GRC,1851,3072718
Greece,GRC,1852,3101471
Greece,GRC,1853,3130480
Greece,GRC,1854,3159761
Greece,GRC,1855,3189315
Greece,GRC,1856,3219146
Greece,GRC,1857,3249256
Greece,GRC,1858,3279648
Greece,GRC,1859,3310341
Greece,GRC,1860,3341341
Greece,GRC,1861,3372649
Greece,GRC,1862,3404268
Greece,GRC,1863,3436202
Greece,GRC,1864,3468435
Greece,GRC,1865,3500971
Greece,GRC,1866,3533812
Greece,GRC,1867,3566960
Greece,GRC,1868,3600420
Greece,GRC,1869,3634931
Greece,GRC,1870,3670510
Greece,GRC,1871,3707177
Greece,GRC,1872,3744948
Greece,GRC,1873,3783842
Greece,GRC,1874,3823140
Greece,GRC,1875,3862846
Greece,GRC,1876,3902964
Greece,GRC,1877,3943499
Greece,GRC,1878,3984455
Greece,GRC,1879,4025818
Greece,GRC,1880,4067591
Greece,GRC,1881,4109778
Greece,GRC,1882,4152385
Greece,GRC,1883,4195414
Greece,GRC,1884,4238890
Greece,GRC,1885,4282815
Greece,GRC,1886,4327196
Greece,GRC,1887,4372037
Greece,GRC,1888,4417342
Greece,GRC,1889,4463129
Greece,GRC,1890,4509403
Greece,GRC,1891,4556170
Greece,GRC,1892,4603435
Greece,GRC,1893,4651202
Greece,GRC,1894,4699466
Greece,GRC,1895,4748229
Greece,GRC,1896,4797499
Greece,GRC,1897,4847280
Greece,GRC,1898,4897577
Greece,GRC,1899,4945162
Greece,GRC,1900,4989983
Greece,GRC,1901,5031988
Greece,GRC,1902,5071122
Greece,GRC,1903,5107334
Greece,GRC,1904,5143803
Greece,GRC,1905,5180533
Greece,GRC,1906,5217526
Greece,GRC,1907,5254782
Greece,GRC,1908,5292304
Greece,GRC,1909,5330021
Greece,GRC,1910,5367935
Greece,GRC,1911,5406045
Greece,GRC,1912,5444353
Greece,GRC,1913,5482860
Greece,GRC,1914,5521640
Greece,GRC,1915,5560693
Greece,GRC,1916,5600023
Greece,GRC,1917,5639630
Greece,GRC,1918,5678674
Greece,GRC,1919,5722537
Greece,GRC,1920,5771301
Greece,GRC,1921,5825051
Greece,GRC,1922,5883871
Greece,GRC,1923,5947848
Greece,GRC,1924,6012521
Greece,GRC,1925,6077897
Greece,GRC,1926,6143984
Greece,GRC,1927,6210789
Greece,GRC,1928,6278321
Greece,GRC,1929,6350272
Greece,GRC,1930,6426741
Greece,GRC,1931,6507828
Greece,GRC,1932,6593636
Greece,GRC,1933,6684268
Greece,GRC,1934,6776147
Greece,GRC,1935,6869288
Greece,GRC,1936,6963710
Greece,GRC,1937,7059429
Greece,GRC,1938,7156464
Greece,GRC,1939,7240297
Greece,GRC,1940,7310690
Greece,GRC,1941,7367402
Greece,GRC,1942,7410187
Greece,GRC,1943,7438799
Greece,GRC,1944,7467522
Greece,GRC,1945,7496355
Greece,GRC,1946,7525300
Greece,GRC,1947,7554357
Greece,GRC,1948,7583525
Greece,GRC,1949,7621631
Greece,GRC,1950,7669097
Greece,GRC,1951,7766347
Greece,GRC,1952,7863884
Greece,GRC,1953,7959594
Greece,GRC,1954,8052769
Greece,GRC,1955,8146025
Greece,GRC,1956,8234417
Greece,GRC,1957,8313968
Greece,GRC,1958,8385152
Greece,GRC,1959,8447074
Greece,GRC,1960,8495419
Greece,GRC,1961,8526467
Greece,GRC,1962,8540807
Greece,GRC,1963,8541794
Greece,GRC,1964,8534890
Greece,GRC,1965,8526265
Greece,GRC,1966,8520636
Greece,GRC,1967,8518064
Greece,GRC,1968,8518841
Greece,GRC,1969,8526141
Greece,GRC,1970,8544874
Greece,GRC,1971,8576110
Greece,GRC,1972,8616664
Greece,GRC,1973,8666390
Greece,GRC,1974,8729703
Greece,GRC,1975,8805416
Greece,GRC,1976,8890429
Greece,GRC,1977,8983231
Greece,GRC,1978,9084305
Greece,GRC,1979,9194179
Greece,GRC,1980,9307159
Greece,GRC,1981,9418999
Greece,GRC,1982,9528819
Greece,GRC,1983,9636354
Greece,GRC,1984,9740384
Greece,GRC,1985,9840144
Greece,GRC,1986,9936729
Greece,GRC,1987,10029145
Greece,GRC,1988,10120189
Greece,GRC,1989,10211975
Greece,GRC,1990,10302255
Greece,GRC,1991,10391552
Greece,GRC,1992,10478389
Greece,GRC,1993,10563442
Greece,GRC,1994,10647420
Greece,GRC,1995,10727928
Greece,GRC,1996,10803809
Greece,GRC,1997,10875274
Greece,GRC,1998,10939474
Greece,GRC,1999,10993861
Greece,GRC,2000,11038112
Greece,GRC,2001,11072182
Greece,GRC,2002,11096620
Greece,GRC,2003,11110488
Greece,GRC,2004,11115089
Greece,GRC,2005,11113450
Greece,GRC,2006,11106097
Greece,GRC,2007,11091491
Greece,GRC,2008,11073621
Greece,GRC,2009,11055503
Greece,GRC,2010,11033784
Greece,GRC,2011,11004730
Greece,GRC,2012,10963633
Greece,GRC,2013,10914501
Greece,GRC,2014,10862972
Greece,GRC,2015,10806644
Greece,GRC,2016,10749742
Greece,GRC,2017,10692230
Greece,GRC,2018,10633275
Greece,GRC,2019,10574026
Greece,GRC,2020,10512232
Greece,GRC,2021,10445368
Hungary,HUN,1800,3250000
Hungary,HUN,1801,3289809
Hungary,HUN,1802,3330105
Hungary,HUN,1803,3370895
Hungary,HUN,1804,3412185
Hungary,HUN,1805,3453980
Hungary,HUN,1806,3496288
Hungary,HUN,1807,3539113
Hungary,HUN,1808,3582463
Hungary,HUN,1809,3626344
Hungary,HUN,1810,3671307
Hungary,HUN,1811,3716276
Hungary,HUN,1812,3761796
Hungary,HUN,1813,3807874
Hungary,HUN,1814,3854516
Hungary,HUN,1815,3901730
Hungary,HUN,1816,3949521
Hungary,HUN,1817,3997899
Hungary,HUN,1818,4046868
Hungary,HUN,1819,4092356
Hungary,HUN,1820,4134289
Hungary,HUN,1821,4172594
Hungary,HUN,1822,4207196
Hungary,HUN,1823,4238019
Hungary,HUN,1824,4269068
Hungary,HUN,1825,4300344
Hungary,HUN,1826,4331849
Hungary,HUN,1827,4363586
Hungary,HUN,1828,4395554
Hungary,HUN,1829,4427757
Hungary,HUN,1830,4460196
Hungary,HUN,1831,4492873
Hungary,HUN,1832,4525789
Hungary,HUN,1833,4558946
Hungary,HUN,1834,4592346
Hungary,HUN,1835,4625990
Hungary,HUN,1836,4659881
Hungary,HUN,1837,4694021
Hungary,HUN,1838,4728411
Hungary,HUN,1839,4763052
Hungary,HUN,1840,4797947
Hungary,HUN,1841,4833098
Hungary,HUN,1842,4868507
Hungary,HUN,1843,4904175
Hungary,HUN,1844,4940104
