Entity,Code,Year,4_1_Libdem
Lithuania,LTU,1984,0.027
Lithuania,LTU,1985,0.029
Lithuania,LTU,1986,0.036
Lithuania,LTU,1987,0.041
Lithuania,LTU,1988,0.042
Lithuania,LTU,1989,0.061
Lithuania,LTU,1990,0.742
Lithuania,LTU,1991,0.719
Lithuania,LTU,1992,0.741
Lithuania,LTU,1993,0.752
Lithuania,LTU,1994,0.77
Lithuania,LTU,1995,0.77
Lithuania,LTU,1996,0.765
Lithuania,LTU,1997,0.766
Lithuania,LTU,1998,0.763
Lithuania,LTU,1999,0.765
Lithuania,LTU,2000,0.765
Lithuania,LTU,2001,0.766
Lithuania,LTU,2002,0.766
Lithuania,LTU,2003,0.762
Lithuania,LTU,2004,0.769
Lithuania,LTU,2005,0.768
Lithuania,LTU,2006,0.77
Lithuania,LTU,2007,0.77
Lithuania,LTU,2008,0.773
Lithuania,LTU,2009,0.793
Lithuania,LTU,2010,0.797
Lithuania,LTU,2011,0.797
Lithuania,LTU,2012,0.79
Lithuania,LTU,2013,0.782
Lithuania,LTU,2014,0.78
Lithuania,LTU,2015,0.788
Lithuania,LTU,2016,0.776
Lithuania,LTU,2017,0.756
Lithuania,LTU,2018,0.755
Lithuania,LTU,2019,0.761
Lithuania,LTU,2020,0.753
Lithuania,LTU,2021,0.738
Lithuania,LTU,2022,0.741
Luxembourg,LUX,1915,0.206
Luxembourg,LUX,1916,0.207
Luxembourg,LUX,1917,0.209
Luxembourg,LUX,1918,0.267
Luxembourg,LUX,1919,0.421
Luxembourg,LUX,1920,0.515
Luxembourg,LUX,1921,0.515
Luxembourg,LUX,1922,0.518
Luxembourg,LUX,1923,0.52
Luxembourg,LUX,1924,0.53
Luxembourg,LUX,1925,0.529
Luxembourg,LUX,1926,0.529
Luxembourg,LUX,1927,0.529
Luxembourg,LUX,1928,0.521
Luxembourg,LUX,1929,0.52
Luxembourg,LUX,1930,0.52
Luxembourg,LUX,1931,0.521
Luxembourg,LUX,1932,0.522
Luxembourg,LUX,1933,0.522
Luxembourg,LUX,1934,0.52
Luxembourg,LUX,1935,0.519
Luxembourg,LUX,1936,0.519
Luxembourg,LUX,1937,0.519
Luxembourg,LUX,1938,0.519
Luxembourg,LUX,1939,0.519
Luxembourg,LUX,1940,0.05
Luxembourg,LUX,1941,0.049
Luxembourg,LUX,1942,0.049
Luxembourg,LUX,1943,0.049
Luxembourg,LUX,1944,0.05
Luxembourg,LUX,1945,0.258
Luxembourg,LUX,1946,0.667
Luxembourg,LUX,1947,0.706
Luxembourg,LUX,1948,0.708
Luxembourg,LUX,1949,0.721
Luxembourg,LUX,1950,0.744
Luxembourg,LUX,1951,0.746
Luxembourg,LUX,1952,0.747
Luxembourg,LUX,1953,0.747
Luxembourg,LUX,1954,0.755
Luxembourg,LUX,1955,0.755
Luxembourg,LUX,1956,0.756
Luxembourg,LUX,1957,0.757
Luxembourg,LUX,1958,0.757
Luxembourg,LUX,1959,0.759
Luxembourg,LUX,1960,0.776
Luxembourg,LUX,1961,0.776
Luxembourg,LUX,1962,0.776
Luxembourg,LUX,1963,0.777
Luxembourg,LUX,1964,0.779
Luxembourg,LUX,1965,0.781
Luxembourg,LUX,1966,0.781
Luxembourg,LUX,1967,0.781
Luxembourg,LUX,1968,0.781
Luxembourg,LUX,1969,0.781
Luxembourg,LUX,1970,0.782
Luxembourg,LUX,1971,0.782
Luxembourg,LUX,1972,0.782
Luxembourg,LUX,1973,0.782
Luxembourg,LUX,1974,0.791
Luxembourg,LUX,1975,0.793
Luxembourg,LUX,1976,0.793
Luxembourg,LUX,1977,0.793
Luxembourg,LUX,1978,0.793
Luxembourg,LUX,1979,0.792
Luxembourg,LUX,1980,0.792
Luxembourg,LUX,1981,0.792
Luxembourg,LUX,1982,0.792
Luxembourg,LUX,1983,0.792
Luxembourg,LUX,1984,0.789
Luxembourg,LUX,1985,0.787
Luxembourg,LUX,1986,0.787
Luxembourg,LUX,1987,0.787
Luxembourg,LUX,1988,0.787
Luxembourg,LUX,1989,0.788
Luxembourg,LUX,1990,0.795
Luxembourg,LUX,1991,0.795
Luxembourg,LUX,1992,0.795
Luxembourg,LUX,1993,0.795
Luxembourg,LUX,1994,0.794
Luxembourg,LUX,1995,0.793
Luxembourg,LUX,1996,0.793
Luxembourg,LUX,1997,0.793
Luxembourg,LUX,1998,0.793
Luxembourg,LUX,1999,0.795
Luxembourg,LUX,2000,0.796
Luxembourg,LUX,2001,0.796
Luxembourg,LUX,2002,0.796
Luxembourg,LUX,2003,0.796
Luxembourg,LUX,2004,0.796
Luxembourg,LUX,2005,0.795
Luxembourg,LUX,2006,0.795
Luxembourg,LUX,2007,0.795
Luxembourg,LUX,2008,0.795
Luxembourg,LUX,2009,0.8
Luxembourg,LUX,2010,0.803
Luxembourg,LUX,2011,0.803
Luxembourg,LUX,2012,0.803
Luxembourg,LUX,2013,0.802
Luxembourg,LUX,2014,0.8
Luxembourg,LUX,2015,0.8
Luxembourg,LUX,2016,0.8
Luxembourg,LUX,2017,0.8
Luxembourg,LUX,2018,0.8
Luxembourg,LUX,2019,0.801
Luxembourg,LUX,2020,0.794
Luxembourg,LUX,2021,0.794
Luxembourg,LUX,2022,0.797
Malta,MLT,1900,0.161
Malta,MLT,1901,0.161
Malta,MLT,1902,0.161
Malta,MLT,1903,0.161
Malta,MLT,1904,0.161
Malta,MLT,1905,0.161
Malta,MLT,1906,0.161
Malta,MLT,1907,0.161
Malta,MLT,1908,0.161
Malta,MLT,1909,0.161
Malta,MLT,1910,0.161
Malta,MLT,1911,0.161
Malta,MLT,1912,0.161
Malta,MLT,1913,0.161
Malta,MLT,1914,0.161
Malta,MLT,1915,0.161
Malta,MLT,1916,0.161
Malta,MLT,1917,0.161
Malta,MLT,1918,0.161
Malta,MLT,1919,0.161
Malta,MLT,1920,0.161
Malta,MLT,1921,0.188
Malta,MLT,1922,0.322
Malta,MLT,1923,0.322
Malta,MLT,1924,0.321
Malta,MLT,1925,0.32
Malta,MLT,1926,0.32
Malta,MLT,1927,0.321
Malta,MLT,1928,0.322
Malta,MLT,1929,0.322
Malta,MLT,1930,0.199
Malta,MLT,1931,0.175
Malta,MLT,1932,0.193
Malta,MLT,1933,0.324
Malta,MLT,1934,0.175
Malta,MLT,1935,0.17
Malta,MLT,1936,0.17
Malta,MLT,1937,0.17
Malta,MLT,1938,0.17
Malta,MLT,1939,0.184
Malta,MLT,1940,0.172
Malta,MLT,1941,0.172
Malta,MLT,1942,0.172
Malta,MLT,1943,0.172
Malta,MLT,1944,0.172
Malta,MLT,1945,0.181
Malta,MLT,1946,0.171
Malta,MLT,1947,0.239
Malta,MLT,1948,0.516
Malta,MLT,1949,0.516
Malta,MLT,1950,0.516
Malta,MLT,1951,0.517
Malta,MLT,1952,0.517
Malta,MLT,1953,0.517
Malta,MLT,1954,0.517
Malta,MLT,1955,0.516
Malta,MLT,1956,0.516
Malta,MLT,1957,0.516
Malta,MLT,1958,0.515
Malta,MLT,1959,0.191
Malta,MLT,1960,0.191
Malta,MLT,1961,0.191
Malta,MLT,1962,0.226
Malta,MLT,1963,0.513
Malta,MLT,1964,0.537
Malta,MLT,1965,0.525
Malta,MLT,1966,0.529
Malta,MLT,1967,0.535
Malta,MLT,1968,0.535
Malta,MLT,1969,0.535
Malta,MLT,1970,0.535
Malta,MLT,1971,0.522
Malta,MLT,1972,0.522
Malta,MLT,1973,0.522
Malta,MLT,1974,0.522
Malta,MLT,1975,0.522
Malta,MLT,1976,0.517
Malta,MLT,1977,0.503
Malta,MLT,1978,0.503
Malta,MLT,1979,0.503
Malta,MLT,1980,0.503
Malta,MLT,1981,0.502
Malta,MLT,1982,0.487
Malta,MLT,1983,0.487
Malta,MLT,1984,0.487
Malta,MLT,1985,0.487
Malta,MLT,1986,0.49
Malta,MLT,1987,0.543
Malta,MLT,1988,0.565
Malta,MLT,1989,0.565
Malta,MLT,1990,0.565
Malta,MLT,1991,0.57
Malta,MLT,1992,0.6
Malta,MLT,1993,0.605
Malta,MLT,1994,0.605
Malta,MLT,1995,0.605
Malta,MLT,1996,0.614
Malta,MLT,1997,0.616
Malta,MLT,1998,0.616
Malta,MLT,1999,0.616
Malta,MLT,2000,0.616
Malta,MLT,2001,0.616
Malta,MLT,2002,0.616
Malta,MLT,2003,0.615
Malta,MLT,2004,0.615
Malta,MLT,2005,0.615
Malta,MLT,2006,0.615
Malta,MLT,2007,0.613
Malta,MLT,2008,0.627
Malta,MLT,2009,0.644
Malta,MLT,2010,0.644
Malta,MLT,2011,0.644
Malta,MLT,2012,0.638
Malta,MLT,2013,0.612
Malta,MLT,2014,0.596
Malta,MLT,2015,0.595
Malta,MLT,2016,0.586
Malta,MLT,2017,0.575
Malta,MLT,2018,0.567
Malta,MLT,2019,0.584
Malta,MLT,2020,0.632
Malta,MLT,2021,0.64
Malta,MLT,2022,0.641
Netherlands,NLD,1789,0.073
Netherlands,NLD,1790,0.073
Netherlands,NLD,1791,0.073
Netherlands,NLD,1792,0.073
Netherlands,NLD,1793,0.073
Netherlands,NLD,1794,0.073
Netherlands,NLD,1795,0.072
Netherlands,NLD,1798,0.086
Netherlands,NLD,1799,0.079
Netherlands,NLD,1800,0.079
Netherlands,NLD,1801,0.083
Netherlands,NLD,1802,0.084
Netherlands,NLD,1803,0.084
Netherlands,NLD,1804,0.084
Netherlands,NLD,1805,0.079
Netherlands,NLD,1806,0.077
Netherlands,NLD,1807,0.077
Netherlands,NLD,1808,0.077
Netherlands,NLD,1809,0.077
Netherlands,NLD,1810,0.077
Netherlands,NLD,1811,0.108
Netherlands,NLD,1812,0.108
Netherlands,NLD,1813,0.068
Netherlands,NLD,1814,0.068
Netherlands,NLD,1815,0.156
Netherlands,NLD,1816,0.158
Netherlands,NLD,1817,0.158
Netherlands,NLD,1818,0.158
Netherlands,NLD,1819,0.158
Netherlands,NLD,1820,0.158
Netherlands,NLD,1821,0.158
Netherlands,NLD,1822,0.158
Netherlands,NLD,1823,0.158
Netherlands,NLD,1824,0.158
Netherlands,NLD,1825,0.158
Netherlands,NLD,1826,0.158
Netherlands,NLD,1827,0.158
Netherlands,NLD,1828,0.158
Netherlands,NLD,1829,0.158
Netherlands,NLD,1830,0.158
Netherlands,NLD,1831,0.159
Netherlands,NLD,1832,0.159
Netherlands,NLD,1833,0.159
Netherlands,NLD,1834,0.159
Netherlands,NLD,1835,0.159
Netherlands,NLD,1836,0.159
Netherlands,NLD,1837,0.159
Netherlands,NLD,1838,0.166
Netherlands,NLD,1839,0.166
Netherlands,NLD,1840,0.173
Netherlands,NLD,1841,0.173
Netherlands,NLD,1842,0.173
Netherlands,NLD,1843,0.173
Netherlands,NLD,1844,0.173
Netherlands,NLD,1845,0.173
Netherlands,NLD,1846,0.173
Netherlands,NLD,1847,0.173
Netherlands,NLD,1848,0.265
Netherlands,NLD,1849,0.37
Netherlands,NLD,1850,0.371
Netherlands,NLD,1851,0.371
Netherlands,NLD,1852,0.37
Netherlands,NLD,1853,0.37
Netherlands,NLD,1854,0.37
Netherlands,NLD,1855,0.37
Netherlands,NLD,1856,0.371
Netherlands,NLD,1857,0.371
Netherlands,NLD,1858,0.371
Netherlands,NLD,1859,0.371
Netherlands,NLD,1860,0.372
Netherlands,NLD,1861,0.372
Netherlands,NLD,1862,0.372
Netherlands,NLD,1863,0.372
Netherlands,NLD,1864,0.373
Netherlands,NLD,1865,0.373
Netherlands,NLD,1866,0.372
Netherlands,NLD,1867,0.372
Netherlands,NLD,1868,0.372
Netherlands,NLD,1869,0.372
Netherlands,NLD,1870,0.372
Netherlands,NLD,1871,0.372
Netherlands,NLD,1872,0.373
Netherlands,NLD,1873,0.372
Netherlands,NLD,1874,0.374
Netherlands,NLD,1875,0.375
Netherlands,NLD,1876,0.375
Netherlands,NLD,1877,0.374
Netherlands,NLD,1878,0.373
Netherlands,NLD,1879,0.374
Netherlands,NLD,1880,0.375
Netherlands,NLD,1881,0.375
Netherlands,NLD,1882,0.374
Netherlands,NLD,1883,0.374
Netherlands,NLD,1884,0.375
Netherlands,NLD,1885,0.375
Netherlands,NLD,1886,0.377
Netherlands,NLD,1887,0.377
Netherlands,NLD,1888,0.397
Netherlands,NLD,1889,0.397
Netherlands,NLD,1890,0.397
Netherlands,NLD,1891,0.397
Netherlands,NLD,1892,0.397
Netherlands,NLD,1893,0.397
Netherlands,NLD,1894,0.397
Netherlands,NLD,1895,0.396
Netherlands,NLD,1896,0.42
Netherlands,NLD,1897,0.421
Netherlands,NLD,1898,0.422
Netherlands,NLD,1899,0.422
Netherlands,NLD,1900,0.434
Netherlands,NLD,1901,0.427
Netherlands,NLD,1902,0.421
Netherlands,NLD,1903,0.421
Netherlands,NLD,1904,0.421
Netherlands,NLD,1905,0.422
Netherlands,NLD,1906,0.423
Netherlands,NLD,1907,0.423
Netherlands,NLD,1908,0.423
Netherlands,NLD,1909,0.423
Netherlands,NLD,1910,0.435
Netherlands,NLD,1911,0.435
Netherlands,NLD,1912,0.435
Netherlands,NLD,1913,0.434
Netherlands,NLD,1914,0.434
Netherlands,NLD,1915,0.434
Netherlands,NLD,1916,0.434
Netherlands,NLD,1917,0.44
Netherlands,NLD,1918,0.487
Netherlands,NLD,1919,0.496
Netherlands,NLD,1920,0.651
Netherlands,NLD,1921,0.651
Netherlands,NLD,1922,0.656
Netherlands,NLD,1923,0.66
Netherlands,NLD,1924,0.66
Netherlands,NLD,1925,0.659
Netherlands,NLD,1926,0.658
Netherlands,NLD,1927,0.658
Netherlands,NLD,1928,0.658
Netherlands,NLD,1929,0.66
Netherlands,NLD,1930,0.661
Netherlands,NLD,1931,0.661
Netherlands,NLD,1932,0.661
Netherlands,NLD,1933,0.661
Netherlands,NLD,1934,0.661
Netherlands,NLD,1935,0.661
Netherlands,NLD,1936,0.656
Netherlands,NLD,1937,0.655
Netherlands,NLD,1938,0.655
Netherlands,NLD,1939,0.655
Netherlands,NLD,1940,0.16
Netherlands,NLD,1941,0.126
Netherlands,NLD,1942,0.125
Netherlands,NLD,1943,0.125
Netherlands,NLD,1944,0.126
Netherlands,NLD,1945,0.148
Netherlands,NLD,1946,0.479
Netherlands,NLD,1947,0.695
Netherlands,NLD,1948,0.701
Netherlands,NLD,1949,0.72
Netherlands,NLD,1950,0.72
Netherlands,NLD,1951,0.72
Netherlands,NLD,1952,0.714
Netherlands,NLD,1953,0.707
Netherlands,NLD,1954,0.707
Netherlands,NLD,1955,0.702
Netherlands,NLD,1956,0.723
Netherlands,NLD,1957,0.732
Netherlands,NLD,1958,0.732
Netherlands,NLD,1959,0.733
Netherlands,NLD,1960,0.732
Netherlands,NLD,1961,0.732
Netherlands,NLD,1962,0.732
Netherlands,NLD,1963,0.735
Netherlands,NLD,1964,0.738
Netherlands,NLD,1965,0.738
Netherlands,NLD,1966,0.758
Netherlands,NLD,1967,0.765
Netherlands,NLD,1968,0.769
Netherlands,NLD,1969,0.781
Netherlands,NLD,1970,0.789
Netherlands,NLD,1971,0.79
Netherlands,NLD,1972,0.795
Netherlands,NLD,1973,0.793
Netherlands,NLD,1974,0.793
Netherlands,NLD,1975,0.793
Netherlands,NLD,1976,0.793
Netherlands,NLD,1977,0.793
Netherlands,NLD,1978,0.791
Netherlands,NLD,1979,0.802
Netherlands,NLD,1980,0.807
Netherlands,NLD,1981,0.81
Netherlands,NLD,1982,0.815
Netherlands,NLD,1983,0.813
Netherlands,NLD,1984,0.813
Netherlands,NLD,1985,0.813
Netherlands,NLD,1986,0.815
Netherlands,NLD,1987,0.817
Netherlands,NLD,1988,0.817
Netherlands,NLD,1989,0.816
Netherlands,NLD,1990,0.815
Netherlands,NLD,1991,0.815
Netherlands,NLD,1992,0.815
Netherlands,NLD,1993,0.815
Netherlands,NLD,1994,0.814
Netherlands,NLD,1995,0.814
Netherlands,NLD,1996,0.814
Netherlands,NLD,1997,0.81
Netherlands,NLD,1998,0.799
Netherlands,NLD,1999,0.817
Netherlands,NLD,2000,0.808
Netherlands,NLD,2001,0.808
Netherlands,NLD,2002,0.804
Netherlands,NLD,2003,0.813
Netherlands,NLD,2004,0.813
Netherlands,NLD,2005,0.813
Netherlands,NLD,2006,0.818
Netherlands,NLD,2007,0.826
Netherlands,NLD,2008,0.826
Netherlands,NLD,2009,0.826
Netherlands,NLD,2010,0.827
Netherlands,NLD,2011,0.828
Netherlands,NLD,2012,0.823
Netherlands,NLD,2013,0.823
Netherlands,NLD,2014,0.83
Netherlands,NLD,2015,0.83
Netherlands,NLD,2016,0.83
Netherlands,NLD,2017,0.831
Netherlands,NLD,2018,0.831
Netherlands,NLD,2019,0.824
Netherlands,NLD,2020,0.814
Netherlands,NLD,2021,0.81
Netherlands,NLD,2022,0.8
Poland,POL,1789,0.16
Poland,POL,1790,0.16
Poland,POL,1791,0.175
Poland,POL,1792,0.175
Poland,POL,1793,0.114
Poland,POL,1794,0.075
Poland,POL,1795,0.057
Poland,POL,1809,0.097
Poland,POL,1810,0.11
Poland,POL,1811,0.11
Poland,POL,1812,0.11
Poland,POL,1813,0.034
Poland,POL,1814,0.034
Poland,POL,1815,0.082
Poland,POL,1816,0.082
Poland,POL,1817,0.082
Poland,POL,1818,0.092
Poland,POL,1819,0.089
Poland,POL,1820,0.089
Poland,POL,1821,0.083
Poland,POL,1822,0.07
Poland,POL,1823,0.07
Poland,POL,1824,0.07
Poland,POL,1825,0.049
Poland,POL,1826,0.045
Poland,POL,1827,0.045
Poland,POL,1828,0.043
Poland,POL,1829,0.043
Poland,POL,1830,0.116
Poland,POL,1831,0.189
Poland,POL,1832,0.018
Poland,POL,1833,0.018
Poland,POL,1834,0.018
Poland,POL,1835,0.018
Poland,POL,1836,0.018
Poland,POL,1837,0.018
Poland,POL,1838,0.018
Poland,POL,1839,0.018
Poland,POL,1840,0.018
Poland,POL,1841,0.018
Poland,POL,1842,0.022
Poland,POL,1843,0.022
Poland,POL,1844,0.022
Poland,POL,1845,0.022
Poland,POL,1846,0.022
Poland,POL,1847,0.022
Poland,POL,1848,0.022
Poland,POL,1849,0.022
Poland,POL,1850,0.022
Poland,POL,1851,0.022
Poland,POL,1852,0.022
Poland,POL,1853,0.022
Poland,POL,1854,0.022
Poland,POL,1855,0.022
Poland,POL,1856,0.026
Poland,POL,1857,0.026
Poland,POL,1858,0.026
Poland,POL,1859,0.026
Poland,POL,1860,0.026
Poland,POL,1861,0.025
Poland,POL,1862,0.025
Poland,POL,1863,0.02
Poland,POL,1864,0.026
Poland,POL,1865,0.026
Poland,POL,1866,0.026
Poland,POL,1918,0.21
Poland,POL,1919,0.315
Poland,POL,1920,0.504
Poland,POL,1921,0.509
Poland,POL,1922,0.52
Poland,POL,1923,0.517
Poland,POL,1924,0.517
Poland,POL,1925,0.517
Poland,POL,1926,0.336
Poland,POL,1927,0.254
Poland,POL,1928,0.237
Poland,POL,1929,0.233
Poland,POL,1930,0.223
Poland,POL,1931,0.219
Poland,POL,1932,0.219
Poland,POL,1933,0.219
Poland,POL,1934,0.218
Poland,POL,1935,0.212
Poland,POL,1936,0.22
Poland,POL,1937,0.22
Poland,POL,1938,0.218
Poland,POL,1944,0.104
Poland,POL,1945,0.105
Poland,POL,1946,0.106
Poland,POL,1947,0.11
Poland,POL,1948,0.108
Poland,POL,1949,0.106
Poland,POL,1950,0.106
Poland,POL,1951,0.105
Poland,POL,1952,0.105
Poland,POL,1953,0.105
Poland,POL,1954,0.105
Poland,POL,1955,0.105
Poland,POL,1956,0.111
Poland,POL,1957,0.137
Poland,POL,1958,0.137
Poland,POL,1959,0.137
Poland,POL,1960,0.137
Poland,POL,1961,0.135
Poland,POL,1962,0.134
Poland,POL,1963,0.134
Poland,POL,1964,0.134
Poland,POL,1965,0.134
Poland,POL,1966,0.134
Poland,POL,1967,0.134
Poland,POL,1968,0.134
Poland,POL,1969,0.134
Poland,POL,1970,0.135
Poland,POL,1971,0.136
Poland,POL,1972,0.136
Poland,POL,1973,0.137
Poland,POL,1974,0.137
Poland,POL,1975,0.138
Poland,POL,1976,0.136
Poland,POL,1977,0.136
Poland,POL,1978,0.137
Poland,POL,1979,0.137
Poland,POL,1980,0.145
Poland,POL,1981,0.134
Poland,POL,1982,0.123
Poland,POL,1983,0.125
Poland,POL,1984,0.137
Poland,POL,1985,0.14
Poland,POL,1986,0.145
Poland,POL,1987,0.153
Poland,POL,1988,0.157
Poland,POL,1989,0.294
Poland,POL,1990,0.667
Poland,POL,1991,0.783
Poland,POL,1992,0.804
Poland,POL,1993,0.807
Poland,POL,1994,0.813
Poland,POL,1995,0.811
Poland,POL,1996,0.805
Poland,POL,1997,0.795
Poland,POL,1998,0.801
Poland,POL,1999,0.806
Poland,POL,2000,0.806
Poland,POL,2001,0.807
Poland,POL,2002,0.809
Poland,POL,2003,0.809
Poland,POL,2004,0.809
Poland,POL,2005,0.811
Poland,POL,2006,0.8
Poland,POL,2007,0.8
Poland,POL,2008,0.825
Poland,POL,2009,0.825
Poland,POL,2010,0.827
Poland,POL,2011,0.829
Poland,POL,2012,0.827
Poland,POL,2013,0.821
Poland,POL,2014,0.809
Poland,POL,2015,0.786
Poland,POL,2016,0.613
Poland,POL,2017,0.552
Poland,POL,2018,0.531
Poland,POL,2019,0.524
Poland,POL,2020,0.458
Poland,POL,2021,0.425
Poland,POL,2022,0.425
Portugal,PRT,1833,0.054
Portugal,PRT,1834,0.052
Portugal,PRT,1835,0.098
Portugal,PRT,1836,0.104
Portugal,PRT,1837,0.104
Portugal,PRT,1838,0.101
Portugal,PRT,1839,0.101
Portugal,PRT,1840,0.101
Portugal,PRT,1841,0.101
Portugal,PRT,1842,0.101
Portugal,PRT,1843,0.102
Portugal,PRT,1844,0.102
Portugal,PRT,1845,0.102
Portugal,PRT,1846,0.085
Portugal,PRT,1847,0.085
Portugal,PRT,1848,0.085
Portugal,PRT,1849,0.1
Portugal,PRT,1850,0.11
Portugal,PRT,1851,0.119
Portugal,PRT,1852,0.132
Portugal,PRT,1853,0.139
Portugal,PRT,1854,0.139
Portugal,PRT,1855,0.139
Portugal,PRT,1856,0.14
Portugal,PRT,1857,0.142
Portugal,PRT,1858,0.143
Portugal,PRT,1859,0.143
Portugal,PRT,1860,0.146
Portugal,PRT,1861,0.146
Portugal,PRT,1862,0.146
Portugal,PRT,1863,0.146
Portugal,PRT,1864,0.146
Portugal,PRT,1865,0.146
Portugal,PRT,1866,0.146
Portugal,PRT,1867,0.146
Portugal,PRT,1868,0.146
Portugal,PRT,1869,0.145
Portugal,PRT,1870,0.144
Portugal,PRT,1871,0.145
Portugal,PRT,1872,0.146
Portugal,PRT,1873,0.146
Portugal,PRT,1874,0.146
Portugal,PRT,1875,0.146
Portugal,PRT,1876,0.146
Portugal,PRT,1877,0.146
Portugal,PRT,1878,0.15
Portugal,PRT,1879,0.149
Portugal,PRT,1880,0.149
Portugal,PRT,1881,0.15
Portugal,PRT,1882,0.15
Portugal,PRT,1883,0.15
Portugal,PRT,1884,0.15
Portugal,PRT,1885,0.15
Portugal,PRT,1886,0.15
Portugal,PRT,1887,0.15
Portugal,PRT,1888,0.15
Portugal,PRT,1889,0.15
Portugal,PRT,1890,0.15
Portugal,PRT,1891,0.15
Portugal,PRT,1892,0.15
Portugal,PRT,1893,0.15
Portugal,PRT,1894,0.149
Portugal,PRT,1895,0.146
Portugal,PRT,1896,0.146
Portugal,PRT,1897,0.145
Portugal,PRT,1898,0.145
Portugal,PRT,1899,0.145
Portugal,PRT,1900,0.144
Portugal,PRT,1901,0.143
Portugal,PRT,1902,0.144
Portugal,PRT,1903,0.144
Portugal,PRT,1904,0.144
Portugal,PRT,1905,0.143
Portugal,PRT,1906,0.137
Portugal,PRT,1907,0.135
Portugal,PRT,1908,0.142
Portugal,PRT,1909,0.143
Portugal,PRT,1910,0.141
Portugal,PRT,1911,0.142
Portugal,PRT,1912,0.19
Portugal,PRT,1913,0.188
Portugal,PRT,1914,0.181
Portugal,PRT,1915,0.18
Portugal,PRT,1916,0.184
Portugal,PRT,1917,0.169
Portugal,PRT,1918,0.145
Portugal,PRT,1919,0.178
Portugal,PRT,1920,0.188
Portugal,PRT,1921,0.185
Portugal,PRT,1922,0.182
Portugal,PRT,1923,0.185
Portugal,PRT,1924,0.185
Portugal,PRT,1925,0.186
Portugal,PRT,1926,0.073
Portugal,PRT,1927,0.067
Portugal,PRT,1928,0.068
Portugal,PRT,1929,0.067
Portugal,PRT,1930,0.074
Portugal,PRT,1931,0.077
Portugal,PRT,1932,0.08
Portugal,PRT,1933,0.075
Portugal,PRT,1934,0.074
Portugal,PRT,1935,0.073
Portugal,PRT,1936,0.073
Portugal,PRT,1937,0.073
Portugal,PRT,1938,0.073
Portugal,PRT,1939,0.074
Portugal,PRT,1940,0.074
Portugal,PRT,1941,0.074
Portugal,PRT,1942,0.075
Portugal,PRT,1943,0.075
Portugal,PRT,1944,0.074
Portugal,PRT,1945,0.074
Portugal,PRT,1946,0.075
Portugal,PRT,1947,0.075
Portugal,PRT,1948,0.075
Portugal,PRT,1949,0.075
Portugal,PRT,1950,0.075
Portugal,PRT,1951,0.075
Portugal,PRT,1952,0.075
Portugal,PRT,1953,0.075
Portugal,PRT,1954,0.075
Portugal,PRT,1955,0.075
Portugal,PRT,1956,0.075
Portugal,PRT,1957,0.075
Portugal,PRT,1958,0.075
Portugal,PRT,1959,0.075
Portugal,PRT,1960,0.077
Portugal,PRT,1961,0.077
Portugal,PRT,1962,0.076
Portugal,PRT,1963,0.076
Portugal,PRT,1964,0.076
Portugal,PRT,1965,0.076
Portugal,PRT,1966,0.074
Portugal,PRT,1967,0.075
Portugal,PRT,1968,0.076
Portugal,PRT,1969,0.079
Portugal,PRT,1970,0.083
Portugal,PRT,1971,0.083
Portugal,PRT,1972,0.083
Portugal,PRT,1973,0.084
Portugal,PRT,1974,0.211
Portugal,PRT,1975,0.235
Portugal,PRT,1976,0.463
Portugal,PRT,1977,0.684
Portugal,PRT,1978,0.689
Portugal,PRT,1979,0.696
Portugal,PRT,1980,0.781
Portugal,PRT,1981,0.785
Portugal,PRT,1982,0.785
Portugal,PRT,1983,0.805
Portugal,PRT,1984,0.811
Portugal,PRT,1985,0.812
Portugal,PRT,1986,0.814
Portugal,PRT,1987,0.818
Portugal,PRT,1988,0.823
Portugal,PRT,1989,0.823
Portugal,PRT,1990,0.824
Portugal,PRT,1991,0.81
Portugal,PRT,1992,0.809
Portugal,PRT,1993,0.809
Portugal,PRT,1994,0.809
Portugal,PRT,1995,0.812
Portugal,PRT,1996,0.82
Portugal,PRT,1997,0.82
Portugal,PRT,1998,0.82
Portugal,PRT,1999,0.821
Portugal,PRT,2000,0.822
Portugal,PRT,2001,0.826
Portugal,PRT,2002,0.831
Portugal,PRT,2003,0.831
Portugal,PRT,2004,0.831
Portugal,PRT,2005,0.841
Portugal,PRT,2006,0.843
Portugal,PRT,2007,0.843
Portugal,PRT,2008,0.842
Portugal,PRT,2009,0.843
Portugal,PRT,2010,0.845
Portugal,PRT,2011,0.837
Portugal,PRT,2012,0.843
Portugal,PRT,2013,0.836
Portugal,PRT,2014,0.836
Portugal,PRT,2015,0.834
Portugal,PRT,2016,0.836
Portugal,PRT,2017,0.855
Portugal,PRT,2018,0.856
Portugal,PRT,2019,0.827
Portugal,PRT,2020,0.813
Portugal,PRT,2021,0.813
Portugal,PRT,2022,0.753
Romania,ROU,1832,0.028
Romania,ROU,1833,0.028
Romania,ROU,1834,0.028
Romania,ROU,1835,0.028
Romania,ROU,1836,0.028
Romania,ROU,1837,0.027
Romania,ROU,1838,0.027
Romania,ROU,1839,0.027
Romania,ROU,1840,0.027
Romania,ROU,1841,0.028
Romania,ROU,1842,0.028
Romania,ROU,1843,0.028
Romania,ROU,1844,0.028
Romania,ROU,1845,0.028
Romania,ROU,1846,0.028
