Entity,Code,Year,2_1_Population_density
Romania,ROU,1770,19.666973
Romania,ROU,1780,21.071793
Romania,ROU,1790,22.576912
Romania,ROU,1800,23.904728
Romania,ROU,1801,24.084484
Romania,ROU,1802,24.26559
Romania,ROU,1803,24.448057
Romania,ROU,1804,24.631897
Romania,ROU,1805,24.81712
Romania,ROU,1806,25.003733
Romania,ROU,1807,25.191755
Romania,ROU,1808,25.381186
Romania,ROU,1809,25.57204
Romania,ROU,1810,25.765781
Romania,ROU,1811,25.959528
Romania,ROU,1812,26.154734
Romania,ROU,1813,26.351408
Romania,ROU,1814,26.54956
Romania,ROU,1815,26.749205
Romania,ROU,1816,26.950348
Romania,ROU,1817,27.153004
Romania,ROU,1818,27.357185
Romania,ROU,1819,27.562922
Romania,ROU,1820,27.770227
Romania,ROU,1821,27.979116
Romania,ROU,1822,28.1896
Romania,ROU,1823,28.401686
Romania,ROU,1824,28.615368
Romania,ROU,1825,28.830664
Romania,ROU,1826,29.047571
Romania,ROU,1827,29.266115
Romania,ROU,1828,29.4863
Romania,ROU,1829,29.708145
Romania,ROU,1830,29.931658
Romania,ROU,1831,30.156855
Romania,ROU,1832,30.383741
Romania,ROU,1833,30.612339
Romania,ROU,1834,30.842655
Romania,ROU,1835,31.0747
Romania,ROU,1836,31.308496
Romania,ROU,1837,31.54405
Romania,ROU,1838,31.781376
Romania,ROU,1839,32.020485
Romania,ROU,1840,32.261395
Romania,ROU,1841,32.50412
Romania,ROU,1842,32.748665
Romania,ROU,1843,32.995052
Romania,ROU,1844,33.243298
Romania,ROU,1845,33.49341
Romania,ROU,1846,33.745396
Romania,ROU,1847,33.999287
Romania,ROU,1848,34.255085
Romania,ROU,1849,34.508453
Romania,ROU,1850,34.759346
Romania,ROU,1851,35.007298
Romania,ROU,1852,35.25267
Romania,ROU,1853,35.49541
Romania,ROU,1854,35.739826
Romania,ROU,1855,35.985916
Romania,ROU,1856,36.23371
Romania,ROU,1857,36.483208
Romania,ROU,1858,36.734417
Romania,ROU,1859,36.987362
Romania,ROU,1860,37.242046
Romania,ROU,1861,37.49849
Romania,ROU,1862,37.756695
Romania,ROU,1863,38.016674
Romania,ROU,1864,38.278446
Romania,ROU,1865,38.542023
Romania,ROU,1866,38.807415
Romania,ROU,1867,39.07463
Romania,ROU,1868,39.34369
Romania,ROU,1869,39.6085
Romania,ROU,1870,39.869003
Romania,ROU,1871,40.125126
Romania,ROU,1872,40.3768
Romania,ROU,1873,40.623962
Romania,ROU,1874,40.872635
Romania,ROU,1875,41.12283
Romania,ROU,1876,41.37456
Romania,ROU,1877,41.62783
Romania,ROU,1878,41.88265
Romania,ROU,1879,42.139027
Romania,ROU,1880,42.396976
Romania,ROU,1881,42.6565
Romania,ROU,1882,42.91762
Romania,ROU,1883,43.180332
Romania,ROU,1884,43.444653
Romania,ROU,1885,43.710598
Romania,ROU,1886,43.978165
Romania,ROU,1887,44.24737
Romania,ROU,1888,44.518223
Romania,ROU,1889,44.788513
Romania,ROU,1890,45.058216
Romania,ROU,1891,45.327312
Romania,ROU,1892,45.5958
Romania,ROU,1893,45.863644
Romania,ROU,1894,46.133064
Romania,ROU,1895,46.404068
Romania,ROU,1896,46.676666
Romania,ROU,1897,46.95086
Romania,ROU,1898,47.22667
Romania,ROU,1899,47.520542
Romania,ROU,1900,47.83271
Romania,ROU,1901,48.16341
Romania,ROU,1902,48.51287
Romania,ROU,1903,48.881332
Romania,ROU,1904,49.252594
Romania,ROU,1905,49.62668
Romania,ROU,1906,50.003605
Romania,ROU,1907,50.38339
Romania,ROU,1908,50.76606
Romania,ROU,1909,51.11368
Romania,ROU,1910,51.42584
Romania,ROU,1911,51.702114
Romania,ROU,1912,51.94208
Romania,ROU,1913,52.145325
Romania,ROU,1914,52.349358
Romania,ROU,1915,52.55419
Romania,ROU,1916,52.759827
Romania,ROU,1917,52.966263
Romania,ROU,1918,53.174133
Romania,ROU,1919,53.487774
Romania,ROU,1920,53.90903
Romania,ROU,1921,54.4398
Romania,ROU,1922,55.081974
Romania,ROU,1923,55.83751
Romania,ROU,1924,56.603397
Romania,ROU,1925,57.3798
Romania,ROU,1926,58.166847
Romania,ROU,1927,58.964687
Romania,ROU,1928,59.773476
Romania,ROU,1929,60.570274
Romania,ROU,1930,61.35466
Romania,ROU,1931,62.126175
Romania,ROU,1932,62.88436
Romania,ROU,1933,63.628765
Romania,ROU,1934,64.38197
Romania,ROU,1935,65.144104
Romania,ROU,1936,65.91525
Romania,ROU,1937,66.69553
Romania,ROU,1938,67.48505
Romania,ROU,1939,68.15505
Romania,ROU,1940,68.703804
Romania,ROU,1941,69.12954
Romania,ROU,1942,69.4305
Romania,ROU,1943,69.60484
Romania,ROU,1944,69.77964
Romania,ROU,1945,69.954865
Romania,ROU,1946,70.13054
Romania,ROU,1947,70.30665
Romania,ROU,1948,70.4832
Romania,ROU,1949,70.79665
Romania,ROU,1950,71.249016
Romania,ROU,1951,72.20417
Romania,ROU,1952,73.14234
Romania,ROU,1953,74.06608
Romania,ROU,1954,74.97823
Romania,ROU,1955,75.86619
Romania,ROU,1956,76.79082
Romania,ROU,1957,77.73353
Romania,ROU,1958,78.624565
Romania,ROU,1959,79.46159
Romania,ROU,1960,80.22432
Romania,ROU,1961,80.94101
Romania,ROU,1962,81.58175
Romania,ROU,1963,82.124245
Romania,ROU,1964,82.62368
Romania,ROU,1965,83.088806
Romania,ROU,1966,83.542625
Romania,ROU,1967,84.09483
Romania,ROU,1968,84.81965
Romania,ROU,1969,85.67333
Romania,ROU,1970,86.589966
Romania,ROU,1971,87.557556
Romania,ROU,1972,88.58735
Romania,ROU,1973,89.656876
Romania,ROU,1974,90.79305
Romania,ROU,1975,91.99961
Romania,ROU,1976,93.22688
Romania,ROU,1977,94.22244
Romania,ROU,1978,94.94101
Romania,ROU,1979,95.590645
Romania,ROU,1980,96.163185
Romania,ROU,1981,96.651054
Romania,ROU,1982,97.057816
Romania,ROU,1983,97.37378
Romania,ROU,1984,97.64012
Romania,ROU,1985,97.90231
Romania,ROU,1986,98.1716
Romania,ROU,1987,98.46058
Romania,ROU,1988,98.744316
Romania,ROU,1989,99.04399
Romania,ROU,1990,99.25345
Romania,ROU,1991,99.28063
Romania,ROU,1992,99.10016
Romania,ROU,1993,98.755486
Romania,ROU,1994,98.369156
Romania,ROU,1995,97.936104
Romania,ROU,1996,97.43512
Romania,ROU,1997,96.87735
Romania,ROU,1998,96.31972
Romania,ROU,1999,95.788445
Romania,ROU,2000,95.2707
Romania,ROU,2001,94.73917
Romania,ROU,2002,94.113045
Romania,ROU,2003,93.36458
Romania,ROU,2004,92.52995
Romania,ROU,2005,91.67361
Romania,ROU,2006,90.87885
Romania,ROU,2007,90.16093
Romania,ROU,2008,89.52328
Romania,ROU,2009,88.95305
Romania,ROU,2010,88.383224
Romania,ROU,2011,87.88372
Romania,ROU,2012,87.52222
Romania,ROU,2013,87.21553
Romania,ROU,2014,86.90819
Romania,ROU,2015,86.518074
Romania,ROU,2016,86.04755
Romania,ROU,2017,85.6174
Romania,ROU,2018,85.21722
Romania,ROU,2019,84.85836
Romania,ROU,2020,84.50122
Romania,ROU,2021,84.00799
Romania,ROU,2022,85.445366
Romania,ROU,2023,86.4604
Romania,ROU,2024,85.27034
Romania,ROU,2025,84.42422
Romania,ROU,2026,83.84887
Romania,ROU,2027,83.48613
Romania,ROU,2028,83.20817
Romania,ROU,2029,82.95045
Romania,ROU,2030,82.68161
Romania,ROU,2031,82.40187
Romania,ROU,2032,82.111626
Romania,ROU,2033,81.81231
Romania,ROU,2034,81.50549
Romania,ROU,2035,81.191216
Romania,ROU,2036,80.87001
Romania,ROU,2037,80.54253
Romania,ROU,2038,80.2079
Romania,ROU,2039,79.865974
Romania,ROU,2040,79.51846
Romania,ROU,2041,79.166046
Romania,ROU,2042,78.8092
Romania,ROU,2043,78.44901
Romania,ROU,2044,78.086
Romania,ROU,2045,77.72091
Romania,ROU,2046,77.35357
Romania,ROU,2047,76.98499
Romania,ROU,2048,76.615395
Romania,ROU,2049,76.24522
Romania,ROU,2050,75.87454
Romania,ROU,2051,75.5025
Romania,ROU,2052,75.12838
Romania,ROU,2053,74.75054
Romania,ROU,2054,74.36775
Romania,ROU,2055,73.97788
Romania,ROU,2056,73.57755
Romania,ROU,2057,73.166046
Romania,ROU,2058,72.744774
Romania,ROU,2059,72.31358
Romania,ROU,2060,71.87229
Romania,ROU,2061,71.42273
Romania,ROU,2062,70.96579
Romania,ROU,2063,70.50369
Romania,ROU,2064,70.03876
Romania,ROU,2065,69.57264
Romania,ROU,2066,69.10782
Romania,ROU,2067,68.645905
Romania,ROU,2068,68.188545
Romania,ROU,2069,67.73809
Romania,ROU,2070,67.295135
Romania,ROU,2071,66.858284
Romania,ROU,2072,66.427795
Romania,ROU,2073,66.00485
Romania,ROU,2074,65.59052
Romania,ROU,2075,65.18614
Romania,ROU,2076,64.791084
Romania,ROU,2077,64.40347
Romania,ROU,2078,64.02282
Romania,ROU,2079,63.64997
Romania,ROU,2080,63.285805
Romania,ROU,2081,62.92924
Romania,ROU,2082,62.580627
Romania,ROU,2083,62.23944
Romania,ROU,2084,61.903877
Romania,ROU,2085,61.574604
Romania,ROU,2086,61.25249
Romania,ROU,2087,60.936058
Romania,ROU,2088,60.623344
Romania,ROU,2089,60.31319
Romania,ROU,2090,60.005524
Romania,ROU,2091,59.69965
Romania,ROU,2092,59.3941
Romania,ROU,2093,59.089382
Romania,ROU,2094,58.785797
Romania,ROU,2095,58.48258
Romania,ROU,2096,58.179005
Romania,ROU,2097,57.874687
Romania,ROU,2098,57.56934
Romania,ROU,2099,57.264294
Romania,ROU,2100,56.959362
Slovakia,SVK,-10000,0.034920964
Slovakia,SVK,-9000,0.058215473
Slovakia,SVK,-8000,0.09702579
Slovakia,SVK,-7000,0.16170965
Slovakia,SVK,-6000,0.26952994
Slovakia,SVK,-5000,0.44923046
Slovakia,SVK,-4000,0.74871045
Slovakia,SVK,-3000,1.2478577
Slovakia,SVK,-2000,2.0797837
Slovakia,SVK,-1000,3.4663062
Slovakia,SVK,0,5.7772045
Slovakia,SVK,100,5.7829657
Slovakia,SVK,200,5.788769
Slovakia,SVK,300,5.794551
Slovakia,SVK,400,5.8003535
Slovakia,SVK,500,5.806177
Slovakia,SVK,600,5.8119802
Slovakia,SVK,700,5.817804
Slovakia,SVK,800,5.8236065
Slovakia,SVK,900,6.551581
Slovakia,SVK,1000,7.2795343
Slovakia,SVK,1100,8.73542
Slovakia,SVK,1200,11.647234
Slovakia,SVK,1300,17.470861
Slovakia,SVK,1400,14.559048
Slovakia,SVK,1500,17.470861
Slovakia,SVK,1600,26.206324
Slovakia,SVK,1700,23.74268
Slovakia,SVK,1710,24.711773
Slovakia,SVK,1720,25.720425
Slovakia,SVK,1730,26.770237
Slovakia,SVK,1740,27.862915
Slovakia,SVK,1750,29.000145
Slovakia,SVK,1760,30.18384
Slovakia,SVK,1770,31.415829
Slovakia,SVK,1780,32.69811
Slovakia,SVK,1790,34.032715
Slovakia,SVK,1800,44.52269
Slovakia,SVK,1801,44.52269
Slovakia,SVK,1802,44.52269
Slovakia,SVK,1803,44.52269
Slovakia,SVK,1804,44.52269
Slovakia,SVK,1805,44.52269
Slovakia,SVK,1806,44.52269
Slovakia,SVK,1807,44.52269
Slovakia,SVK,1808,44.52269
Slovakia,SVK,1809,44.52269
Slovakia,SVK,1810,44.52269
Slovakia,SVK,1811,44.52269
Slovakia,SVK,1812,44.52269
Slovakia,SVK,1813,44.52269
Slovakia,SVK,1814,44.52269
Slovakia,SVK,1815,44.52269
Slovakia,SVK,1816,44.52269
Slovakia,SVK,1817,44.52269
Slovakia,SVK,1818,44.52269
Slovakia,SVK,1819,44.55572
Slovakia,SVK,1820,44.62186
Slovakia,SVK,1821,44.7213
Slovakia,SVK,1822,44.854095
Slovakia,SVK,1823,45.020424
Slovakia,SVK,1824,45.187355
Slovakia,SVK,1825,45.354908
Slovakia,SVK,1826,45.523087
Slovakia,SVK,1827,45.691887
Slovakia,SVK,1828,45.861313
Slovakia,SVK,1829,46.031384
Slovakia,SVK,1830,46.20206
Slovakia,SVK,1831,46.37338
Slovakia,SVK,1832,46.54534
Slovakia,SVK,1833,46.71793
Slovakia,SVK,1834,46.89116
Slovakia,SVK,1835,47.065037
Slovakia,SVK,1836,47.23956
Slovakia,SVK,1837,47.414726
Slovakia,SVK,1838,47.590538
Slovakia,SVK,1839,47.767014
Slovakia,SVK,1840,47.944134
Slovakia,SVK,1841,48.121902
Slovakia,SVK,1842,48.300354
Slovakia,SVK,1843,48.47945
Slovakia,SVK,1844,48.659214
Slovakia,SVK,1845,48.83964
Slovakia,SVK,1846,49.020737
Slovakia,SVK,1847,49.20252
Slovakia,SVK,1848,49.384964
Slovakia,SVK,1849,49.568073
Slovakia,SVK,1850,49.751873
Slovakia,SVK,1851,49.932053
Slovakia,SVK,1852,50.112873
Slovakia,SVK,1853,50.294365
Slovakia,SVK,1854,50.476498
Slovakia,SVK,1855,50.659298
Slovakia,SVK,1856,50.842743
Slovakia,SVK,1857,51.02687
Slovakia,SVK,1858,51.21167
Slovakia,SVK,1859,51.39711
Slovakia,SVK,1860,51.583256
Slovakia,SVK,1861,51.77005
Slovakia,SVK,1862,51.95753
Slovakia,SVK,1863,52.145695
Slovakia,SVK,1864,52.334526
Slovakia,SVK,1865,52.524044
Slovakia,SVK,1866,52.71425
Slovakia,SVK,1867,52.905136
Slovakia,SVK,1868,53.096733
Slovakia,SVK,1869,53.289017
Slovakia,SVK,1870,53.481987
Slovakia,SVK,1871,53.675667
Slovakia,SVK,1872,53.87003
Slovakia,SVK,1873,54.06512
Slovakia,SVK,1874,54.2609
Slovakia,SVK,1875,54.457405
Slovakia,SVK,1876,54.6546
Slovakia,SVK,1877,54.852516
Slovakia,SVK,1878,55.051144
Slovakia,SVK,1879,55.2505
Slovakia,SVK,1880,55.45058
Slovakia,SVK,1881,55.65137
Slovakia,SVK,1882,55.852913
Slovakia,SVK,1883,56.055157
Slovakia,SVK,1884,56.258152
Slovakia,SVK,1885,56.461876
Slovakia,SVK,1886,56.66633
Slovakia,SVK,1887,56.871525
Slovakia,SVK,1888,57.077477
Slovakia,SVK,1889,57.284153
Slovakia,SVK,1890,57.491596
Slovakia,SVK,1891,57.69977
Slovakia,SVK,1892,57.908714
Slovakia,SVK,1893,58.11841
Slovakia,SVK,1894,58.32887
Slovakia,SVK,1895,58.540077
Slovakia,SVK,1896,58.75206
Slovakia,SVK,1897,58.96481
Slovakia,SVK,1898,59.17833
Slovakia,SVK,1899,59.392616
Slovakia,SVK,1900,59.607674
Slovakia,SVK,1901,59.823524
Slovakia,SVK,1902,60.040142
Slovakia,SVK,1903,60.25755
Slovakia,SVK,1904,60.47575
Slovakia,SVK,1905,60.694736
Slovakia,SVK,1906,60.914516
Slovakia,SVK,1907,61.135086
Slovakia,SVK,1908,61.35647
Slovakia,SVK,1909,61.57864
Slovakia,SVK,1910,61.8016
Slovakia,SVK,1911,62.025394
Slovakia,SVK,1912,62.24998
Slovakia,SVK,1913,62.475395
Slovakia,SVK,1914,62.701622
Slovakia,SVK,1915,62.92866
Slovakia,SVK,1916,63.15651
Slovakia,SVK,1917,63.385212
Slovakia,SVK,1918,63.620235
Slovakia,SVK,1919,63.856155
Slovakia,SVK,1920,64.092926
Slovakia,SVK,1921,64.3306
Slovakia,SVK,1922,64.56914
Slovakia,SVK,1923,64.80855
Slovakia,SVK,1924,65.04886
Slovakia,SVK,1925,65.29008
Slovakia,SVK,1926,65.53217
Slovakia,SVK,1927,65.77517
Slovakia,SVK,1928,66.01905
Slovakia,SVK,1929,66.26387
Slovakia,SVK,1930,66.50957
Slovakia,SVK,1931,66.756195
Slovakia,SVK,1932,67.00372
Slovakia,SVK,1933,67.25218
Slovakia,SVK,1934,67.50156
Slovakia,SVK,1935,67.751854
Slovakia,SVK,1936,68.003075
Slovakia,SVK,1937,68.25524
Slovakia,SVK,1938,68.50834
Slovakia,SVK,1939,68.76235
Slovakia,SVK,1940,69.01735
Slovakia,SVK,1941,69.273254
Slovakia,SVK,1942,69.53011
Slovakia,SVK,1943,69.78793
Slovakia,SVK,1944,70.046715
Slovakia,SVK,1945,70.30645
Slovakia,SVK,1946,70.56716
Slovakia,SVK,1947,70.82883
Slovakia,SVK,1948,71.09145
Slovakia,SVK,1949,71.507675
Slovakia,SVK,1950,72.08043
Slovakia,SVK,1951,73.314224
Slovakia,SVK,1952,74.691864
Slovakia,SVK,1953,76.11125
Slovakia,SVK,1954,77.52469
Slovakia,SVK,1955,78.96479
Slovakia,SVK,1956,80.44197
Slovakia,SVK,1957,81.87018
Slovakia,SVK,1958,83.24085
Slovakia,SVK,1959,84.53384
Slovakia,SVK,1960,85.778595
Slovakia,SVK,1961,87.04416
Slovakia,SVK,1962,88.089455
Slovakia,SVK,1963,88.96947
Slovakia,SVK,1964,89.89426
Slovakia,SVK,1965,90.75535
Slovakia,SVK,1966,91.52153
Slovakia,SVK,1967,92.22055
Slovakia,SVK,1968,92.843925
Slovakia,SVK,1969,93.43214
Slovakia,SVK,1970,94.06972
Slovakia,SVK,1971,94.79006
Slovakia,SVK,1972,95.61485
Slovakia,SVK,1973,96.53269
Slovakia,SVK,1974,97.514015
Slovakia,SVK,1975,98.52469
Slovakia,SVK,1976,99.54961
Slovakia,SVK,1977,100.57097
Slovakia,SVK,1978,101.567635
Slovakia,SVK,1979,102.55769
Slovakia,SVK,1980,103.45021
Slovakia,SVK,1981,104.23708
Slovakia,SVK,1982,104.99478
Slovakia,SVK,1983,105.707886
Slovakia,SVK,1984,106.38619
Slovakia,SVK,1985,107.04187
Slovakia,SVK,1986,107.64168
Slovakia,SVK,1987,108.17751
Slovakia,SVK,1988,108.671196
Slovakia,SVK,1989,109.091515
Slovakia,SVK,1990,109.428246
Slovakia,SVK,1991,109.821754
Slovakia,SVK,1992,110.2724
Slovakia,SVK,1993,110.68767
Slovakia,SVK,1994,111.04022
Slovakia,SVK,1995,111.27286
Slovakia,SVK,1996,111.44526
Slovakia,SVK,1997,111.602104
Slovakia,SVK,1998,111.71144
Slovakia,SVK,1999,111.78488
Slovakia,SVK,2000,111.8282
Slovakia,SVK,2001,111.82315
Slovakia,SVK,2002,111.79713
Slovakia,SVK,2003,111.77997
Slovakia,SVK,2004,111.79143
Slovakia,SVK,2005,111.81886
Slovakia,SVK,2006,111.83942
Slovakia,SVK,2007,111.86317
Slovakia,SVK,2008,111.93097
Slovakia,SVK,2009,112.08266
Slovakia,SVK,2010,112.23852
Slovakia,SVK,2011,112.368675
Slovakia,SVK,2012,112.50588
Slovakia,SVK,2013,112.61947
Slovakia,SVK,2014,112.71989
Slovakia,SVK,2015,112.82132
Slovakia,SVK,2016,112.96184
Slovakia,SVK,2017,113.13265
Slovakia,SVK,2018,113.285065
Slovakia,SVK,2019,113.434525
Slovakia,SVK,2020,113.4917
Slovakia,SVK,2021,113.30327
Slovakia,SVK,2022,117.37635
Slovakia,SVK,2023,120.53257
Slovakia,SVK,2024,118.6114
Slovakia,SVK,2025,117.201225
Slovakia,SVK,2026,116.38513
Slovakia,SVK,2027,116.029076
Slovakia,SVK,2028,115.85119
Slovakia,SVK,2029,115.71171
Slovakia,SVK,2030,115.538895
Slovakia,SVK,2031,115.33421
Slovakia,SVK,2032,115.09888
Slovakia,SVK,2033,114.833466
Slovakia,SVK,2034,114.539536
Slovakia,SVK,2035,114.217926
Slovakia,SVK,2036,113.87342
Slovakia,SVK,2037,113.510254
Slovakia,SVK,2038,113.12906
Slovakia,SVK,2039,112.73207
Slovakia,SVK,2040,112.322945
Slovakia,SVK,2041,111.90262
Slovakia,SVK,2042,111.47317
Slovakia,SVK,2043,111.03935
Slovakia,SVK,2044,110.59936
Slovakia,SVK,2045,110.15341
Slovakia,SVK,2046,109.70326
Slovakia,SVK,2047,109.25079
Slovakia,SVK,2048,108.797356
Slovakia,SVK,2049,108.34191
Slovakia,SVK,2050,107.88193
Slovakia,SVK,2051,107.41651
Slovakia,SVK,2052,106.9452
Slovakia,SVK,2053,106.465866
Slovakia,SVK,2054,105.975975
Slovakia,SVK,2055,105.47296
Slovakia,SVK,2056,104.95589
Slovakia,SVK,2057,104.424835
Slovakia,SVK,2058,103.87922
Slovakia,SVK,2059,103.316475
Slovakia,SVK,2060,102.735756
Slovakia,SVK,2061,102.137146
Slovakia,SVK,2062,101.52086
Slovakia,SVK,2063,100.88763
Slovakia,SVK,2064,100.23883
Slovakia,SVK,2065,99.575226
Slovakia,SVK,2066,98.89857
Slovakia,SVK,2067,98.21179
Slovakia,SVK,2068,97.51576
Slovakia,SVK,2069,96.81493
Slovakia,SVK,2070,96.109985
Slovakia,SVK,2071,95.40275
Slovakia,SVK,2072,94.70002
Slovakia,SVK,2073,94.003975
Slovakia,SVK,2074,93.3152
Slovakia,SVK,2075,92.63559
Slovakia,SVK,2076,91.96747
Slovakia,SVK,2077,91.31221
Slovakia,SVK,2078,90.66874
Slovakia,SVK,2079,90.041016
Slovakia,SVK,2080,89.43149
Slovakia,SVK,2081,88.83607
Slovakia,SVK,2082,88.256676
Slovakia,SVK,2083,87.69559
Slovakia,SVK,2084,87.151085
Slovakia,SVK,2085,86.62359
Slovakia,SVK,2086,86.11279
Slovakia,SVK,2087,85.61882
Slovakia,SVK,2088,85.13966
Slovakia,SVK,2089,84.67217
Slovakia,SVK,2090,84.218285
Slovakia,SVK,2091,83.777016
Slovakia,SVK,2092,83.34609
Slovakia,SVK,2093,82.92644
Slovakia,SVK,2094,82.51681
Slovakia,SVK,2095,82.11441
Slovakia,SVK,2096,81.71664
Slovakia,SVK,2097,81.32356
Slovakia,SVK,2098,80.93438
Slovakia,SVK,2099,80.54902
Slovakia,SVK,2100,80.1647
Slovenia,SVN,-10000,0.06495699
Slovenia,SVN,-9000,0.103196196
Slovenia,SVN,-8000,0.16388232
Slovenia,SVN,-7000,0.26032457
Slovenia,SVN,-6000,0.41348004
Slovenia,SVN,-5000,0.6567212
Slovenia,SVN,-4000,1.0430862
Slovenia,SVN,-3000,1.6566516
Slovenia,SVN,-2000,2.6311555
Slovenia,SVN,-1000,4.1789494
Slovenia,SVN,0,6.6371346
Slovenia,SVN,100,6.882958
Slovenia,SVN,200,7.1378694
Slovenia,SVN,300,7.4022665
Slovenia,SVN,400,7.676397
Slovenia,SVN,500,7.9607077
Slovenia,SVN,600,8.255547
Slovenia,SVN,700,8.561312
Slovenia,SVN,800,8.878399
Slovenia,SVN,900,9.207256
Slovenia,SVN,1000,9.548231
Slovenia,SVN,1100,9.901869
Slovenia,SVN,1200,10.268618
Slovenia,SVN,1300,10.648924
Slovenia,SVN,1400,11.043334
Slovenia,SVN,1500,11.452345
Slovenia,SVN,1600,11.876552
Slovenia,SVN,1700,12.3164015
Slovenia,SVN,1710,12.819123
Slovenia,SVN,1720,13.342355
Slovenia,SVN,1730,13.886941
Slovenia,SVN,1740,14.453725
Slovenia,SVN,1750,15.043702
Slovenia,SVN,1760,15.657714
Slovenia,SVN,1770,16.296806
Slovenia,SVN,1780,16.96197
Slovenia,SVN,1790,17.654346
Slovenia,SVN,1800,23.32413
Slovenia,SVN,1801,23.32413
Slovenia,SVN,1802,23.32413
Slovenia,SVN,1803,23.32413
Slovenia,SVN,1804,23.32413
Slovenia,SVN,1805,23.32413
Slovenia,SVN,1806,23.32413
Slovenia,SVN,1807,23.32413
Slovenia,SVN,1808,23.32413
Slovenia,SVN,1809,23.32413
Slovenia,SVN,1810,23.32413
Slovenia,SVN,1811,23.32413
Slovenia,SVN,1812,23.32413
Slovenia,SVN,1813,23.32413
Slovenia,SVN,1814,23.32413
Slovenia,SVN,1815,23.32413
Slovenia,SVN,1816,23.32413
Slovenia,SVN,1817,23.32413
Slovenia,SVN,1818,23.32413
Slovenia,SVN,1819,23.365198
Slovenia,SVN,1820,23.447687
Slovenia,SVN,1821,23.57199
Slovenia,SVN,1822,23.738453
Slovenia,SVN,1823,23.947428
Slovenia,SVN,1824,24.158241
Slovenia,SVN,1825,24.37094
Slovenia,SVN,1826,24.585476
Slovenia,SVN,1827,24.80195
Slovenia,SVN,1828,25.020262
Slovenia,SVN,1829,25.240559
Slovenia,SVN,1830,25.462744
Slovenia,SVN,1831,25.686914
Slovenia,SVN,1832,25.913073
Slovenia,SVN,1833,26.141216
Slovenia,SVN,1834,26.371347
Slovenia,SVN,1835,26.603514
Slovenia,SVN,1836,26.837717
Slovenia,SVN,1837,27.074005
Slovenia,SVN,1838,27.31233
Slovenia,SVN,1839,27.55279
Slovenia,SVN,1840,27.795336
Slovenia,SVN,1841,28.040066
Slovenia,SVN,1842,28.286932
Slovenia,SVN,1843,28.535934
Slovenia,SVN,1844,28.78717
Slovenia,SVN,1845,29.040592
Slovenia,SVN,1846,29.29625
Slovenia,SVN,1847,29.55419
Slovenia,SVN,1848,29.814365
Slovenia,SVN,1849,30.076826
Slovenia,SVN,1850,30.34162
Slovenia,SVN,1851,30.60244
Slovenia,SVN,1852,30.865448
Slovenia,SVN,1853,31.130737
Slovenia,SVN,1854,31.398264
Slovenia,SVN,1855,31.668123
Slovenia,SVN,1856,31.940317
Slovenia,SVN,1857,32.214844
Slovenia,SVN,1858,32.491707
Slovenia,SVN,1859,32.77095
Slovenia,SVN,1860,33.05258
Slovenia,SVN,1861,33.336643
Slovenia,SVN,1862,33.62314
Slovenia,SVN,1863,33.912117
Slovenia,SVN,1864,34.203583
Slovenia,SVN,1865,34.497528
Slovenia,SVN,1866,34.794003
Slovenia,SVN,1867,35.093014
Slovenia,SVN,1868,35.394608
Slovenia,SVN,1869,35.698833
Slovenia,SVN,1870,36.005592
Slovenia,SVN,1871,36.31503
Slovenia,SVN,1872,36.6271
Slovenia,SVN,1873,36.941906
Slovenia,SVN,1874,37.25939
Slovenia,SVN,1875,37.579556
Slovenia,SVN,1876,37.902504
Slovenia,SVN,1877,38.228233
Slovenia,SVN,1878,38.556744
Slovenia,SVN,1879,38.888084
Slovenia,SVN,1880,39.2223
Slovenia,SVN,1881,39.559353
Slovenia,SVN,1882,39.899284
Slovenia,SVN,1883,40.24215
Slovenia,SVN,1884,40.58799
Slovenia,SVN,1885,40.93676
Slovenia,SVN,1886,41.288563
Slovenia,SVN,1887,41.64334
Slovenia,SVN,1888,42.0012
Slovenia,SVN,1889,42.36214
Slovenia,SVN,1890,42.72616
Slovenia,SVN,1891,43.093304
Slovenia,SVN,1892,43.463627
Slovenia,SVN,1893,43.837082
Slovenia,SVN,1894,44.21376
Slovenia,SVN,1895,44.59372
Slovenia,SVN,1896,44.976906
Slovenia,SVN,1897,45.363373
Slovenia,SVN,1898,45.753162
Slovenia,SVN,1899,46.14633
Slovenia,SVN,1900,46.542828
Slovenia,SVN,1901,46.94275
Slovenia,SVN,1902,47.3461
Slovenia,SVN,1903,47.752926
Slovenia,SVN,1904,48.163277
Slovenia,SVN,1905,48.577103
Slovenia,SVN,1906,48.994507
Slovenia,SVN,1907,49.415485
Slovenia,SVN,1908,49.84004
Slovenia,SVN,1909,50.26832
Slovenia,SVN,1910,50.700222
Slovenia,SVN,1911,51.135853
Slovenia,SVN,1912,51.575207
Slovenia,SVN,1913,52.018333
Slovenia,SVN,1914,52.465286
Slovenia,SVN,1915,52.91606
Slovenia,SVN,1916,53.370712
Slovenia,SVN,1917,53.829285
Slovenia,SVN,1918,54.3032
Slovenia,SVN,1919,54.781242
Slovenia,SVN,1920,55.26355
Slovenia,SVN,1921,55.750084
Slovenia,SVN,1922,56.240887
Slovenia,SVN,1923,56.736008
Slovenia,SVN,1924,57.235504
Slovenia,SVN,1925,57.739365
Slovenia,SVN,1926,58.2477
Slovenia,SVN,1927,58.7605
Slovenia,SVN,1928,59.277824
