Entity,Code,Year,0_0_temp_anomaly
Czechia,CZE,1853,-1.06
Czechia,CZE,1854,-0.49
Czechia,CZE,1855,-1.38
Czechia,CZE,1856,-0.53
Czechia,CZE,1857,0.02
Czechia,CZE,1858,-1.14
Czechia,CZE,1859,0.49
Czechia,CZE,1860,-0.9
Czechia,CZE,1861,-0.12
Czechia,CZE,1862,0.14
Czechia,CZE,1863,0.99
Czechia,CZE,1864,-1.76
Czechia,CZE,1865,-0.13
Czechia,CZE,1866,0.39
Czechia,CZE,1867,-0.41
Czechia,CZE,1868,1.1
Czechia,CZE,1869,0.13
Czechia,CZE,1870,-1.42
Czechia,CZE,1871,-1.8
Czechia,CZE,1872,0.99
Czechia,CZE,1873,0.28
Czechia,CZE,1874,-0.29
Czechia,CZE,1875,-1.16
Czechia,CZE,1876,-0.5
Czechia,CZE,1877,-0.19
Czechia,CZE,1878,0.02
Czechia,CZE,1879,-1.44
Czechia,CZE,1880,-0.08
Czechia,CZE,1881,-1.16
Czechia,CZE,1882,0.28
Czechia,CZE,1883,-0.6
Czechia,CZE,1884,-0.08
Czechia,CZE,1885,-0.27
Czechia,CZE,1886,-0.21
Czechia,CZE,1887,-1.02
Czechia,CZE,1888,-1.3
Czechia,CZE,1889,-0.79
Czechia,CZE,1890,-0.68
Czechia,CZE,1891,-0.73
Czechia,CZE,1892,-0.65
Czechia,CZE,1893,-0.64
Czechia,CZE,1894,-0.15
Czechia,CZE,1895,-0.78
Czechia,CZE,1896,-0.63
Czechia,CZE,1897,-0.24
Czechia,CZE,1898,0.47
Czechia,CZE,1899,-0.25
Czechia,CZE,1900,0.21
Czechia,CZE,1901,-0.53
Czechia,CZE,1902,-1.1
Czechia,CZE,1903,-0.01
Czechia,CZE,1904,0.06
Czechia,CZE,1905,-0.3
Czechia,CZE,1906,-0.07
Czechia,CZE,1907,-0.45
Czechia,CZE,1908,-0.7
Czechia,CZE,1909,-0.84
Czechia,CZE,1910,0.12
Czechia,CZE,1911,0.52
Czechia,CZE,1912,-0.76
Czechia,CZE,1913,-0.05
Czechia,CZE,1914,-0.07
Czechia,CZE,1915,-0.48
Czechia,CZE,1916,0.29
Czechia,CZE,1917,-0.65
Czechia,CZE,1918,0.18
Czechia,CZE,1919,-0.94
Czechia,CZE,1920,0.37
Czechia,CZE,1921,0.54
Czechia,CZE,1922,-1.03
Czechia,CZE,1923,-0.2
Czechia,CZE,1924,-0.79
Czechia,CZE,1925,-0.04
Czechia,CZE,1926,0.41
Czechia,CZE,1927,-0.09
Czechia,CZE,1928,0
Czechia,CZE,1929,-0.99
Czechia,CZE,1930,0.48
Czechia,CZE,1931,-0.73
Czechia,CZE,1932,0.04
Czechia,CZE,1933,-0.86
Czechia,CZE,1934,1.29
Czechia,CZE,1935,0
Czechia,CZE,1936,0.21
Czechia,CZE,1937,0.28
Czechia,CZE,1938,0.31
Czechia,CZE,1939,0.1
Czechia,CZE,1940,-1.78
Czechia,CZE,1941,-1.25
Czechia,CZE,1942,-0.81
Czechia,CZE,1943,0.51
Czechia,CZE,1944,-0.14
Czechia,CZE,1945,0.4
Czechia,CZE,1946,0.26
Czechia,CZE,1947,-0.02
Czechia,CZE,1948,0.58
Czechia,CZE,1949,0.68
Czechia,CZE,1950,0.51
Czechia,CZE,1951,0.62
Czechia,CZE,1952,-0.34
Czechia,CZE,1953,0.55
Czechia,CZE,1954,-0.72
Czechia,CZE,1955,-0.57
Czechia,CZE,1956,-1.4
Czechia,CZE,1957,0.35
Czechia,CZE,1958,0.03
Czechia,CZE,1959,0.56
Czechia,CZE,1960,0.09
Czechia,CZE,1961,0.73
Czechia,CZE,1962,-0.88
Czechia,CZE,1963,-0.84
Czechia,CZE,1964,-0.25
Czechia,CZE,1965,-0.84
Czechia,CZE,1966,0.3
Czechia,CZE,1967,0.62
Czechia,CZE,1968,0.07
Czechia,CZE,1969,-0.54
Czechia,CZE,1970,-0.62
Czechia,CZE,1971,0.11
Czechia,CZE,1972,-0.15
Czechia,CZE,1973,0.01
Czechia,CZE,1974,0.51
Czechia,CZE,1975,0.72
Czechia,CZE,1976,-0.14
Czechia,CZE,1977,0.34
Czechia,CZE,1978,-0.54
Czechia,CZE,1979,-0.31
Czechia,CZE,1980,-0.88
Czechia,CZE,1981,0.04
Czechia,CZE,1982,0.56
Czechia,CZE,1983,0.86
Czechia,CZE,1984,-0.2
Czechia,CZE,1985,-0.72
Czechia,CZE,1986,-0.25
Czechia,CZE,1987,-0.7
Czechia,CZE,1988,0.66
Czechia,CZE,1989,1.16
Czechia,CZE,1990,1.12
Czechia,CZE,1991,0.04
Czechia,CZE,1992,1.19
Czechia,CZE,1993,0.3
Czechia,CZE,1994,1.44
Czechia,CZE,1995,0.57
Czechia,CZE,1996,-0.79
Czechia,CZE,1997,0.52
Czechia,CZE,1998,0.81
Czechia,CZE,1999,1.08
Czechia,CZE,2000,1.76
Czechia,CZE,2001,0.76
Czechia,CZE,2002,1.44
Czechia,CZE,2003,1.03
Czechia,CZE,2004,0.65
Czechia,CZE,2005,0.55
Czechia,CZE,2006,1.15
Czechia,CZE,2007,1.75
Czechia,CZE,2008,1.58
Czechia,CZE,2009,1.11
Czechia,CZE,2010,-0.05
Czechia,CZE,2011,1.31
Czechia,CZE,2012,1.12
Czechia,CZE,2013,0.88
Czechia,CZE,2014,2.18
Czechia,CZE,2015,1.93
Czechia,CZE,2016,1.48
Czechia,CZE,2017,1.43
Denmark,DNK,1850,-1.07
Denmark,DNK,1851,-0.33
Denmark,DNK,1852,0.24
Denmark,DNK,1853,-1.02
Denmark,DNK,1854,-2.04
Denmark,DNK,1855,-1.31
Denmark,DNK,1856,1.52
Denmark,DNK,1857,-1.23
Denmark,DNK,1858,-1.04
Denmark,DNK,1859,-2.56
Denmark,DNK,1860,-1.03
Denmark,DNK,1861,-3.27
Denmark,DNK,1862,-4.17
Denmark,DNK,1863,-6.84
Denmark,DNK,1864,-1.44
Denmark,DNK,1865,-2.13
Denmark,DNK,1866,-3.29
Denmark,DNK,1867,0.1
Denmark,DNK,1868,-3.53
Denmark,DNK,1869,-1.93
Denmark,DNK,1870,-0.96
Denmark,DNK,1871,0.09
Denmark,DNK,1872,1.15
Denmark,DNK,1873,-1.5
Denmark,DNK,1874,-1.45
Denmark,DNK,1875,0.12
Denmark,DNK,1876,0.79
Denmark,DNK,1877,0.14
Denmark,DNK,1878,1.06
Denmark,DNK,1879,-0.12
Denmark,DNK,1880,-1.14
Denmark,DNK,1881,-0.28
Denmark,DNK,1882,-2.54
Denmark,DNK,1883,-0.3
Denmark,DNK,1884,-3.62
Denmark,DNK,1885,-0.5
Denmark,DNK,1886,-1.82
Denmark,DNK,1887,-2.34
Denmark,DNK,1888,-0.25
Denmark,DNK,1889,-1.09
Denmark,DNK,1890,-1.74
Denmark,DNK,1891,-1.27
Denmark,DNK,1892,0.03
Denmark,DNK,1893,-0.32
Denmark,DNK,1894,-2.67
Denmark,DNK,1895,0.17
Denmark,DNK,1896,-1.94
Denmark,DNK,1897,-0.54
Denmark,DNK,1898,-2.25
Denmark,DNK,1899,-1.24
Denmark,DNK,1900,0.58
Denmark,DNK,1901,0.2
Denmark,DNK,1902,-0.19
Denmark,DNK,1903,-1.05
Denmark,DNK,1904,-1.12
Denmark,DNK,1905,-1.29
Denmark,DNK,1906,-1.59
Denmark,DNK,1907,-1.5
Denmark,DNK,1908,-0.29
Denmark,DNK,1909,-0.29
Denmark,DNK,1910,-1.73
Denmark,DNK,1911,-0.29
Denmark,DNK,1912,0.08
Denmark,DNK,1913,-0.47
Denmark,DNK,1914,-1.54
Denmark,DNK,1915,0.27
Denmark,DNK,1916,0.95
Denmark,DNK,1917,0.49
Denmark,DNK,1918,-1.73
Denmark,DNK,1919,-0.57
Denmark,DNK,1920,-1.28
Denmark,DNK,1921,-0.97
Denmark,DNK,1922,-0.74
Denmark,DNK,1923,0.1
Denmark,DNK,1924,0.07
Denmark,DNK,1925,-0.01
Denmark,DNK,1926,1.2
Denmark,DNK,1927,1.38
Denmark,DNK,1928,1.66
Denmark,DNK,1929,2.23
Denmark,DNK,1930,0.78
Denmark,DNK,1931,0.99
Denmark,DNK,1932,1.1
Denmark,DNK,1933,1.52
Denmark,DNK,1934,1.26
Denmark,DNK,1935,1.39
Denmark,DNK,1936,1.18
Denmark,DNK,1937,0.46
Denmark,DNK,1938,0.29
Denmark,DNK,1939,1.25
Denmark,DNK,1940,-0.28
Denmark,DNK,1941,2.26
Denmark,DNK,1942,1.73
Denmark,DNK,1943,0.43
Denmark,DNK,1944,0.54
Denmark,DNK,1945,1
Denmark,DNK,1946,1.55
Denmark,DNK,1947,2.48
Denmark,DNK,1948,0.82
Denmark,DNK,1949,-0.52
Denmark,DNK,1950,0.6
Denmark,DNK,1951,0.09
Denmark,DNK,1952,0.53
Denmark,DNK,1953,0.34
Denmark,DNK,1954,0.29
Denmark,DNK,1955,0.5
Denmark,DNK,1956,0.14
Denmark,DNK,1957,1.22
Denmark,DNK,1958,0.44
Denmark,DNK,1959,0.57
Denmark,DNK,1960,1.73
Denmark,DNK,1961,0.65
Denmark,DNK,1962,0.63
Denmark,DNK,1963,0.52
Denmark,DNK,1964,-0.08
Denmark,DNK,1965,0.7
Denmark,DNK,1966,0.1
Denmark,DNK,1967,-0.34
Denmark,DNK,1968,-0.33
Denmark,DNK,1969,0.04
Denmark,DNK,1970,-0.44
Denmark,DNK,1971,-0.56
Denmark,DNK,1972,-0.23
Denmark,DNK,1973,-0.28
Denmark,DNK,1974,0.45
Denmark,DNK,1975,-0.31
Denmark,DNK,1976,0.3
Denmark,DNK,1977,0.97
Denmark,DNK,1978,-0.06
Denmark,DNK,1979,0.05
Denmark,DNK,1980,0.51
Denmark,DNK,1981,0.47
Denmark,DNK,1982,-0.26
Denmark,DNK,1983,-1.32
Denmark,DNK,1984,-0.21
Denmark,DNK,1985,1.3
Denmark,DNK,1986,0.14
Denmark,DNK,1987,0.39
Denmark,DNK,1988,0.72
Denmark,DNK,1989,-0.92
Denmark,DNK,1990,-0.2
Denmark,DNK,1991,0.57
Denmark,DNK,1992,-0.72
Denmark,DNK,1993,-0.26
Denmark,DNK,1994,-0.33
Denmark,DNK,1995,-0.15
Denmark,DNK,1996,0.79
Denmark,DNK,1997,0.22
Denmark,DNK,1998,0.61
Denmark,DNK,1999,0.76
Denmark,DNK,2000,1.07
Denmark,DNK,2001,1.41
Denmark,DNK,2002,1.18
Denmark,DNK,2003,2.28
Denmark,DNK,2004,1.65
Denmark,DNK,2005,1.73
Denmark,DNK,2006,1.11
Denmark,DNK,2007,1.19
Denmark,DNK,2008,1.33
Denmark,DNK,2009,2.09
Denmark,DNK,2010,2.3
Denmark,DNK,2011,0.29
Denmark,DNK,2012,2.07
Denmark,DNK,2013,1.02
Denmark,DNK,2014,2.3
Denmark,DNK,2015,1.49
Denmark,DNK,2016,2.42
Denmark,DNK,2017,1.73
Estonia,EST,1850,-0.11
Estonia,EST,1851,0.17
Estonia,EST,1852,-0.85
Estonia,EST,1853,-0.47
Estonia,EST,1854,-0.11
Estonia,EST,1855,-2.63
Estonia,EST,1856,-1.61
Estonia,EST,1857,-0.1
Estonia,EST,1858,0.37
Estonia,EST,1859,0.75
Estonia,EST,1860,-1.14
Estonia,EST,1861,-0.45
Estonia,EST,1862,-2.19
Estonia,EST,1863,1.1
Estonia,EST,1864,-0.91
Estonia,EST,1865,-0.36
Estonia,EST,1866,0.78
Estonia,EST,1867,-2.47
Estonia,EST,1868,0.07
Estonia,EST,1869,0.12
Estonia,EST,1870,-1.38
Estonia,EST,1871,-2.34
Estonia,EST,1872,0.87
Estonia,EST,1873,0.67
Estonia,EST,1874,0.19
Estonia,EST,1875,-2.09
Estonia,EST,1876,-1.27
Estonia,EST,1877,-1.42
Estonia,EST,1878,0.61
Estonia,EST,1879,-0.55
Estonia,EST,1880,-1.63
Estonia,EST,1881,-2.17
Estonia,EST,1882,0.3
Estonia,EST,1883,0.14
Estonia,EST,1884,0.21
Estonia,EST,1885,-0.25
Estonia,EST,1886,-0.21
Estonia,EST,1887,0.21
Estonia,EST,1888,-2.14
Estonia,EST,1889,-0.32
Estonia,EST,1890,0.85
Estonia,EST,1891,0.17
Estonia,EST,1892,-1.26
Estonia,EST,1893,-2.06
Estonia,EST,1894,0.53
Estonia,EST,1895,-0.59
Estonia,EST,1896,0.34
Estonia,EST,1897,0.64
Estonia,EST,1898,0.48
Estonia,EST,1899,-0.51
Estonia,EST,1900,-0.91
Estonia,EST,1901,0.42
Estonia,EST,1902,-1.84
Estonia,EST,1903,0.86
Estonia,EST,1904,-0.76
Estonia,EST,1905,0.2
Estonia,EST,1906,0.69
Estonia,EST,1907,-0.88
Estonia,EST,1908,-0.51
Estonia,EST,1909,-0.66
Estonia,EST,1910,0.91
Estonia,EST,1911,0.01
Estonia,EST,1912,-0.67
Estonia,EST,1913,0.57
Estonia,EST,1914,0.73
Estonia,EST,1915,-1.66
Estonia,EST,1916,0
Estonia,EST,1917,-1.27
Estonia,EST,1918,0.11
Estonia,EST,1919,-0.78
Estonia,EST,1920,0.89
Estonia,EST,1921,0
Estonia,EST,1922,-1.15
Estonia,EST,1923,-0.73
Estonia,EST,1924,-0.29
Estonia,EST,1925,0.82
Estonia,EST,1926,-0.31
Estonia,EST,1927,-0.2
Estonia,EST,1928,-0.43
Estonia,EST,1929,-0.92
Estonia,EST,1930,0.9
Estonia,EST,1931,-0.96
Estonia,EST,1932,0.53
Estonia,EST,1933,-0.63
Estonia,EST,1934,1.62
Estonia,EST,1935,0.26
Estonia,EST,1936,1.08
Estonia,EST,1937,0.96
Estonia,EST,1938,1.39
Estonia,EST,1939,0.66
Estonia,EST,1940,-1.77
Estonia,EST,1941,-2.2
Estonia,EST,1942,-2.21
Estonia,EST,1943,0.79
Estonia,EST,1944,0.37
Estonia,EST,1945,-0.62
Estonia,EST,1946,-0.44
Estonia,EST,1947,-0.89
Estonia,EST,1948,0.65
Estonia,EST,1949,1.2
Estonia,EST,1950,0.04
Estonia,EST,1951,-0.09
Estonia,EST,1952,-0.81
Estonia,EST,1953,0.27
Estonia,EST,1954,-0.33
Estonia,EST,1955,-0.47
Estonia,EST,1956,-1.47
Estonia,EST,1957,0.41
Estonia,EST,1958,-0.49
Estonia,EST,1959,0.72
Estonia,EST,1960,-0.13
Estonia,EST,1961,1.26
Estonia,EST,1962,-0.43
Estonia,EST,1963,-0.57
Estonia,EST,1964,0
Estonia,EST,1965,-0.62
Estonia,EST,1966,-0.56
Estonia,EST,1967,0.43
Estonia,EST,1968,-0.25
Estonia,EST,1969,-1.11
Estonia,EST,1970,-0.67
Estonia,EST,1971,0.32
Estonia,EST,1972,0.56
Estonia,EST,1973,0.5
Estonia,EST,1974,0.89
Estonia,EST,1975,1.65
Estonia,EST,1976,-1.07
Estonia,EST,1977,-0.25
Estonia,EST,1978,-0.95
Estonia,EST,1979,-0.44
Estonia,EST,1980,-0.64
Estonia,EST,1981,0.06
Estonia,EST,1982,0.27
Estonia,EST,1983,0.94
Estonia,EST,1984,0.45
Estonia,EST,1985,-1.17
Estonia,EST,1986,-0.22
Estonia,EST,1987,-1.64
Estonia,EST,1988,0.52
Estonia,EST,1989,1.67
Estonia,EST,1990,1.4
Estonia,EST,1991,0.96
Estonia,EST,1992,1.11
Estonia,EST,1993,0.05
Estonia,EST,1994,0.18
Estonia,EST,1995,0.78
Estonia,EST,1996,-0.54
Estonia,EST,1997,0.52
Estonia,EST,1998,0.21
Estonia,EST,1999,1.36
Estonia,EST,2000,1.58
Estonia,EST,2001,1.02
Estonia,EST,2002,1.21
Estonia,EST,2003,0.53
Estonia,EST,2004,0.77
Estonia,EST,2005,1.06
Estonia,EST,2006,1.37
Estonia,EST,2007,1.62
Estonia,EST,2008,1.98
Estonia,EST,2009,0.94
Estonia,EST,2010,0.26
Estonia,EST,2011,1.42
Estonia,EST,2012,0.72
Estonia,EST,2013,1.25
Estonia,EST,2014,1.58
Estonia,EST,2015,2.11
Estonia,EST,2016,1.44
Estonia,EST,2017,0.99
Finland,FIN,1850,-0.86
Finland,FIN,1851,0.03
Finland,FIN,1852,-1.01
Finland,FIN,1853,-0.13
Finland,FIN,1854,-0.13
Finland,FIN,1855,-1.37
Finland,FIN,1856,-2.56
Finland,FIN,1857,-0.51
Finland,FIN,1858,0.58
Finland,FIN,1859,0.6
Finland,FIN,1860,-1.04
Finland,FIN,1861,-0.55
Finland,FIN,1862,-2.4
Finland,FIN,1863,1.33
Finland,FIN,1864,-1.24
Finland,FIN,1865,-1.11
Finland,FIN,1866,-0.66
Finland,FIN,1867,-2.76
Finland,FIN,1868,-0.39
Finland,FIN,1869,-0.45
Finland,FIN,1870,-0.72
Finland,FIN,1871,-2.78
Finland,FIN,1872,0.68
Finland,FIN,1873,0.28
Finland,FIN,1874,0.16
Finland,FIN,1875,-2.29
Finland,FIN,1876,-1.07
Finland,FIN,1877,-1.62
Finland,FIN,1878,0.51
Finland,FIN,1879,-0.5
Finland,FIN,1880,-0.68
Finland,FIN,1881,-2.2
Finland,FIN,1882,0.71
Finland,FIN,1883,0.74
Finland,FIN,1884,-0.04
Finland,FIN,1885,-1.02
Finland,FIN,1886,0.16
Finland,FIN,1887,0.35
Finland,FIN,1888,-2.02
Finland,FIN,1889,0.51
Finland,FIN,1890,0.84
Finland,FIN,1891,-0.04
Finland,FIN,1892,-1.74
Finland,FIN,1893,-2.12
Finland,FIN,1894,1.14
Finland,FIN,1895,-0.54
Finland,FIN,1896,0.58
Finland,FIN,1897,0.26
Finland,FIN,1898,-0.16
Finland,FIN,1899,-1.76
Finland,FIN,1900,-1.39
Finland,FIN,1901,0.33
Finland,FIN,1902,-2.25
Finland,FIN,1903,0.53
Finland,FIN,1904,-0.93
Finland,FIN,1905,0.15
Finland,FIN,1906,0.47
Finland,FIN,1907,-0.44
Finland,FIN,1908,-0.25
Finland,FIN,1909,-0.3
Finland,FIN,1910,0.89
Finland,FIN,1911,0.19
Finland,FIN,1912,-1
Finland,FIN,1913,0.35
Finland,FIN,1914,0.58
Finland,FIN,1915,-2.39
Finland,FIN,1916,-0.36
Finland,FIN,1917,-1.04
Finland,FIN,1918,0.1
Finland,FIN,1919,-0.59
Finland,FIN,1920,1.52
Finland,FIN,1921,0.23
Finland,FIN,1922,-0.48
Finland,FIN,1923,-0.6
Finland,FIN,1924,0.37
Finland,FIN,1925,0.41
Finland,FIN,1926,-0.88
Finland,FIN,1927,-0.52
Finland,FIN,1928,-0.47
Finland,FIN,1929,-0.24
Finland,FIN,1930,1.23
Finland,FIN,1931,-0.39
Finland,FIN,1932,0.97
Finland,FIN,1933,-0.04
Finland,FIN,1934,2.05
Finland,FIN,1935,0.66
Finland,FIN,1936,0.88
Finland,FIN,1937,1.56
Finland,FIN,1938,2.4
Finland,FIN,1939,0.71
Finland,FIN,1940,-1.17
Finland,FIN,1941,-2.08
Finland,FIN,1942,-1.54
Finland,FIN,1943,1.52
Finland,FIN,1944,0.98
Finland,FIN,1945,-0.15
Finland,FIN,1946,0.37
Finland,FIN,1947,-0.55
Finland,FIN,1948,0.8
Finland,FIN,1949,1.58
Finland,FIN,1950,0.77
Finland,FIN,1951,0.19
Finland,FIN,1952,-0.09
Finland,FIN,1953,1.45
Finland,FIN,1954,1.13
Finland,FIN,1955,-1.04
Finland,FIN,1956,-0.98
Finland,FIN,1957,0.76
Finland,FIN,1958,-0.95
Finland,FIN,1959,1.17
Finland,FIN,1960,0.27
Finland,FIN,1961,1.61
Finland,FIN,1962,-0.56
Finland,FIN,1963,-0.26
Finland,FIN,1964,0.66
Finland,FIN,1965,-0.5
Finland,FIN,1966,-1.43
Finland,FIN,1967,0.63
Finland,FIN,1968,-0.78
Finland,FIN,1969,-0.75
Finland,FIN,1970,-0.37
Finland,FIN,1971,-0.34
Finland,FIN,1972,1.26
Finland,FIN,1973,0.22
Finland,FIN,1974,1.74
Finland,FIN,1975,1.27
Finland,FIN,1976,-1.07
Finland,FIN,1977,-0.39
Finland,FIN,1978,-1.31
Finland,FIN,1979,-0.13
Finland,FIN,1980,-0.55
Finland,FIN,1981,-0.67
Finland,FIN,1982,0.25
Finland,FIN,1983,0.4
Finland,FIN,1984,0.91
Finland,FIN,1985,-1.83
Finland,FIN,1986,-0.4
Finland,FIN,1987,-1.69
Finland,FIN,1988,0.32
Finland,FIN,1989,2.03
Finland,FIN,1990,1.36
Finland,FIN,1991,0.78
Finland,FIN,1992,1.09
Finland,FIN,1993,0.26
Finland,FIN,1994,0.31
Finland,FIN,1995,0.81
Finland,FIN,1996,0.18
Finland,FIN,1997,0.7
Finland,FIN,1998,-0.27
Finland,FIN,1999,0.82
Finland,FIN,2000,1.92
Finland,FIN,2001,0.65
Finland,FIN,2002,0.81
Finland,FIN,2003,0.93
Finland,FIN,2004,1.15
Finland,FIN,2005,1.66
Finland,FIN,2006,1.5
Finland,FIN,2007,1.54
Finland,FIN,2008,1.8
Finland,FIN,2009,0.96
Finland,FIN,2010,-0.24
Finland,FIN,2011,2.04
Finland,FIN,2012,0.46
Finland,FIN,2013,1.94
Finland,FIN,2014,2.02
Finland,FIN,2015,2.12
Finland,FIN,2016,1.42
Finland,FIN,2017,0.66
France,FRA,1850,-0.48
France,FRA,1851,-1.29
France,FRA,1852,0.19
France,FRA,1853,-1.22
France,FRA,1854,-0.55
France,FRA,1855,-1.12
France,FRA,1856,-0.16
France,FRA,1857,-0.14
France,FRA,1858,-0.31
France,FRA,1859,0.44
France,FRA,1860,-1.14
France,FRA,1861,0.17
France,FRA,1862,0.35
France,FRA,1863,0.27
France,FRA,1864,-0.59
France,FRA,1865,0.18
France,FRA,1866,0.38
France,FRA,1867,-0.19
France,FRA,1868,0.44
France,FRA,1869,-0.33
France,FRA,1870,-0.5
France,FRA,1871,-0.99
France,FRA,1872,0.33
France,FRA,1873,-0.11
France,FRA,1874,-0.28
France,FRA,1875,-0.46
France,FRA,1876,-0.18
France,FRA,1877,-0.11
France,FRA,1878,-0.38
France,FRA,1879,-1.07
France,FRA,1880,-0.1
France,FRA,1881,-0.27
France,FRA,1882,-0.3
France,FRA,1883,-0.76
France,FRA,1884,-0.05
France,FRA,1885,-0.53
France,FRA,1886,-0.4
France,FRA,1887,-1.35
France,FRA,1888,-1.27
France,FRA,1889,-1.23
France,FRA,1890,-1.29
France,FRA,1891,-1.21
France,FRA,1892,-0.32
France,FRA,1893,0.12
France,FRA,1894,-0.37
France,FRA,1895,-0.24
France,FRA,1896,-0.88
France,FRA,1897,0.09
France,FRA,1898,-0.1
France,FRA,1899,0.14
France,FRA,1900,0.04
France,FRA,1901,-0.81
France,FRA,1902,-0.84
France,FRA,1903,-0.67
France,FRA,1904,-0.06
France,FRA,1905,-0.8
France,FRA,1906,-0.33
France,FRA,1907,-0.72
France,FRA,1908,-0.72
France,FRA,1909,-1.22
France,FRA,1910,-0.74
France,FRA,1911,0.17
France,FRA,1912,-0.72
France,FRA,1913,-0.19
France,FRA,1914,-0.65
France,FRA,1915,-0.65
France,FRA,1916,-0.52
France,FRA,1917,-1.32
France,FRA,1918,-0.32
France,FRA,1919,-0.73
France,FRA,1920,-0.03
France,FRA,1921,0.39
France,FRA,1922,-0.68
France,FRA,1923,-0.15
France,FRA,1924,-0.26
France,FRA,1925,-0.65
France,FRA,1926,0.21
France,FRA,1927,-0.05
France,FRA,1928,0.52
France,FRA,1929,-0.17
France,FRA,1930,0.27
France,FRA,1931,-0.46
France,FRA,1932,-0.31
France,FRA,1933,-0.21
France,FRA,1934,0.32
France,FRA,1935,-0.11
France,FRA,1936,-0.14
France,FRA,1937,0.51
France,FRA,1938,-0.03
France,FRA,1939,-0.32
France,FRA,1940,-0.65
France,FRA,1941,-0.86
France,FRA,1942,-0.25
France,FRA,1943,0.86
France,FRA,1944,-0.1
France,FRA,1945,0.64
France,FRA,1946,-0.2
France,FRA,1947,0.73
France,FRA,1948,0.35
France,FRA,1949,0.85
France,FRA,1950,0.41
France,FRA,1951,-0.12
France,FRA,1952,0.15
France,FRA,1953,0.21
France,FRA,1954,-0.32
France,FRA,1955,0.18
France,FRA,1956,-1.05
France,FRA,1957,-0.03
France,FRA,1958,0.06
France,FRA,1959,0.69
France,FRA,1960,0
France,FRA,1961,0.83
France,FRA,1962,-0.5
France,FRA,1963,-0.89
France,FRA,1964,0.07
France,FRA,1965,-0.4
France,FRA,1966,0.23
France,FRA,1967,0.14
France,FRA,1968,-0.14
France,FRA,1969,-0.29
France,FRA,1970,-0.07
France,FRA,1971,-0.19
France,FRA,1972,-0.56
France,FRA,1973,-0.23
France,FRA,1974,-0.15
France,FRA,1975,-0.1
France,FRA,1976,0.18
France,FRA,1977,-0.06
France,FRA,1978,-0.46
France,FRA,1979,-0.27
France,FRA,1980,-0.61
France,FRA,1981,0.02
France,FRA,1982,0.67
France,FRA,1983,0.47
France,FRA,1984,-0.25
France,FRA,1985,-0.3
France,FRA,1986,-0.13
France,FRA,1987,-0.1
France,FRA,1988,0.55
France,FRA,1989,1.04
France,FRA,1990,1.13
France,FRA,1991,0.1
France,FRA,1992,0.29
France,FRA,1993,0.06
France,FRA,1994,1.2
France,FRA,1995,0.91
France,FRA,1996,0.03
France,FRA,1997,1.22
France,FRA,1998,0.7
France,FRA,1999,1.04
France,FRA,2000,1.04
France,FRA,2001,0.69
France,FRA,2002,1.01
France,FRA,2003,1.47
France,FRA,2004,0.74
France,FRA,2005,0.59
France,FRA,2006,1.39
France,FRA,2007,0.81
France,FRA,2008,0.46
France,FRA,2009,0.97
France,FRA,2010,-0.04
France,FRA,2011,1.68
France,FRA,2012,0.89
France,FRA,2013,0.41
France,FRA,2014,1.59
France,FRA,2015,1.46
France,FRA,2016,1
France,FRA,2017,1.74
Germany,DEU,1850,-0.7
Germany,DEU,1851,-0.25
Germany,DEU,1852,0.83
Germany,DEU,1853,-1.06
Germany,DEU,1854,0.01
Germany,DEU,1855,-1.74
Germany,DEU,1856,-0.28
Germany,DEU,1857,0.7
Germany,DEU,1858,-0.62
Germany,DEU,1859,1.04
Germany,DEU,1860,-0.84
Germany,DEU,1861,0.15
Germany,DEU,1862,0.5
Germany,DEU,1863,0.87
Germany,DEU,1864,-1.6
Germany,DEU,1865,0.14
Germany,DEU,1866,0.64
Germany,DEU,1867,-0.25
Germany,DEU,1868,1.5
Germany,DEU,1869,0.07
Germany,DEU,1870,-1.08
Germany,DEU,1871,-1.53
Germany,DEU,1872,1.12
Germany,DEU,1873,0.28
Germany,DEU,1874,0.11
Germany,DEU,1875,-0.52
Germany,DEU,1876,-0.12
Germany,DEU,1877,0.1
Germany,DEU,1878,0.44
Germany,DEU,1879,-1.55
Germany,DEU,1880,0.22
Germany,DEU,1881,-1.01
Germany,DEU,1882,0.31
Germany,DEU,1883,-0.19
Germany,DEU,1884,0.5
Germany,DEU,1885,-0.52
Germany,DEU,1886,-0.2
Germany,DEU,1887,-1.05
Germany,DEU,1888,-1.34
Germany,DEU,1889,-0.49
Germany,DEU,1890,-0.66
Germany,DEU,1891,-0.67
Germany,DEU,1892,-0.76
Germany,DEU,1893,-0.26
Germany,DEU,1894,0.09
Germany,DEU,1895,-0.74
Germany,DEU,1896,-0.32
Germany,DEU,1897,-0.21
Germany,DEU,1898,0.32
Germany,DEU,1899,0.04
Germany,DEU,1900,0.17
Germany,DEU,1901,-0.46
Germany,DEU,1902,-1.17
Germany,DEU,1903,0.11
Germany,DEU,1904,0.06
Germany,DEU,1905,-0.17
Germany,DEU,1906,0.23
Germany,DEU,1907,-0.43
Germany,DEU,1908,-0.52
Germany,DEU,1909,-0.84
Germany,DEU,1910,0.35
Germany,DEU,1911,0.82
Germany,DEU,1912,-0.27
Germany,DEU,1913,0.42
Germany,DEU,1914,0.62
Germany,DEU,1915,-0.37
