Entity,Code,Year,0_0_CO2
Czechia,CZE,1993,140129090
Czechia,CZE,1994,132673280
Czechia,CZE,1995,131627140
Czechia,CZE,1996,135004350
Czechia,CZE,1997,130834170
Czechia,CZE,1998,125427260
Czechia,CZE,1999,116569944
Czechia,CZE,2000,127155960
Czechia,CZE,2001,127030020
Czechia,CZE,2002,123946890
Czechia,CZE,2003,127478650
Czechia,CZE,2004,128247530
Czechia,CZE,2005,125688560
Czechia,CZE,2006,126566100
Czechia,CZE,2007,128369900
Czechia,CZE,2008,122912260
Czechia,CZE,2009,115013224
Czechia,CZE,2010,117482140
Czechia,CZE,2011,115185840
Czechia,CZE,2012,111280680
Czechia,CZE,2013,106711390
Czechia,CZE,2014,104228850
Czechia,CZE,2015,104995650
Czechia,CZE,2016,106655710
Czechia,CZE,2017,107747750
Czechia,CZE,2018,106337976
Czechia,CZE,2019,101012960
Czechia,CZE,2020,91853880
Czechia,CZE,2021,97138330
Denmark,DNK,1843,135568
Denmark,DNK,1844,157552
Denmark,DNK,1845,208848
Denmark,DNK,1846,227168
Denmark,DNK,1847,172208
Denmark,DNK,1848,311440
Denmark,DNK,1849,271136
Denmark,DNK,1850,340752
Denmark,DNK,1851,311440
Denmark,DNK,1852,333424
Denmark,DNK,1853,359072
Denmark,DNK,1854,458000
Denmark,DNK,1855,454336
Denmark,DNK,1856,648528
Denmark,DNK,1857,663184
Denmark,DNK,1858,490976
Denmark,DNK,1859,626544
Denmark,DNK,1860,542272
Denmark,DNK,1861,784096
Denmark,DNK,1862,677840
Denmark,DNK,1863,754784
Denmark,DNK,1864,648528
Denmark,DNK,1865,1014928
Denmark,DNK,1866,937984
Denmark,DNK,1867,916000
Denmark,DNK,1868,1084544
Denmark,DNK,1869,945312
Denmark,DNK,1870,1143168
Denmark,DNK,1871,1187136
Denmark,DNK,1872,1139504
Denmark,DNK,1873,1150496
Denmark,DNK,1874,1242096
Denmark,DNK,1875,1458272
Denmark,DNK,1876,1542544
Denmark,DNK,1877,1524224
Denmark,DNK,1878,1447280
Denmark,DNK,1879,1634144
Denmark,DNK,1880,1861312
Denmark,DNK,1881,1971232
Denmark,DNK,1882,2114128
Denmark,DNK,1883,2429232
Denmark,DNK,1884,2418240
Denmark,DNK,1885,2535488
Denmark,DNK,1886,2429232
Denmark,DNK,1887,2491520
Denmark,DNK,1888,2802960
Denmark,DNK,1889,2993488
Denmark,DNK,1890,2868912
Denmark,DNK,1891,3085088
Denmark,DNK,1892,3169360
Denmark,DNK,1893,2997152
Denmark,DNK,1894,3400192
Denmark,DNK,1895,3524768
Denmark,DNK,1896,4312528
Denmark,DNK,1897,4623968
Denmark,DNK,1898,4803504
Denmark,DNK,1899,5250512
Denmark,DNK,1900,5147920
Denmark,DNK,1901,5360432
Denmark,DNK,1902,5503328
Denmark,DNK,1903,5726832
Denmark,DNK,1904,6177504
Denmark,DNK,1905,6008960
Denmark,DNK,1906,6543904
Denmark,DNK,1907,5833088
Denmark,DNK,1908,7236400
Denmark,DNK,1909,8005840.5
Denmark,DNK,1910,7349984
Denmark,DNK,1911,7829968
Denmark,DNK,1912,9284576
Denmark,DNK,1913,9526400
Denmark,DNK,1914,9764560
Denmark,DNK,1915,10453392
Denmark,DNK,1916,10215232
Denmark,DNK,1917,7434256
Denmark,DNK,1918,8676352
Denmark,DNK,1919,8236672.5
Denmark,DNK,1920,7192432
Denmark,DNK,1921,6793056
Denmark,DNK,1922,9650976
Denmark,DNK,1923,10526672
Denmark,DNK,1924,12340352
Denmark,DNK,1925,10720864
Denmark,DNK,1926,10468048
Denmark,DNK,1927,13325968
Denmark,DNK,1928,12557042
Denmark,DNK,1929,15125417
Denmark,DNK,1930,13806466
Denmark,DNK,1931,14320526
Denmark,DNK,1932,13426895
Denmark,DNK,1933,13371371
Denmark,DNK,1934,14641888
Denmark,DNK,1935,15250171
Denmark,DNK,1936,15777639
Denmark,DNK,1937,16294739
Denmark,DNK,1938,14631431
Denmark,DNK,1939,16301977
Denmark,DNK,1940,14822761
Denmark,DNK,1941,17398642
Denmark,DNK,1942,16471592
Denmark,DNK,1943,20622070
Denmark,DNK,1944,20281288
Denmark,DNK,1945,14043221
Denmark,DNK,1946,17643802
Denmark,DNK,1947,21453828
Denmark,DNK,1948,17071120
Denmark,DNK,1949,16880354
Denmark,DNK,1950,21987792
Denmark,DNK,1951,21921394
Denmark,DNK,1952,22898760
Denmark,DNK,1953,23151400
Denmark,DNK,1954,25577114
Denmark,DNK,1955,27064550
Denmark,DNK,1956,26372352
Denmark,DNK,1957,24899514
Denmark,DNK,1958,26790524
Denmark,DNK,1959,26034432
Denmark,DNK,1960,29749520
Denmark,DNK,1961,31701866
Denmark,DNK,1962,36889884
Denmark,DNK,1963,40667910
Denmark,DNK,1964,43146930
Denmark,DNK,1965,44293370
Denmark,DNK,1966,50078412
Denmark,DNK,1967,49026428
Denmark,DNK,1968,53272676
Denmark,DNK,1969,59342588
Denmark,DNK,1970,62039320
Denmark,DNK,1971,57009548
Denmark,DNK,1972,59594060
Denmark,DNK,1973,59222050
Denmark,DNK,1974,55041790
Denmark,DNK,1975,55744904
Denmark,DNK,1976,60102740
Denmark,DNK,1977,61817816
Denmark,DNK,1978,61096424
Denmark,DNK,1979,62978228
Denmark,DNK,1980,60348444
Denmark,DNK,1981,51773060
Denmark,DNK,1982,53684428
Denmark,DNK,1983,50167910
Denmark,DNK,1984,50856492
Denmark,DNK,1985,60065330
Denmark,DNK,1986,58907150
Denmark,DNK,1987,58346470
Denmark,DNK,1988,55112276
Denmark,DNK,1989,48808830
Denmark,DNK,1990,53584856
Denmark,DNK,1991,64200052
Denmark,DNK,1992,58390816
Denmark,DNK,1993,60637230
Denmark,DNK,1994,64698110
Denmark,DNK,1995,61614372
Denmark,DNK,1996,74868584
Denmark,DNK,1997,65468796
Denmark,DNK,1998,61237956
Denmark,DNK,1999,58652424
Denmark,DNK,2000,54306120
Denmark,DNK,2001,55896360
Denmark,DNK,2002,55553624
Denmark,DNK,2003,60645144
Denmark,DNK,2004,55099644
Denmark,DNK,2005,51534636
Denmark,DNK,2006,59487504
Denmark,DNK,2007,54709150
Denmark,DNK,2008,51256210
Denmark,DNK,2009,48851236
Denmark,DNK,2010,49203676
Denmark,DNK,2011,44248110
Denmark,DNK,2012,39870932
Denmark,DNK,2013,41772984
Denmark,DNK,2014,37577748
Denmark,DNK,2015,35227976
Denmark,DNK,2016,37033260
Denmark,DNK,2017,34780268
Denmark,DNK,2018,34724976
Denmark,DNK,2019,30955444
Denmark,DNK,2020,28282028
Denmark,DNK,2021,29576956
Estonia,EST,1830,185
Estonia,EST,1831,221
Estonia,EST,1832,148
Estonia,EST,1833,185
Estonia,EST,1850,1144
Estonia,EST,1855,3470
Estonia,EST,1858,4872
Estonia,EST,1859,5167
Estonia,EST,1860,6828
Estonia,EST,1861,8674
Estonia,EST,1862,7825
Estonia,EST,1863,8194
Estonia,EST,1864,9191
Estonia,EST,1865,8785
Estonia,EST,1866,27757
Estonia,EST,1867,31854
Estonia,EST,1868,26502
Estonia,EST,1869,35951
Estonia,EST,1870,39014
Estonia,EST,1871,52671
Estonia,EST,1872,54074
Estonia,EST,1873,50752
Estonia,EST,1874,61603
Estonia,EST,1875,70905
Estonia,EST,1876,88031
Estonia,EST,1877,89840
Estonia,EST,1878,117412
Estonia,EST,1879,120475
Estonia,EST,1880,141330
Estonia,EST,1881,148860
Estonia,EST,1882,156795
Estonia,EST,1883,178462
Estonia,EST,1884,181193
Estonia,EST,1885,197360
Estonia,EST,1886,202417
Estonia,EST,1887,214191
Estonia,EST,1888,223419
Estonia,EST,1889,241283
Estonia,EST,1890,273248
Estonia,EST,1891,300857
Estonia,EST,1892,318463
Estonia,EST,1893,373275
Estonia,EST,1894,380177
Estonia,EST,1895,436834
Estonia,EST,1896,444696
Estonia,EST,1897,514162
Estonia,EST,1898,576651
Estonia,EST,1899,668964
Estonia,EST,1900,757807
Estonia,EST,1901,777997
Estonia,EST,1902,751422
Estonia,EST,1903,735033
Estonia,EST,1904,817786
Estonia,EST,1905,729977
Estonia,EST,1906,832624
Estonia,EST,1907,932615
Estonia,EST,1908,938336
Estonia,EST,1909,990527
Estonia,EST,1910,971407
Estonia,EST,1911,1007136.94
Estonia,EST,1912,1140863
Estonia,EST,1913,1239340
Estonia,EST,1914,1118532
Estonia,EST,1915,1026662
Estonia,EST,1916,1094245
Estonia,EST,1917,1007063
Estonia,EST,1918,401622
Estonia,EST,1919,343045
Estonia,EST,1920,312815
Estonia,EST,1921,339243
Estonia,EST,1922,413728
Estonia,EST,1923,457024
Estonia,EST,1924,544502
Estonia,EST,1925,537415
Estonia,EST,1926,778661
Estonia,EST,1927,968085
Estonia,EST,1928,1087648
Estonia,EST,1929,1169113
Estonia,EST,1930,1582473
Estonia,EST,1931,1899622
Estonia,EST,1932,2138192
Estonia,EST,1933,2388565
Estonia,EST,1934,2888704
Estonia,EST,1935,3271015
Estonia,EST,1936,3753122
Estonia,EST,1937,3839335
Estonia,EST,1938,4053926
Estonia,EST,1939,4102295
Estonia,EST,1940,4903355
Estonia,EST,1941,4308338
Estonia,EST,1942,2339343
Estonia,EST,1943,2441474
Estonia,EST,1944,3540591
Estonia,EST,1945,3750254
Estonia,EST,1946,4216014
Estonia,EST,1947,5077498
Estonia,EST,1948,5404445
Estonia,EST,1949,6144040
Estonia,EST,1950,6850156
Estonia,EST,1951,7425161
Estonia,EST,1952,7952025
Estonia,EST,1953,8413821
Estonia,EST,1954,9190839
Estonia,EST,1955,10422450
Estonia,EST,1956,11426971
Estonia,EST,1957,12505593
Estonia,EST,1958,13349294
Estonia,EST,1959,14037230
Estonia,EST,1960,14617308
Estonia,EST,1961,15074554
Estonia,EST,1962,15820704
Estonia,EST,1963,16963814
Estonia,EST,1964,18038224
Estonia,EST,1965,19134740
Estonia,EST,1966,20207290
Estonia,EST,1967,21126862
Estonia,EST,1968,21716766
Estonia,EST,1969,22613540
Estonia,EST,1970,23789536
Estonia,EST,1971,25248328
Estonia,EST,1972,26571408
Estonia,EST,1973,27700382
Estonia,EST,1974,28762138
Estonia,EST,1975,30241386
Estonia,EST,1976,31404336
Estonia,EST,1977,32471622
Estonia,EST,1978,33581720
Estonia,EST,1979,33857244
Estonia,EST,1980,35192748
Estonia,EST,1981,34519860
Estonia,EST,1982,35171724
Estonia,EST,1983,35674980
Estonia,EST,1984,35994132
Estonia,EST,1985,38825544
Estonia,EST,1986,38824108
Estonia,EST,1987,37894730
Estonia,EST,1988,38001676
Estonia,EST,1989,38932400
Estonia,EST,1990,36922216
Estonia,EST,1991,34138628
Estonia,EST,1992,24422898
Estonia,EST,1993,19439862
Estonia,EST,1994,20046154
Estonia,EST,1995,18066414
Estonia,EST,1996,19042308
Estonia,EST,1997,18684562
Estonia,EST,1998,16942190
Estonia,EST,1999,15955205
Estonia,EST,2000,15500382
Estonia,EST,2001,15900311
Estonia,EST,2002,15383117
Estonia,EST,2003,17278976
Estonia,EST,2004,17342298
Estonia,EST,2005,17109786
Estonia,EST,2006,16454332
Estonia,EST,2007,19966376
Estonia,EST,2008,17890232
Estonia,EST,2009,14440645
Estonia,EST,2010,19002518
Estonia,EST,2011,18984222
Estonia,EST,2012,17794826
Estonia,EST,2013,19697904
Estonia,EST,2014,18860398
Estonia,EST,2015,15846900
Estonia,EST,2016,17559352
Estonia,EST,2017,18762488
Estonia,EST,2018,17935074
Estonia,EST,2019,12380190
Estonia,EST,2020,9343010
Estonia,EST,2021,10449021
Finland,FIN,1860,36640
Finland,FIN,1861,73280
Finland,FIN,1862,73280
Finland,FIN,1863,76944
Finland,FIN,1864,47632
Finland,FIN,1865,62288
Finland,FIN,1866,69616
Finland,FIN,1867,62288
Finland,FIN,1868,87936
Finland,FIN,1869,69616
Finland,FIN,1870,91600
Finland,FIN,1871,113584
Finland,FIN,1872,91600
Finland,FIN,1873,87936
Finland,FIN,1874,124576
Finland,FIN,1875,84272
Finland,FIN,1876,95264
Finland,FIN,1877,113584
Finland,FIN,1878,128240.01
Finland,FIN,1879,76944
Finland,FIN,1880,98928
Finland,FIN,1881,98928
Finland,FIN,1882,120912
Finland,FIN,1883,117248
Finland,FIN,1884,142896
Finland,FIN,1885,219840
Finland,FIN,1886,128240.01
Finland,FIN,1887,128240.01
Finland,FIN,1888,120912
Finland,FIN,1889,161216
Finland,FIN,1890,208848
Finland,FIN,1891,219840
Finland,FIN,1892,194192
Finland,FIN,1893,194192
Finland,FIN,1894,219840
Finland,FIN,1895,234496
Finland,FIN,1896,296784
Finland,FIN,1897,516623.97
Finland,FIN,1898,487312
Finland,FIN,1899,736464
Finland,FIN,1900,600896
Finland,FIN,1901,421360
Finland,FIN,1902,399376
Finland,FIN,1903,512960.03
Finland,FIN,1904,527616
Finland,FIN,1905,586240
Finland,FIN,1906,615552
Finland,FIN,1907,886688
Finland,FIN,1908,1406976
Finland,FIN,1909,1282400
Finland,FIN,1910,1062560
Finland,FIN,1911,1315376
Finland,FIN,1912,1483920
Finland,FIN,1913,1663456
Finland,FIN,1914,688832
Finland,FIN,1915,106256
Finland,FIN,1916,179536
Finland,FIN,1917,120912
Finland,FIN,1918,73280
Finland,FIN,1919,238160
Finland,FIN,1920,274800
Finland,FIN,1921,282128
Finland,FIN,1922,710816
Finland,FIN,1923,1476592
Finland,FIN,1924,1744064
Finland,FIN,1925,1711088
Finland,FIN,1926,1597504
Finland,FIN,1927,2850592
Finland,FIN,1928,3127927
Finland,FIN,1929,3351431
Finland,FIN,1930,2648241
Finland,FIN,1931,3011154
Finland,FIN,1932,3022177
Finland,FIN,1933,3223666
Finland,FIN,1934,3952535
Finland,FIN,1935,3516342
Finland,FIN,1936,4963383
Finland,FIN,1937,6780401
Finland,FIN,1938,5695588
Finland,FIN,1939,4870834
Finland,FIN,1940,2314430
Finland,FIN,1941,3245056
Finland,FIN,1942,2809575
Finland,FIN,1943,3945176
Finland,FIN,1944,2725303
Finland,FIN,1945,640077
Finland,FIN,1946,3281607
Finland,FIN,1947,5450338
Finland,FIN,1948,8457918
Finland,FIN,1949,4932763
Finland,FIN,1950,6544565
Finland,FIN,1951,7976833
Finland,FIN,1952,8654883
Finland,FIN,1953,7566048
Finland,FIN,1954,9152148
Finland,FIN,1955,10925492
Finland,FIN,1956,12167915
Finland,FIN,1957,12241255
Finland,FIN,1958,10607200
Finland,FIN,1959,13555739
Finland,FIN,1960,15086935
Finland,FIN,1961,14921697
Finland,FIN,1962,16790280
Finland,FIN,1963,19336490
Finland,FIN,1964,22827688
Finland,FIN,1965,25300086
Finland,FIN,1966,29488840
Finland,FIN,1967,28587734
Finland,FIN,1968,33281468
Finland,FIN,1969,37896828
Finland,FIN,1970,40355044
Finland,FIN,1971,40536760
Finland,FIN,1972,44106084
Finland,FIN,1973,49320160
Finland,FIN,1974,46608372
Finland,FIN,1975,46025676
Finland,FIN,1976,51198464
Finland,FIN,1977,50136984
Finland,FIN,1978,51825016
Finland,FIN,1979,54237020
Finland,FIN,1980,58139290
Finland,FIN,1981,51403284
Finland,FIN,1982,42976476
Finland,FIN,1983,41463372
Finland,FIN,1984,42147140
Finland,FIN,1985,49549076
Finland,FIN,1986,53214370
Finland,FIN,1987,57533400
Finland,FIN,1988,52058084
Finland,FIN,1989,52447930
Finland,FIN,1990,56914336
Finland,FIN,1991,55188760
Finland,FIN,1992,54265060
Finland,FIN,1993,56313364
Finland,FIN,1994,61732668
Finland,FIN,1995,58115516
Finland,FIN,1996,64033060
Finland,FIN,1997,62696172
Finland,FIN,1998,59351464
Finland,FIN,1999,58866896
Finland,FIN,2000,57009924
Finland,FIN,2001,62513736
Finland,FIN,2002,65040970
Finland,FIN,2003,72654330
Finland,FIN,2004,68939110
Finland,FIN,2005,57047316
Finland,FIN,2006,68370690
Finland,FIN,2007,66759836
Finland,FIN,2008,58621000
Finland,FIN,2009,55905070
Finland,FIN,2010,64080756
Finland,FIN,2011,56637172
Finland,FIN,2012,51145690
Finland,FIN,2013,51703750
Finland,FIN,2014,47595830
Finland,FIN,2015,44099096
Finland,FIN,2016,47181860
Finland,FIN,2017,44577796
Finland,FIN,2018,45796460
Finland,FIN,2019,42381840
Finland,FIN,2020,37595930
Finland,FIN,2021,37602330
France,FRA,1802,2238704
France,FRA,1804,2176416
France,FRA,1810,2121456
France,FRA,1811,2051840.1
France,FRA,1812,2216720
France,FRA,1813,2048176
France,FRA,1814,2092144
France,FRA,1815,2341296
France,FRA,1816,2498848
France,FRA,1817,2660064
France,FRA,1818,2381600
France,FRA,1819,2557472
France,FRA,1820,2901888
France,FRA,1821,3011808
France,FRA,1822,3169360
France,FRA,1823,3169360
France,FRA,1824,3517440
France,FRA,1825,3957120
France,FRA,1826,4089024
France,FRA,1827,5910032
France,FRA,1828,6243456
France,FRA,1829,6074912
France,FRA,1830,6551232
France,FRA,1831,6052928
France,FRA,1832,6679472
France,FRA,1833,7247392
France,FRA,1834,8921840
France,FRA,1835,9258928
France,FRA,1836,10636592
France,FRA,1837,11351072
France,FRA,1838,11867696
France,FRA,1839,11570912
France,FRA,1840,11798080
France,FRA,1841,13820608
France,FRA,1842,14527760
France,FRA,1843,14549744
France,FRA,1844,15260560
France,FRA,1845,17836352
France,FRA,1846,18528848
France,FRA,1847,20840832
France,FRA,1848,16689520
France,FRA,1849,17385680
France,FRA,1850,19617056
France,FRA,1851,20038416
France,FRA,1852,21569968
France,FRA,1853,25340224
France,FRA,1854,29213072
France,FRA,1855,33071262
France,FRA,1856,34632130
France,FRA,1857,35280656
France,FRA,1858,34595490
France,FRA,1859,34991200
France,FRA,1860,38131250
France,FRA,1861,41241984
France,FRA,1862,43524656
France,FRA,1863,44187840
France,FRA,1864,46829584
France,FRA,1865,49302784
France,FRA,1866,53560350
France,FRA,1867,54278496
France,FRA,1868,55531584
France,FRA,1869,56942224
France,FRA,1870,50537550
France,FRA,1871,50262750
France,FRA,1872,60924990
France,FRA,1873,65849412
France,FRA,1874,62643410
France,FRA,1875,65259508
France,FRA,1876,65358428
France,FRA,1877,63925810
France,FRA,1878,65222864
France,FRA,1879,67498210
France,FRA,1880,76148910
France,FRA,1881,77984580
France,FRA,1882,82308100
France,FRA,1883,86320180
France,FRA,1884,82912660
France,FRA,1885,79713980
France,FRA,1886,79072780
France,FRA,1887,83290050
France,FRA,1888,86653600
France,FRA,1889,88797040
France,FRA,1890,97817810
France,FRA,1891,97982690
France,FRA,1892,98121920
France,FRA,1893,96330220
France,FRA,1894,101899500
France,FRA,1895,102775200
France,FRA,1896,106281650
France,FRA,1897,111261020
France,FRA,1898,115045940
France,FRA,1899,120300110
France,FRA,1900,129276920
France,FRA,1901,125004690
France,FRA,1902,117662030
France,FRA,1903,129342860
France,FRA,1904,125997630
France,FRA,1905,127426590
France,FRA,1906,136568270
France,FRA,1907,145596370
France,FRA,1908,146713890
France,FRA,1909,150095760
France,FRA,1910,150612380
France,FRA,1911,156907140
France,FRA,1912,158577920
France,FRA,1913,171112460
France,FRA,1914,118350860
France,FRA,1915,103233200
France,FRA,1916,109689170
France,FRA,1917,121604500
France,FRA,1918,108450740
France,FRA,1919,116141470
France,FRA,1920,151777540
France,FRA,1921,137909300
France,FRA,1922,163150600
France,FRA,1923,184189280
France,FRA,1924,206634940
France,FRA,1925,213827380
France,FRA,1926,213732110
France,FRA,1927,213039620
France,FRA,1928,211619150
France,FRA,1929,234282100
France,FRA,1930,237634190
France,FRA,1931,217493550
France,FRA,1932,191775420
France,FRA,1933,199387060
France,FRA,1934,201350060
France,FRA,1935,195372340
France,FRA,1936,198079070
France,FRA,1937,217705010
France,FRA,1938,201798460
France,FRA,1939,194617020
France,FRA,1940,137737090
France,FRA,1941,119927290
France,FRA,1942,122495736
France,FRA,1943,125245670
France,FRA,1944,79986440
France,FRA,1945,107165640
France,FRA,1946,165245170
France,FRA,1947,183624110
France,FRA,1948,196500540
France,FRA,1949,229050910
France,FRA,1950,202428860
France,FRA,1951,228915860
France,FRA,1952,227188020
France,FRA,1953,214738740
France,FRA,1954,226568030
France,FRA,1955,239230940
France,FRA,1956,268770430
France,FRA,1957,277841470
France,FRA,1958,266487150
France,FRA,1959,262289490
France,FRA,1960,296140580
France,FRA,1961,315707200
France,FRA,1962,332911420
France,FRA,1963,338036200
France,FRA,1964,368881730
France,FRA,1965,363497540
France,FRA,1966,380389800
France,FRA,1967,404666620
France,FRA,1968,418254240
France,FRA,1969,443401400
France,FRA,1970,460449150
France,FRA,1971,493421630
France,FRA,1972,513987300
France,FRA,1973,538685200
France,FRA,1974,520686050
France,FRA,1975,482201440
France,FRA,1976,523484260
France,FRA,1977,506997660
France,FRA,1978,528802780
France,FRA,1979,532165100
France,FRA,1980,511112160
France,FRA,1981,459371870
France,FRA,1982,440436220
France,FRA,1983,423313730
France,FRA,1984,412001800
France,FRA,1985,405222050
France,FRA,1986,390393100
France,FRA,1987,387772640
France,FRA,1988,385571070
France,FRA,1989,399678370
France,FRA,1990,393422900
France,FRA,1991,418367140
France,FRA,1992,406648320
France,FRA,1993,388080130
France,FRA,1994,381908900
France,FRA,1995,386261860
France,FRA,1996,401373100
France,FRA,1997,393945150
France,FRA,1998,413634370
France,FRA,1999,412183140
France,FRA,2000,406828930
France,FRA,2001,411613950
France,FRA,2002,407790500
France,FRA,2003,412534600
France,FRA,2004,413779940
France,FRA,2005,416165820
France,FRA,2006,406462370
France,FRA,2007,396660500
France,FRA,2008,390777570
France,FRA,2009,371045220
France,FRA,2010,376645400
France,FRA,2011,354602460
France,FRA,2012,356912580
France,FRA,2013,358623360
France,FRA,2014,327107260
France,FRA,2015,331580000
France,FRA,2016,334439780
France,FRA,2017,337457540
France,FRA,2018,322526820
France,FRA,2019,316386780
France,FRA,2020,280031520
France,FRA,2021,305963700
Germany,DEU,1792,468992
Germany,DEU,1793,479984
Germany,DEU,1794,443344
Germany,DEU,1795,447008
Germany,DEU,1796,534944
Germany,DEU,1797,549600
Germany,DEU,1798,575248
Germany,DEU,1799,626544
Germany,DEU,1800,795088
Germany,DEU,1801,534944
Germany,DEU,1802,553264
Germany,DEU,1803,534944
Germany,DEU,1804,1007599.94
Germany,DEU,1805,1040576
Germany,DEU,1806,937984
Germany,DEU,1807,2689376
Germany,DEU,1808,897680
Germany,DEU,1809,930656
Germany,DEU,1810,978288
Germany,DEU,1811,926992
Germany,DEU,1812,912336
Germany,DEU,1813,890352
Germany,DEU,1814,883024
Germany,DEU,1815,1029584.06
Germany,DEU,1816,2385264
Germany,DEU,1817,3381872
Germany,DEU,1818,3532096
Germany,DEU,1819,3275616
Germany,DEU,1820,3381872
Germany,DEU,1821,3532096
Germany,DEU,1822,3631024
Germany,DEU,1823,4034063.8
Germany,DEU,1824,3231648
Germany,DEU,1825,4338176
Germany,DEU,1826,4187952
Germany,DEU,1827,4539696
Germany,DEU,1828,4539696
Germany,DEU,1829,3631024
Germany,DEU,1830,4792512
Germany,DEU,1831,4590992
Germany,DEU,1832,3447824
Germany,DEU,1833,4378480
Germany,DEU,1834,4411456
Germany,DEU,1835,4931744
Germany,DEU,1836,5191888
Germany,DEU,1837,5950336
Germany,DEU,1838,6631840
Germany,DEU,1839,7020224
Germany,DEU,1840,9174656
Germany,DEU,1841,9548384
Germany,DEU,1842,10882080
Germany,DEU,1843,10299504
Germany,DEU,1844,10882080
Germany,DEU,1845,12611488
Germany,DEU,1846,13186736
Germany,DEU,1847,13838928
Germany,DEU,1848,12827664
Germany,DEU,1849,13622752
Germany,DEU,1850,15139648
Germany,DEU,1851,16869056
Germany,DEU,1852,19173712
Germany,DEU,1853,20760224
Germany,DEU,1854,24365600
Germany,DEU,1855,28615840
Germany,DEU,1856,30924160
Germany,DEU,1857,32939362
Germany,DEU,1858,35610416
Germany,DEU,1859,33807730
Germany,DEU,1860,36394510
Germany,DEU,1861,41329920
Germany,DEU,1862,45539856
Germany,DEU,1863,49383390
Germany,DEU,1864,56641776
Germany,DEU,1865,63467810
Germany,DEU,1866,62907216
Germany,DEU,1867,69154340
Germany,DEU,1868,74368210
Germany,DEU,1869,77592530
Germany,DEU,1870,76639890
Germany,DEU,1871,85349220
Germany,DEU,1872,92109300
Germany,DEU,1873,98367410
Germany,DEU,1874,71594560
Germany,DEU,1875,101518450
Germany,DEU,1876,103438380
Germany,DEU,1877,101302270
Germany,DEU,1878,104544910
Germany,DEU,1879,110846990
Germany,DEU,1880,124502720
Germany,DEU,1881,134263620
Germany,DEU,1882,143665440
Germany,DEU,1883,153092910
Germany,DEU,1884,157526350
Germany,DEU,1885,161183020
Germany,DEU,1886,163033340
Germany,DEU,1887,170390660
Germany,DEU,1888,186347380
Germany,DEU,1889,198848940
Germany,DEU,1890,208232450
Germany,DEU,1891,220840270
Germany,DEU,1892,214988860
Germany,DEU,1893,220712030
Germany,DEU,1894,229498300
Germany,DEU,1895,238284580
Germany,DEU,1896,256260160
Germany,DEU,1897,273554240
Germany,DEU,1898,285377950
Germany,DEU,1899,303283940
Germany,DEU,1900,326759200
Germany,DEU,1901,325557400
Germany,DEU,1902,319189380
Germany,DEU,1903,343598940
Germany,DEU,1904,356122460
Germany,DEU,1905,382323740
Germany,DEU,1906,361937250
Germany,DEU,1907,442182530
Germany,DEU,1908,446641600
Germany,DEU,1909,445571700
Germany,DEU,1910,445366530
Germany,DEU,1911,458586240
Germany,DEU,1912,499121060
Germany,DEU,1913,535083260
Germany,DEU,1914,497926600
Germany,DEU,1915,462906100
Germany,DEU,1916,500696600
Germany,DEU,1917,524578560
Germany,DEU,1918,503422600
Germany,DEU,1919,387427700
Germany,DEU,1920,429208300
Germany,DEU,1921,473179970
Germany,DEU,1922,455460830
Germany,DEU,1923,331929100
Germany,DEU,1924,451793180
Germany,DEU,1925,458065950
Germany,DEU,1926,413236900
Germany,DEU,1927,481185800
Germany,DEU,1928,505010900
Germany,DEU,1929,539234750
Germany,DEU,1930,462091780
Germany,DEU,1931,385964900
Germany,DEU,1932,347485760
Germany,DEU,1933,364980800
Germany,DEU,1934,408619780
Germany,DEU,1935,452332830
Germany,DEU,1936,499634430
Germany,DEU,1937,563512600
Germany,DEU,1938,601272640
Germany,DEU,1939,648625500
Germany,DEU,1940,654325000
Germany,DEU,1941,660793200
Germany,DEU,1942,667899400
Germany,DEU,1943,679430140
Germany,DEU,1944,600273150
Germany,DEU,1945,116064530
Germany,DEU,1946,271682430
Germany,DEU,1947,317660030
Germany,DEU,1948,377816400
Germany,DEU,1949,432148030
Germany,DEU,1950,510681820
Germany,DEU,1951,576865540
Germany,DEU,1952,610980600
Germany,DEU,1953,623492030
Germany,DEU,1954,659731900
Germany,DEU,1955,723498430
Germany,DEU,1956,766190800
Germany,DEU,1957,777907650
Germany,DEU,1958,756379140
Germany,DEU,1959,755794560
Germany,DEU,1960,813950200
Germany,DEU,1961,834839600
Germany,DEU,1962,883168600
Germany,DEU,1963,945498000
Germany,DEU,1964,968917500
Germany,DEU,1965,960102200
Germany,DEU,1966,951422000
Germany,DEU,1967,936229440
Germany,DEU,1968,984790850
Germany,DEU,1969,1052000830
Germany,DEU,1970,1026022340
Germany,DEU,1971,1037236800
Germany,DEU,1972,1041480960
Germany,DEU,1973,1085738400
Germany,DEU,1974,1062726900
Germany,DEU,1975,1002447000
Germany,DEU,1976,1090840400
Germany,DEU,1977,1052608500
Germany,DEU,1978,1079132500
Germany,DEU,1979,1117888300
Germany,DEU,1980,1100066000
Germany,DEU,1981,1048523300
Germany,DEU,1982,1015733900
Germany,DEU,1983,1011604900
Germany,DEU,1984,1033244600
Germany,DEU,1985,1044117900
Germany,DEU,1986,1047471940
Germany,DEU,1987,1032442900
Germany,DEU,1988,1029024200
Germany,DEU,1989,1008792400
Germany,DEU,1990,1051979140
Germany,DEU,1991,1013824100
Germany,DEU,1992,965541800
