Entity,Code,Year,1_1_Forest_share
Slovakia,SVK,2005,39.718386023294514
Slovakia,SVK,2006,39.75270382695507
Slovakia,SVK,2007,39.78702163061564
Slovakia,SVK,2008,39.821339434276204
Slovakia,SVK,2009,39.85565723793677
Slovakia,SVK,2010,39.88997504159734
Slovakia,SVK,2011,39.90594841930116
Slovakia,SVK,2012,39.92192179700499
Slovakia,SVK,2013,39.937895174708814
Slovakia,SVK,2014,39.95386855241265
Slovakia,SVK,2015,39.96984193011647
Slovakia,SVK,2016,39.98710482529118
Slovakia,SVK,2017,40.00436772046589
Slovakia,SVK,2018,40.021630615640596
Slovakia,SVK,2019,40.038893510815306
Slovakia,SVK,2020,40.056156405990016
Slovenia,SVN,1992,59.439569770733094
Slovenia,SVN,1993,59.66302679994637
Slovenia,SVN,1994,59.88648382915965
Slovenia,SVN,1995,60.10994085837294
Slovenia,SVN,1996,60.333397887586216
Slovenia,SVN,1997,60.556854916799495
Slovenia,SVN,1998,60.78031194601279
Slovenia,SVN,1999,61.003768975226066
Slovenia,SVN,2000,61.22722600443935
Slovenia,SVN,2001,61.29674596908349
Slovenia,SVN,2002,61.36626593372762
Slovenia,SVN,2003,61.43578589837174
Slovenia,SVN,2004,61.50530586301587
Slovenia,SVN,2005,61.57482582766001
Slovenia,SVN,2006,61.644345792304144
Slovenia,SVN,2007,61.71386575694827
Slovenia,SVN,2008,61.78338572159241
Slovenia,SVN,2009,61.85290568623654
Slovenia,SVN,2010,61.922425650880676
Slovenia,SVN,2011,61.93235707440127
Slovenia,SVN,2012,61.94228849792186
Slovenia,SVN,2013,61.95221992144244
Slovenia,SVN,2014,61.96215134496303
Slovenia,SVN,2015,61.97208276848363
Slovenia,SVN,2016,61.871080191279226
Slovenia,SVN,2017,61.770077614074815
Slovenia,SVN,2018,61.66907503687041
Slovenia,SVN,2019,61.56807245966601
Slovenia,SVN,2020,61.4670698824616
Spain,ESP,1990,27.834518589679234
Spain,ESP,1991,28.472950562143907
Spain,ESP,1992,29.11138253460858
Spain,ESP,1993,29.749814507073253
Spain,ESP,1994,30.388246479537926
Spain,ESP,1995,31.0266784520026
Spain,ESP,1996,31.66511042446727
Spain,ESP,1997,32.30354239693194
Spain,ESP,1998,32.94197436939662
Spain,ESP,1999,33.580406341861284
Spain,ESP,2000,34.218838314325964
Spain,ESP,2001,34.509383344742
Spain,ESP,2002,34.79992837515803
Spain,ESP,2003,35.090473405574066
Spain,ESP,2004,35.3810184359901
Spain,ESP,2005,35.671563466406134
Spain,ESP,2006,35.962108496822175
Spain,ESP,2007,36.25265352723821
Spain,ESP,2008,36.54319855765424
Spain,ESP,2009,36.83374358807028
Spain,ESP,2010,37.12428861848632
Spain,ESP,2011,37.126626735183365
Spain,ESP,2012,37.12896485188041
Spain,ESP,2013,37.131302968577444
Spain,ESP,2014,37.13364108527449
Spain,ESP,2015,37.135979201971544
Spain,ESP,2016,37.14438280975767
Spain,ESP,2017,37.1527864175438
Spain,ESP,2018,37.16119002532993
Spain,ESP,2019,37.16959363311606
Spain,ESP,2020,37.17799724090219
Sweden,SWE,1990,68.89838206771255
Sweden,SWE,1991,68.92293339225651
Sweden,SWE,1992,68.94748471680046
Sweden,SWE,1993,68.97203604134444
Sweden,SWE,1994,68.99658736588839
Sweden,SWE,1995,69.02113869043235
Sweden,SWE,1996,69.04569001497632
Sweden,SWE,1997,69.07024133952027
Sweden,SWE,1998,69.09479266406423
Sweden,SWE,1999,69.11934398860818
Sweden,SWE,2000,69.14389531315214
Sweden,SWE,2001,69.12179912106258
Sweden,SWE,2002,69.09970292897302
Sweden,SWE,2003,69.07760673688345
Sweden,SWE,2004,69.05551054479389
Sweden,SWE,2005,69.03341435270433
Sweden,SWE,2006,69.01131816061476
Sweden,SWE,2007,68.9892219685252
Sweden,SWE,2008,68.96712577643564
Sweden,SWE,2009,68.94502958434607
Sweden,SWE,2010,68.92293339225651
Sweden,SWE,2011,68.87726792860475
Sweden,SWE,2012,68.83160246495298
Sweden,SWE,2013,68.78593700130122
Sweden,SWE,2014,68.74027153764945
Sweden,SWE,2015,68.69460607399769
Sweden,SWE,2016,68.69460607399769
Sweden,SWE,2017,68.69460607399769
Sweden,SWE,2018,68.69460607399769
Sweden,SWE,2019,68.69460607399769
Sweden,SWE,2020,68.69460607399769
United Kingdom,GBR,1990,11.482660273632868
United Kingdom,GBR,1991,11.555408589261356
United Kingdom,GBR,1992,11.628156904889844
United Kingdom,GBR,1993,11.700905220518333
United Kingdom,GBR,1994,11.773653536146819
United Kingdom,GBR,1995,11.846401851775306
United Kingdom,GBR,1996,11.919150167403794
United Kingdom,GBR,1997,11.991898483032282
United Kingdom,GBR,1998,12.064646798660771
United Kingdom,GBR,1999,12.137395114289259
United Kingdom,GBR,2000,12.210143429917744
United Kingdom,GBR,2001,12.253544413673376
United Kingdom,GBR,2002,12.296945397429008
United Kingdom,GBR,2003,12.34034638118464
United Kingdom,GBR,2004,12.383747364940271
United Kingdom,GBR,2005,12.427148348695905
United Kingdom,GBR,2006,12.470549332451537
United Kingdom,GBR,2007,12.513950316207168
United Kingdom,GBR,2008,12.557351299962798
United Kingdom,GBR,2009,12.60075228371843
United Kingdom,GBR,2010,12.644153267474062
United Kingdom,GBR,2011,12.723515066341504
United Kingdom,GBR,2012,12.802876865208946
United Kingdom,GBR,2013,12.882238664076384
United Kingdom,GBR,2014,12.961600462943828
United Kingdom,GBR,2015,13.040962261811268
United Kingdom,GBR,2016,13.069896250981689
United Kingdom,GBR,2017,13.09883024015211
United Kingdom,GBR,2018,13.12776422932253
United Kingdom,GBR,2019,13.156698218492952
United Kingdom,GBR,2020,13.185632207663373
