Entity,Code,Year,3_1_Renewables_electricity
Slovakia,SVK,2009,18.974161
Slovakia,SVK,2010,21.667881
Slovakia,SVK,2011,17.68034
Slovakia,SVK,2012,19.328623
Slovakia,SVK,2013,22.31579
Slovakia,SVK,2014,23.00037
Slovakia,SVK,2015,22.727272
Slovakia,SVK,2016,24.738806
Slovakia,SVK,2017,23.851204
Slovakia,SVK,2018,21.792948
Slovakia,SVK,2019,23.573202
Slovakia,SVK,2020,24.026657
Slovakia,SVK,2021,22.794613
Slovakia,SVK,2022,21.929163
Slovakia,SVK,2023,22.915964
Slovenia,SVN,1990,23.713827
Slovenia,SVN,1991,28.33595
Slovenia,SVN,1992,27.714748
Slovenia,SVN,1993,25.439331
Slovenia,SVN,1994,26.377035
Slovenia,SVN,1995,25.1938
Slovenia,SVN,1996,28.122604
Slovenia,SVN,1997,23.444613
Slovenia,SVN,1998,25.145773
Slovenia,SVN,1999,28.431372
Slovenia,SVN,2000,28.655401
Slovenia,SVN,2001,26.72652
Slovenia,SVN,2002,23.356163
Slovenia,SVN,2003,22.270426
Slovenia,SVN,2004,27.570398
Slovenia,SVN,2005,23.626738
Slovenia,SVN,2006,24.487095
Slovenia,SVN,2007,22.473404
Slovenia,SVN,2008,26.264473
Slovenia,SVN,2009,29.896278
Slovenia,SVN,2010,29.212791
Slovenia,SVN,2011,24.371859
Slovenia,SVN,2012,27.84566
Slovenia,SVN,2013,32.34177
Slovenia,SVN,2014,38.483967
Slovenia,SVN,2015,29.391891
Slovenia,SVN,2016,31.176834
Slovenia,SVN,2017,27.663553
Slovenia,SVN,2018,32.382133
Slovenia,SVN,2019,31.718061
Slovenia,SVN,2020,33.0373
Slovenia,SVN,2021,34.89416
Slovenia,SVN,2022,30.464075
Slovenia,SVN,2023,38.764782
Spain,ESP,1985,25.20347
Spain,ESP,1986,21.030579
Spain,ESP,1987,21.065016
Spain,ESP,1988,25.88588
Spain,ESP,1989,13.563719
Spain,ESP,1990,17.220163
Spain,ESP,1991,17.975567
Spain,ESP,1992,12.51197
Spain,ESP,1993,16.200361
Spain,ESP,1994,18.140957
Spain,ESP,1995,14.769491
Spain,ESP,1996,23.815022
Spain,ESP,1997,19.547401
Spain,ESP,1998,19.075443
Spain,ESP,1999,13.232505
Spain,ESP,2000,15.611987
Spain,ESP,2001,21.152443
Spain,ESP,2002,13.826016
Spain,ESP,2003,21.667315
Spain,ESP,2004,18.12299
Spain,ESP,2005,14.603054
Spain,ESP,2006,17.642681
Spain,ESP,2007,19.31359
Spain,ESP,2008,20.061977
Spain,ESP,2009,25.481564
Spain,ESP,2010,32.83076
Spain,ESP,2011,30.023323
Spain,ESP,2012,29.586662
Spain,ESP,2013,39.58289
Spain,ESP,2014,40.176357
Spain,ESP,2015,35.025433
Spain,ESP,2016,38.65164
Spain,ESP,2017,32.282104
Spain,ESP,2018,38.271923
Spain,ESP,2019,37.331806
Spain,ESP,2020,43.854782
Spain,ESP,2021,46.44506
Spain,ESP,2022,42.62759
Spain,ESP,2023,50.075996
Sweden,SWE,1985,53.08152
Sweden,SWE,1986,45.379406
Sweden,SWE,1987,50.363983
Sweden,SWE,1988,49.18895
Sweden,SWE,1989,51.676205
Sweden,SWE,1990,51.000134
Sweden,SWE,1991,44.30156
Sweden,SWE,1992,52.333317
Sweden,SWE,1993,52.91891
Sweden,SWE,1994,43.027332
Sweden,SWE,1995,47.578907
Sweden,SWE,1996,38.404095
Sweden,SWE,1997,48.274242
Sweden,SWE,1998,49.18446
Sweden,SWE,1999,48.275642
Sweden,SWE,2000,57.247128
Sweden,SWE,2001,51.559402
Sweden,SWE,2002,48.500343
Sweden,SWE,2003,43.378387
Sweden,SWE,2004,44.985485
Sweden,SWE,2005,51.288204
Sweden,SWE,2006,49.5952
Sweden,SWE,2007,52.029293
Sweden,SWE,2008,54.309544
Sweden,SWE,2009,58.42606
Sweden,SWE,2010,55.29808
Sweden,SWE,2011,55.95555
Sweden,SWE,2012,59.06633
Sweden,SWE,2013,54.035156
Sweden,SWE,2014,55.841366
Sweden,SWE,2015,63.271606
Sweden,SWE,2016,57.17493
Sweden,SWE,2017,57.88224
Sweden,SWE,2018,55.797012
Sweden,SWE,2019,58.745995
Sweden,SWE,2020,68.4699
Sweden,SWE,2021,67.3827
Sweden,SWE,2022,68.3186
Sweden,SWE,2023,69.15725
United Kingdom,GBR,1985,1.3268555
United Kingdom,GBR,1986,1.5841147
United Kingdom,GBR,1987,1.3858436
United Kingdom,GBR,1988,1.5819994
United Kingdom,GBR,1989,1.5186038
United Kingdom,GBR,1990,1.792025
United Kingdom,GBR,1991,1.6228939
United Kingdom,GBR,1992,1.9654871
United Kingdom,GBR,1993,1.770295
United Kingdom,GBR,1994,2.1374326
United Kingdom,GBR,1995,1.9797285
United Kingdom,GBR,1996,1.6216832
United Kingdom,GBR,1997,2.047509
United Kingdom,GBR,1998,2.3848252
United Kingdom,GBR,1999,2.6130655
United Kingdom,GBR,2000,2.628229
United Kingdom,GBR,2001,2.4794033
United Kingdom,GBR,2002,2.8716042
United Kingdom,GBR,2003,2.6845133
United Kingdom,GBR,2004,3.5895612
United Kingdom,GBR,2005,4.2500315
United Kingdom,GBR,2006,4.5560956
United Kingdom,GBR,2007,4.9595523
United Kingdom,GBR,2008,5.640683
United Kingdom,GBR,2009,6.699225
United Kingdom,GBR,2010,6.852327
United Kingdom,GBR,2011,9.565997
United Kingdom,GBR,2012,11.333718
United Kingdom,GBR,2013,14.851513
United Kingdom,GBR,2014,19.081284
United Kingdom,GBR,2015,24.599403
United Kingdom,GBR,2016,24.473732
United Kingdom,GBR,2017,29.238365
United Kingdom,GBR,2018,33.062843
United Kingdom,GBR,2019,36.926117
United Kingdom,GBR,2020,43.106213
United Kingdom,GBR,2021,39.585293
United Kingdom,GBR,2022,41.38428
United Kingdom,GBR,2023,46.015198
