Entity,Code,Year,2_1_EnergyPC
Turkey,TUR,2000,13486.677
Turkey,TUR,2001,12073.246
Turkey,TUR,2002,13026.9795
Turkey,TUR,2003,13613.354
Turkey,TUR,2004,14380.439
Turkey,TUR,2005,14507.764
Turkey,TUR,2006,15888.103
Turkey,TUR,2007,16664.893
Turkey,TUR,2008,16521.768
Turkey,TUR,2009,16535.234
Turkey,TUR,2010,17211.76
Turkey,TUR,2011,18146.145
Turkey,TUR,2012,18988.322
Turkey,TUR,2013,18532.307
Turkey,TUR,2014,18718.596
Turkey,TUR,2015,20134.787
Turkey,TUR,2016,20821.398
Turkey,TUR,2017,21773.727
Turkey,TUR,2018,21345.375
Turkey,TUR,2019,21973.062
Turkey,TUR,2020,21266.51
Turkey,TUR,2021,22370.41
Turkmenistan,TKM,1985,44074.223
Turkmenistan,TKM,1986,53377.156
Turkmenistan,TKM,1987,51649.34
Turkmenistan,TKM,1988,50603.445
Turkmenistan,TKM,1989,50614.42
Turkmenistan,TKM,1990,40827.95
Turkmenistan,TKM,1991,40816.24
Turkmenistan,TKM,1992,37941.176
Turkmenistan,TKM,1993,30332.88
Turkmenistan,TKM,1994,31563.586
Turkmenistan,TKM,1995,25405.623
Turkmenistan,TKM,1996,36365.117
Turkmenistan,TKM,1997,27446.893
Turkmenistan,TKM,1998,33653.324
Turkmenistan,TKM,1999,31627.238
Turkmenistan,TKM,2000,26223.865
Turkmenistan,TKM,2001,32628.65
Turkmenistan,TKM,2002,27147.498
Turkmenistan,TKM,2003,37007.59
Turkmenistan,TKM,2004,36185.508
Turkmenistan,TKM,2005,36145.84
Turkmenistan,TKM,2006,36023.754
Turkmenistan,TKM,2007,34462.887
Turkmenistan,TKM,2008,27853.562
Turkmenistan,TKM,2009,44702.367
Turkmenistan,TKM,2010,47374.234
Turkmenistan,TKM,2011,51670.953
Turkmenistan,TKM,2012,55318.344
Turkmenistan,TKM,2013,48244.71
Turkmenistan,TKM,2014,49096.004
Turkmenistan,TKM,2015,57717.445
Turkmenistan,TKM,2016,56153.707
Turkmenistan,TKM,2017,54638.418
Turkmenistan,TKM,2018,59857.4
Turkmenistan,TKM,2019,64104.95
Turkmenistan,TKM,2020,59514.496
Turkmenistan,TKM,2021,70296.79
United Arab Emirates,ARE,1965,4916.5347
United Arab Emirates,ARE,1966,4996.774
United Arab Emirates,ARE,1967,28246.545
United Arab Emirates,ARE,1968,32513.768
United Arab Emirates,ARE,1969,27515.795
United Arab Emirates,ARE,1970,32223.146
United Arab Emirates,ARE,1971,42488.066
United Arab Emirates,ARE,1972,39885.492
United Arab Emirates,ARE,1973,45958.29
United Arab Emirates,ARE,1974,45319.49
United Arab Emirates,ARE,1975,43906.46
United Arab Emirates,ARE,1976,49154.797
United Arab Emirates,ARE,1977,70213.055
United Arab Emirates,ARE,1978,71408.2
United Arab Emirates,ARE,1979,74367.79
United Arab Emirates,ARE,1980,106657.03
United Arab Emirates,ARE,1981,114460.664
United Arab Emirates,ARE,1982,116423.29
United Arab Emirates,ARE,1983,105459.9
United Arab Emirates,ARE,1984,124239.04
United Arab Emirates,ARE,1985,146159.66
United Arab Emirates,ARE,1986,166396.86
United Arab Emirates,ARE,1987,173281.83
United Arab Emirates,ARE,1988,179298.47
United Arab Emirates,ARE,1989,189840.3
United Arab Emirates,ARE,1990,181538.77
United Arab Emirates,ARE,1991,209539.7
United Arab Emirates,ARE,1992,192178.89
United Arab Emirates,ARE,1993,190470.23
United Arab Emirates,ARE,1994,199513.67
United Arab Emirates,ARE,1995,199207.39
United Arab Emirates,ARE,1996,194224.11
United Arab Emirates,ARE,1997,189887.95
United Arab Emirates,ARE,1998,182844.3
United Arab Emirates,ARE,1999,173803.53
United Arab Emirates,ARE,2000,163580.66
United Arab Emirates,ARE,2001,156784.61
United Arab Emirates,ARE,2002,162836.45
United Arab Emirates,ARE,2003,165507.6
United Arab Emirates,ARE,2004,169047.55
United Arab Emirates,ARE,2005,164587.45
United Arab Emirates,ARE,2006,151316.52
United Arab Emirates,ARE,2007,139351.48
United Arab Emirates,ARE,2008,134274.22
United Arab Emirates,ARE,2009,115803.19
United Arab Emirates,ARE,2010,114656.625
United Arab Emirates,ARE,2011,119056.13
United Arab Emirates,ARE,2012,123958.766
United Arab Emirates,ARE,2013,129486.29
United Arab Emirates,ARE,2014,126949.195
United Arab Emirates,ARE,2015,138048.19
United Arab Emirates,ARE,2016,142791.1
United Arab Emirates,ARE,2017,142119.25
United Arab Emirates,ARE,2018,139136.02
United Arab Emirates,ARE,2019,137143.8
United Arab Emirates,ARE,2020,127393.58
United Arab Emirates,ARE,2021,134316.92
Uzbekistan,UZB,1985,25855.523
Uzbekistan,UZB,1986,24680.463
Uzbekistan,UZB,1987,25004.41
Uzbekistan,UZB,1988,24484.367
Uzbekistan,UZB,1989,24695.625
Uzbekistan,UZB,1990,25312.494
Uzbekistan,UZB,1991,24421.416
Uzbekistan,UZB,1992,22601.273
Uzbekistan,UZB,1993,23760.521
Uzbekistan,UZB,1994,22817.238
Uzbekistan,UZB,1995,22078.693
Uzbekistan,UZB,1996,22350.258
Uzbekistan,UZB,1997,21735.543
Uzbekistan,UZB,1998,21355.254
Uzbekistan,UZB,1999,23867.219
Uzbekistan,UZB,2000,24053.547
Uzbekistan,UZB,2001,23824.65
Uzbekistan,UZB,2002,24111.441
Uzbekistan,UZB,2003,21826.992
Uzbekistan,UZB,2004,21485.61
Uzbekistan,UZB,2005,21171.1
Uzbekistan,UZB,2006,19566.176
Uzbekistan,UZB,2007,20663.172
Uzbekistan,UZB,2008,19085.639
Uzbekistan,UZB,2009,18643.188
Uzbekistan,UZB,2010,18564.105
Uzbekistan,UZB,2011,19236.521
Uzbekistan,UZB,2012,18407.363
Uzbekistan,UZB,2013,18200.666
Uzbekistan,UZB,2014,18518.525
Uzbekistan,UZB,2015,17386.557
Uzbekistan,UZB,2016,16374.699
Uzbekistan,UZB,2017,16643.049
Uzbekistan,UZB,2018,16446.135
Uzbekistan,UZB,2019,16212.647
Uzbekistan,UZB,2020,15540.271
Uzbekistan,UZB,2021,16043.912
Yemen,YEM,1980,3040.326
Yemen,YEM,1981,2993.957
Yemen,YEM,1982,3392.4702
Yemen,YEM,1983,3029.1514
Yemen,YEM,1984,3628.8027
Yemen,YEM,1985,3877.409
Yemen,YEM,1986,3591.8438
Yemen,YEM,1987,3427.3337
Yemen,YEM,1988,3400.437
Yemen,YEM,1989,3495.1292
Yemen,YEM,1990,3518.4668
Yemen,YEM,1991,3504.7122
Yemen,YEM,1992,3536.7214
Yemen,YEM,1993,2806.359
Yemen,YEM,1994,2561.1243
Yemen,YEM,1995,2742.9705
Yemen,YEM,1996,2674.4197
Yemen,YEM,1997,2679.6123
Yemen,YEM,1998,2819.0642
Yemen,YEM,1999,2057.4478
Yemen,YEM,2000,3228.2104
Yemen,YEM,2001,3380.4053
Yemen,YEM,2002,3320.3242
Yemen,YEM,2003,3707.2222
Yemen,YEM,2004,3811.3972
Yemen,YEM,2005,3906.3083
Yemen,YEM,2006,3788.2456
Yemen,YEM,2007,3902.2861
Yemen,YEM,2008,3976.8901
Yemen,YEM,2009,4277.2236
Yemen,YEM,2010,4030.7585
Yemen,YEM,2011,3289.4512
Yemen,YEM,2012,2769.04
Yemen,YEM,2013,3797.7256
Yemen,YEM,2014,3495.2285
Yemen,YEM,2015,1836.5282
Yemen,YEM,2016,1431.8129
Yemen,YEM,2017,1287.8878
Yemen,YEM,2018,1168.473
Yemen,YEM,2019,1477.3042
