Entity,Code,Year,Value of global merchandise exports as a share of GDP (Fouquin and Hugot; CEPII 2016; National data)
Maldives,MDV,1992,28.87926
Maldives,MDV,1993,22.03621
Maldives,MDV,1994,18.4182
Maldives,MDV,1995,19.24369
Maldives,MDV,1996,25.71052
Maldives,MDV,1997,19.82288
Maldives,MDV,1998,27.64725
Maldives,MDV,1999,24.73508
Maldives,MDV,2000,40.32077
Maldives,MDV,2001,21.89216
Maldives,MDV,2002,25.5358
Maldives,MDV,2003,20.13456
Maldives,MDV,2004,17.49263
Maldives,MDV,2005,13.44113
Maldives,MDV,2006,12.48709
Maldives,MDV,2007,9.88629
Maldives,MDV,2008,9.6862
Maldives,MDV,2009,5.78573
Maldives,MDV,2010,6.39994
Maldives,MDV,2011,8.72933
Maldives,MDV,2012,8.8236
Maldives,MDV,2013,8.81459
Maldives,MDV,2014,7.00092
Mongolia,MNG,1990,25.81239
Mongolia,MNG,1992,29.47757
Mongolia,MNG,1993,49.8041
Mongolia,MNG,1994,38.47389
Mongolia,MNG,1995,32.59379
Mongolia,MNG,1996,31.52886
Mongolia,MNG,1997,40.27614
Mongolia,MNG,1998,34.11623
Mongolia,MNG,1999,34.64795
Mongolia,MNG,2000,47.13175
Mongolia,MNG,2001,47.01594
Mongolia,MNG,2002,37.51539
Mongolia,MNG,2003,38.5746
Mongolia,MNG,2004,43.6286
Mongolia,MNG,2005,42.15938
Mongolia,MNG,2006,47.36158
Mongolia,MNG,2007,45.98513
Mongolia,MNG,2008,45.07153
Mongolia,MNG,2009,41.12001
Mongolia,MNG,2010,42.84795
Mongolia,MNG,2011,40.9938
Mongolia,MNG,2012,35.99388
Mongolia,MNG,2013,30.69991
Mongolia,MNG,2014,43.44234
Myanmar,MMR,1937,49.23448
Myanmar,MMR,1938,48.54514
Myanmar,MMR,1947,16.1497
Myanmar,MMR,1948,17.81665
Myanmar,MMR,1949,21.79461
Myanmar,MMR,1950,18.56826
Myanmar,MMR,1951,19.83413
Myanmar,MMR,1952,22.86712
Myanmar,MMR,1953,19.5039
Myanmar,MMR,1954,21.5555
Myanmar,MMR,1955,17.27933
Myanmar,MMR,1956,18.08746
Myanmar,MMR,1957,15.26538
Myanmar,MMR,1958,14.61857
Myanmar,MMR,1959,15.30533
Myanmar,MMR,1960,14.66453
Myanmar,MMR,1961,13.92619
Myanmar,MMR,1962,16.61605
Myanmar,MMR,1963,16.14278
Myanmar,MMR,1964,15.86238
Myanmar,MMR,1965,13.05186
Myanmar,MMR,1966,12.07844
Myanmar,MMR,1967,7.4176
Myanmar,MMR,1968,5.8428
Myanmar,MMR,1969,6.32143
Myanmar,MMR,1970,5.7973
Myanmar,MMR,1971,5.88018
Myanmar,MMR,1972,6.2325
Myanmar,MMR,1973,7.13822
Myanmar,MMR,1974,7.40281
Myanmar,MMR,1975,6.13587
Myanmar,MMR,1976,6.74577
Myanmar,MMR,1977,7.05007
Myanmar,MMR,1978,6.8678
Myanmar,MMR,1979,8.73096
Myanmar,MMR,1980,7.71297
Myanmar,MMR,1981,8.08086
Myanmar,MMR,1982,7.18504
Myanmar,MMR,1983,7.77156
Myanmar,MMR,1984,7.44827
Myanmar,MMR,1985,6.39375
Myanmar,MMR,1986,5.21965
Myanmar,MMR,1987,3.98953
Myanmar,MMR,1988,3.58518
Myanmar,MMR,1989,3.28845
Myanmar,MMR,1990,2.49274
Myanmar,MMR,1991,1.77082
Myanmar,MMR,1992,1.67586
Myanmar,MMR,1993,1.47829
Myanmar,MMR,1994,1.33371
Myanmar,MMR,1995,1.71852
Myanmar,MMR,1996,1.68284
Myanmar,MMR,1997,1.61696
Myanmar,MMR,1998,1.60496
Myanmar,MMR,2012,11.45168
Myanmar,MMR,2013,18.50575
Myanmar,MMR,2014,37.46368
Nepal,NPL,1960,4.05738
Nepal,NPL,1961,0.93994
Nepal,NPL,1962,1.03895
Nepal,NPL,1963,6.29396
Nepal,NPL,1964,6.61
Nepal,NPL,1965,7.75616
Nepal,NPL,1966,5.64607
Nepal,NPL,1967,5.95685
Nepal,NPL,1968,6.28227
Nepal,NPL,1969,6.88917
Nepal,NPL,1970,4.90078
Nepal,NPL,1971,5.40277
Nepal,NPL,1972,5.6611
Nepal,NPL,1973,6.46464
Nepal,NPL,1974,5.42779
Nepal,NPL,1975,6.36684
Nepal,NPL,1976,6.76767
Nepal,NPL,1977,5.8287
Nepal,NPL,1978,5.66329
Nepal,NPL,1979,5.87668
Nepal,NPL,1980,4.11117
Nepal,NPL,1981,6.15227
Nepal,NPL,1982,3.67367
Nepal,NPL,1983,3.84116
Nepal,NPL,1984,4.9589
Nepal,NPL,1985,6.10707
Nepal,NPL,1986,4.98109
Nepal,NPL,1987,5.10609
Nepal,NPL,1988,5.44879
Nepal,NPL,1989,4.48198
Nepal,NPL,1990,5.62362
Nepal,NPL,1991,6.55365
Nepal,NPL,1992,10.84025
Nepal,NPL,1993,10.49168
Nepal,NPL,1994,8.9014
Nepal,NPL,1995,7.83894
Nepal,NPL,1996,8.51472
Nepal,NPL,1997,8.25423
Nepal,NPL,1998,9.76061
Nepal,NPL,1999,11.95953
Nepal,NPL,2000,14.63348
Nepal,NPL,2001,12.26889
Nepal,NPL,2002,9.38707
Nepal,NPL,2003,10.45735
Nepal,NPL,2004,10.61043
Nepal,NPL,2005,10.61767
Nepal,NPL,2006,9.26453
Nepal,NPL,2007,8.41015
Nepal,NPL,2008,7.48291
Nepal,NPL,2009,6.39904
Nepal,NPL,2010,5.3476
Nepal,NPL,2011,4.86012
Nepal,NPL,2012,4.61853
Nepal,NPL,2013,4.47953
Nepal,NPL,2014,4.9318
North Korea,PRK,1958,0.0295
North Korea,PRK,1959,0.07195
North Korea,PRK,1960,0.18279
North Korea,PRK,1961,0.15975
North Korea,PRK,1962,0.08119
North Korea,PRK,1963,0.29098
North Korea,PRK,1964,1.17431
North Korea,PRK,1965,0.9019
North Korea,PRK,1966,1.25313
North Korea,PRK,1967,1.39338
North Korea,PRK,1968,1.85172
North Korea,PRK,1969,2.21252
North Korea,PRK,1970,2.01169
North Korea,PRK,1971,1.82242
North Korea,PRK,1972,1.94386
North Korea,PRK,1973,2.89601
North Korea,PRK,1974,4.40294
North Korea,PRK,1975,3.93632
North Korea,PRK,1976,2.37815
North Korea,PRK,1977,3.32833
North Korea,PRK,1978,7.20015
North Korea,PRK,1979,8.30979
North Korea,PRK,1980,9.08939
North Korea,PRK,1981,7.4549
North Korea,PRK,1982,8.44789
North Korea,PRK,1983,8.93988
North Korea,PRK,1984,4.74308
North Korea,PRK,1985,5.03802
North Korea,PRK,1986,5.98529
North Korea,PRK,1987,4.98936
North Korea,PRK,1988,5.73288
North Korea,PRK,1989,5.62
North Korea,PRK,1990,6.25253
North Korea,PRK,1991,8.41202
North Korea,PRK,1992,4.33653
Oman,OMN,1965,156.92168
Oman,OMN,1966,194.80527
Oman,OMN,1967,221.3681
Oman,OMN,1968,231.62875
Oman,OMN,1969,173.90848
Oman,OMN,1970,179.87881
Oman,OMN,1971,198.79414
Oman,OMN,1972,108.40659
Oman,OMN,1973,92.36317
Oman,OMN,1974,81.39763
Oman,OMN,1975,68.91451
Oman,OMN,1976,73.73898
Oman,OMN,1977,64.39346
Oman,OMN,1978,63.79715
Oman,OMN,1979,58.00604
Oman,OMN,1980,55.06875
Oman,OMN,1981,60.70708
Oman,OMN,1982,54.19129
Oman,OMN,1983,53.22985
Oman,OMN,1984,47.24019
Oman,OMN,1985,47.01876
Oman,OMN,1986,39.9158
Oman,OMN,1987,41.25828
Oman,OMN,1988,48.06185
Oman,OMN,1989,46.55164
Oman,OMN,1990,48.63012
Oman,OMN,1991,46.7084
Oman,OMN,1992,43.81288
Oman,OMN,1993,42.46253
Oman,OMN,1994,41.94621
Oman,OMN,1995,43.38663
Oman,OMN,1996,47.29437
Oman,OMN,1997,47.28305
Oman,OMN,1998,38.1625
Oman,OMN,1999,45.1575
Oman,OMN,2000,54.68075
Oman,OMN,2001,56.54942
Oman,OMN,2002,54.96808
Oman,OMN,2003,53.20006
Oman,OMN,2004,54.03538
Oman,OMN,2005,60.1372
Oman,OMN,2006,67.88882
Oman,OMN,2007,59.59857
Oman,OMN,2008,61.9307
Oman,OMN,2009,57.1475
Oman,OMN,2010,62.40562
Oman,OMN,2011,69.90475
Oman,OMN,2012,68.29603
Oman,OMN,2013,72.17581
Oman,OMN,2014,65.0816
Philippines,PHL,1946,5.56522
Philippines,PHL,1947,18.49123
Philippines,PHL,1948,21.85079
Philippines,PHL,1949,18.69212
Philippines,PHL,1950,19.14857
Philippines,PHL,1951,23.43179
Philippines,PHL,1952,18.6922
Philippines,PHL,1953,19.74046
Philippines,PHL,1954,19.68267
Philippines,PHL,1955,19.28646
Philippines,PHL,1956,20.51039
Philippines,PHL,1957,19.19228
Philippines,PHL,1958,17.35033
Philippines,PHL,1959,17.72763
Philippines,PHL,1960,20.04851
Philippines,PHL,1961,17.88165
Philippines,PHL,1962,15.27451
Philippines,PHL,1963,16.3805
Philippines,PHL,1964,16.11709
Philippines,PHL,1965,14.74656
Philippines,PHL,1966,15.64497
Philippines,PHL,1967,14.43278
Philippines,PHL,1968,14.37365
Philippines,PHL,1969,13.61411
Philippines,PHL,1970,18.69796
Philippines,PHL,1971,18.45103
Philippines,PHL,1972,16.73159
Philippines,PHL,1973,20.3839
Philippines,PHL,1974,20.84975
Philippines,PHL,1975,18.61729
Philippines,PHL,1976,16.10342
Philippines,PHL,1977,16.872
Philippines,PHL,1978,17.05228
Philippines,PHL,1979,19.08246
Philippines,PHL,1980,20.42344
Philippines,PHL,1981,19.45867
Philippines,PHL,1982,16.73546
Philippines,PHL,1983,17.94127
Philippines,PHL,1984,21.22109
Philippines,PHL,1985,19.85943
Philippines,PHL,1986,20.14021
Philippines,PHL,1987,21.07336
Philippines,PHL,1988,22.53592
Philippines,PHL,1989,21.01487
Philippines,PHL,1990,21.70314
Philippines,PHL,1991,22.88098
Philippines,PHL,1992,22.07232
Philippines,PHL,1993,24.07851
Philippines,PHL,1994,24.30207
Philippines,PHL,1995,26.62969
Philippines,PHL,1996,29.5285
Philippines,PHL,1997,34.05533
Philippines,PHL,1998,43.46019
Philippines,PHL,1999,43.74278
Philippines,PHL,2000,55.12476
Philippines,PHL,2001,51.84131
Philippines,PHL,2002,52.84745
Philippines,PHL,2003,57.69012
Philippines,PHL,2004,59.65311
Philippines,PHL,2005,59.19801
Philippines,PHL,2006,55.51915
Philippines,PHL,2007,50.46301
Philippines,PHL,2008,40.88291
Philippines,PHL,2009,30.62248
Philippines,PHL,2010,35.4531
Philippines,PHL,2011,32.10851
Philippines,PHL,2012,28.82393
Philippines,PHL,2013,25.8791
Philippines,PHL,2014,27.23993
Singapore,SGP,1960,161.23428
Singapore,SGP,1961,141.42911
Singapore,SGP,1962,135.15613
Singapore,SGP,1963,123.76337
Singapore,SGP,1964,101.32012
Singapore,SGP,1965,100.73098
Singapore,SGP,1966,100.57186
Singapore,SGP,1967,92.15986
Singapore,SGP,1968,89.19593
Singapore,SGP,1969,93.35072
Singapore,SGP,1970,80.93947
Singapore,SGP,1971,77.83899
Singapore,SGP,1972,80.48089
Singapore,SGP,1973,98.88515
Singapore,SGP,1974,111.36211
Singapore,SGP,1975,95.43343
Singapore,SGP,1976,104.09399
Singapore,SGP,1977,124.53542
Singapore,SGP,1978,134.8382
Singapore,SGP,1979,153.13484
Singapore,SGP,1980,162.91083
Singapore,SGP,1981,147.94923
Singapore,SGP,1982,129.28098
Singapore,SGP,1983,122.82903
Singapore,SGP,1984,121.96325
Singapore,SGP,1985,119.19463
Singapore,SGP,1986,121.13857
Singapore,SGP,1987,137.27498
Singapore,SGP,1988,155.13019
Singapore,SGP,1989,146.81233
Singapore,SGP,1990,145.85315
Singapore,SGP,1991,129.66844
Singapore,SGP,1992,121.69548
Singapore,SGP,1993,122.04225
Singapore,SGP,1994,131.23868
Singapore,SGP,1995,134.56366
Singapore,SGP,1996,129.67751
Singapore,SGP,1997,124.78037
Singapore,SGP,1998,128.22078
Singapore,SGP,1999,132.91127
Singapore,SGP,2000,143.79459
Singapore,SGP,2001,136.36037
Singapore,SGP,2002,136.14899
Singapore,SGP,2003,164.84509
Singapore,SGP,2004,173.95526
Singapore,SGP,2005,180.23323
Singapore,SGP,2006,183.90536
Singapore,SGP,2007,166.29947
Singapore,SGP,2008,175.92638
Singapore,SGP,2009,140.23941
Singapore,SGP,2010,148.83023
Singapore,SGP,2011,148.79073
Singapore,SGP,2012,141.1813
Singapore,SGP,2013,136.61855
Singapore,SGP,2014,133.76088
South Korea,KOR,1911,3.51201
South Korea,KOR,1912,3.9548
South Korea,KOR,1913,5.33563
South Korea,KOR,1914,6.29496
South Korea,KOR,1915,8.83392
South Korea,KOR,1916,9.43089
South Korea,KOR,1917,10.1432
South Korea,KOR,1918,12.55028
South Korea,KOR,1919,12.34019
South Korea,KOR,1920,11.27647
South Korea,KOR,1921,13.14837
South Korea,KOR,1922,13.57323
South Korea,KOR,1923,15.30374
South Korea,KOR,1924,17.89989
South Korea,KOR,1925,18.10482
South Korea,KOR,1926,18.96552
South Korea,KOR,1927,18.85504
South Korea,KOR,1928,19.35484
South Korea,KOR,1929,19.31882
South Korea,KOR,1930,17.60053
South Korea,KOR,1931,18.64769
South Korea,KOR,1932,21.59722
South Korea,KOR,1933,22.00358
South Korea,KOR,1934,24.48657
South Korea,KOR,1935,25.41513
South Korea,KOR,1936,23.90165
South Korea,KOR,1937,25.36982
South Korea,KOR,1950,1.35106
South Korea,KOR,1951,0.54249
South Korea,KOR,1952,1.77862
South Korea,KOR,1953,1.64681
South Korea,KOR,1954,0.83382
South Korea,KOR,1955,0.85783
South Korea,KOR,1956,0.96333
South Korea,KOR,1957,0.56633
South Korea,KOR,1958,0.41133
South Korea,KOR,1959,0.44444
South Korea,KOR,1960,0.86437
South Korea,KOR,1961,1.84255
South Korea,KOR,1962,2.035
South Korea,KOR,1963,2.23618
South Korea,KOR,1964,3.46323
South Korea,KOR,1965,5.67998
South Korea,KOR,1966,6.53172
South Korea,KOR,1967,6.77902
South Korea,KOR,1968,7.62341
South Korea,KOR,1969,8.30291
South Korea,KOR,1970,8.91307
South Korea,KOR,1971,10.28482
South Korea,KOR,1972,14.28891
South Korea,KOR,1973,22.18208
South Korea,KOR,1974,22.56262
South Korea,KOR,1975,22.28795
South Korea,KOR,1976,24.60409
South Korea,KOR,1977,24.96064
South Korea,KOR,1978,23.20403
South Korea,KOR,1979,21.5629
South Korea,KOR,1980,25.72092
South Korea,KOR,1981,27.89904
South Korea,KOR,1982,26.73605
South Korea,KOR,1983,27.0199
South Korea,KOR,1984,29.26416
South Korea,KOR,1985,29.2019
South Korea,KOR,1986,29.05391
South Korea,KOR,1987,31.33749
South Korea,KOR,1988,30.00593
South Korea,KOR,1989,24.33045
South Korea,KOR,1990,23.81472
South Korea,KOR,1991,21.77832
South Korea,KOR,1992,21.71595
South Korea,KOR,1993,21.8939
South Korea,KOR,1994,22.09747
South Korea,KOR,1995,23.48222
South Korea,KOR,1996,22.82002
South Korea,KOR,1997,25.71343
South Korea,KOR,1998,35.28376
South Korea,KOR,1999,29.59358
South Korea,KOR,2000,30.6727
South Korea,KOR,2001,28.59093
South Korea,KOR,2002,26.88523
South Korea,KOR,2003,28.69801
South Korea,KOR,2004,33.86342
South Korea,KOR,2005,32.53014
South Korea,KOR,2006,33.86454
South Korea,KOR,2007,34.41728
South Korea,KOR,2008,42.82774
South Korea,KOR,2009,40.30524
South Korea,KOR,2010,42.61099
South Korea,KOR,2011,46.18842
South Korea,KOR,2012,45.55296
South Korea,KOR,2013,43.75355
South Korea,KOR,2014,41.86828
Sri Lanka,LKA,1947,35.43245
Sri Lanka,LKA,1948,35.28769
Sri Lanka,LKA,1949,33.49971
Sri Lanka,LKA,1950,37.44524
Sri Lanka,LKA,1951,39.70938
Sri Lanka,LKA,1952,32.84737
Sri Lanka,LKA,1953,33.0034
Sri Lanka,LKA,1954,36.50559
Sri Lanka,LKA,1955,34.74553
Sri Lanka,LKA,1956,32.54297
Sri Lanka,LKA,1957,30.21133
Sri Lanka,LKA,1958,28.82926
Sri Lanka,LKA,1959,26.27947
Sri Lanka,LKA,1960,26.4279
Sri Lanka,LKA,1961,24.44044
Sri Lanka,LKA,1962,25.84098
Sri Lanka,LKA,1963,23.10637
Sri Lanka,LKA,1964,23.48259
Sri Lanka,LKA,1965,24.02964
Sri Lanka,LKA,1966,20.08027
Sri Lanka,LKA,1967,18.11274
Sri Lanka,LKA,1968,18.38627
Sri Lanka,LKA,1969,16.0449
Sri Lanka,LKA,1970,14.59701
Sri Lanka,LKA,1971,13.68163
Sri Lanka,LKA,1972,12.6605
Sri Lanka,LKA,1973,14.0447
Sri Lanka,LKA,1974,15.62172
Sri Lanka,LKA,1975,14.6773
Sri Lanka,LKA,1976,13.78852
Sri Lanka,LKA,1977,17.03305
Sri Lanka,LKA,1978,31.9696
Sri Lanka,LKA,1979,29.06975
Sri Lanka,LKA,1980,25.81907
Sri Lanka,LKA,1981,23.25518
Sri Lanka,LKA,1982,22.70291
Sri Lanka,LKA,1983,23.52558
Sri Lanka,LKA,1984,23.75405
Sri Lanka,LKA,1985,22.14817
Sri Lanka,LKA,1986,20.48052
Sri Lanka,LKA,1987,22.80398
Sri Lanka,LKA,1988,24.97086
Sri Lanka,LKA,1989,24.39401
Sri Lanka,LKA,1990,27.93148
Sri Lanka,LKA,1991,24.68553
Sri Lanka,LKA,1992,28.51259
Sri Lanka,LKA,1993,27.65779
Sri Lanka,LKA,1994,28.23996
Sri Lanka,LKA,1995,29.24909
Sri Lanka,LKA,1996,29.40567
Sri Lanka,LKA,1997,30.67206
Sri Lanka,LKA,1998,30.65162
Sri Lanka,LKA,1999,29.57939
Sri Lanka,LKA,2000,33.42632
Sri Lanka,LKA,2001,30.51113
Sri Lanka,LKA,2002,28.29117
Sri Lanka,LKA,2003,27.18655
Sri Lanka,LKA,2004,29.55662
Sri Lanka,LKA,2005,26.9004
Sri Lanka,LKA,2006,24.87269
Sri Lanka,LKA,2007,25.64639
Sri Lanka,LKA,2008,22.02783
Sri Lanka,LKA,2009,18.93862
Sri Lanka,LKA,2010,16.60786
Sri Lanka,LKA,2011,17.45079
Sri Lanka,LKA,2012,14.73981
Sri Lanka,LKA,2013,15.09028
Sri Lanka,LKA,2014,13.61733
Taiwan,TWN,1903,27.64228
Taiwan,TWN,1904,40
Taiwan,TWN,1905,46.51163
Taiwan,TWN,1906,44.21769
Taiwan,TWN,1907,39.62264
Taiwan,TWN,1908,30.81395
Taiwan,TWN,1909,29.06404
Taiwan,TWN,1910,34.23423
Taiwan,TWN,1911,47.65957
Taiwan,TWN,1912,63.75546
Taiwan,TWN,1913,56.7347
Taiwan,TWN,1914,78.07018
Taiwan,TWN,1915,99.08257
Taiwan,TWN,1916,52.77778
Taiwan,TWN,1917,42.24599
Taiwan,TWN,1918,44.12417
Taiwan,TWN,1919,21.1909
Taiwan,TWN,1920,30.78014
Taiwan,TWN,1921,26.48083
Taiwan,TWN,1922,30.09524
Taiwan,TWN,1923,35.47237
Taiwan,TWN,1924,40.31746
Taiwan,TWN,1925,37.51783
Taiwan,TWN,1926,36.32417
Taiwan,TWN,1927,37.14286
Taiwan,TWN,1928,31.95876
Taiwan,TWN,1929,35.14212
Taiwan,TWN,1930,34.33049
Taiwan,TWN,1931,37.39425
Taiwan,TWN,1932,34.97823
Taiwan,TWN,1933,35.58106
Taiwan,TWN,1934,39.08046
Taiwan,TWN,1935,37.94595
Taiwan,TWN,1936,39.31105
Taiwan,TWN,1937,41.66667
Taiwan,TWN,1938,38.12709
Thailand,THA,1946,4.36893
Thailand,THA,1947,6.90506
Thailand,THA,1948,15.66075
Thailand,THA,1949,18.68007
Thailand,THA,1950,20.28321
Thailand,THA,1951,26.53005
Thailand,THA,1952,19.18767
Thailand,THA,1953,12.98713
Thailand,THA,1954,12.63305
Thailand,THA,1955,16.22139
Thailand,THA,1956,16.21311
Thailand,THA,1957,17.1754
Thailand,THA,1958,14.22958
Thailand,THA,1959,15.84906
Thailand,THA,1960,14.73041
Thailand,THA,1961,15.72162
Thailand,THA,1962,13.8414
Thailand,THA,1963,13.04936
Thailand,THA,1964,15.25331
Thailand,THA,1965,14.17571
Thailand,THA,1966,13.0985
Thailand,THA,1967,12.12033
Thailand,THA,1968,10.76631
Thailand,THA,1969,10.53733
Thailand,THA,1970,10.02111
Thailand,THA,1971,11.23173
Thailand,THA,1972,13.21884
Thailand,THA,1973,14.42263
Thailand,THA,1974,18.44311
Thailand,THA,1975,15.56219
Thailand,THA,1976,17.54744
Thailand,THA,1977,17.64025
Thailand,THA,1978,17.02114
Thailand,THA,1979,19.87703
Thailand,THA,1980,20.09457
Thailand,THA,1981,20.85081
Thailand,THA,1982,20.07793
Thailand,THA,1983,16.61816
Thailand,THA,1984,18.28691
Thailand,THA,1985,19.94634
Thailand,THA,1986,22.13522
Thailand,THA,1987,23.89352
Thailand,THA,1988,26.36219
Thailand,THA,1989,28.5919
Thailand,THA,1990,27.84774
Thailand,THA,1991,29.37588
Thailand,THA,1992,29.95901
Thailand,THA,1993,28.94907
Thailand,THA,1994,31.44307
Thailand,THA,1995,34.66074
Thailand,THA,1996,32.40412
Thailand,THA,1997,39.58839
Thailand,THA,1998,50.17115
Thailand,THA,1999,48.70053
Thailand,THA,2000,57.37297
Thailand,THA,2001,57.42169
Thailand,THA,2002,53.58965
Thailand,THA,2003,55.46505
Thailand,THA,2004,61.14632
Thailand,THA,2005,63.83109
Thailand,THA,2006,63.58812
Thailand,THA,2007,62.54227
Thailand,THA,2008,66.25502
Thailand,THA,2009,58.25227
Thailand,THA,2010,60.85024
Thailand,THA,2011,62.83715
Thailand,THA,2012,59.23825
Thailand,THA,2013,56.31172
Thailand,THA,2014,60.38853
Vietnam,VNM,1955,9.51066
Vietnam,VNM,1956,6.25702
Vietnam,VNM,1957,9.02964
Vietnam,VNM,1958,5.02663
Vietnam,VNM,1959,6.19218
Vietnam,VNM,1960,7.78712
Vietnam,VNM,1961,5.36915
Vietnam,VNM,1962,4.38058
Vietnam,VNM,1963,9.67766
Vietnam,VNM,1964,6.16082
Vietnam,VNM,1965,4.35409
Vietnam,VNM,1966,1.82624
Vietnam,VNM,1967,2.35779
Vietnam,VNM,1968,1.77293
Vietnam,VNM,1969,2.45115
Vietnam,VNM,1970,0.99257
Vietnam,VNM,1971,0.91616
Vietnam,VNM,1972,1.28579
Vietnam,VNM,1973,2.69044
Vietnam,VNM,1974,3.2557
Vietnam,VNM,1975,2.9613
Vietnam,VNM,1976,1.77886
Vietnam,VNM,1977,2.02658
Vietnam,VNM,1978,2.30555
Vietnam,VNM,1979,2.0274
Vietnam,VNM,1980,2.06492
Vietnam,VNM,1985,4.91462
Vietnam,VNM,1986,2.99603
Vietnam,VNM,1987,2.33018
Vietnam,VNM,1988,4.08448
Vietnam,VNM,1989,39.28302
Vietnam,VNM,1990,39.01022
Vietnam,VNM,1991,22.76902
Vietnam,VNM,1992,29.57011
Vietnam,VNM,1993,27.88989
Vietnam,VNM,1994,29.03594
Vietnam,VNM,1995,29.7649
Vietnam,VNM,1996,30.28082
Vietnam,VNM,1997,35.33172
Vietnam,VNM,1998,34.5828
Vietnam,VNM,1999,40.23685
Vietnam,VNM,2000,43.05191
Vietnam,VNM,2001,42.58608
Vietnam,VNM,2002,44.02378
Vietnam,VNM,2003,50.04107
Vietnam,VNM,2004,55.46935
Vietnam,VNM,2005,57.99722
Vietnam,VNM,2006,61.3575
Vietnam,VNM,2007,64.17461
Vietnam,VNM,2008,64.83495
Vietnam,VNM,2009,55.2552
Vietnam,VNM,2010,63.05029
Vietnam,VNM,2011,69.84918
Vietnam,VNM,2012,78.61791
Vietnam,VNM,2013,82.23709
Vietnam,VNM,2014,85.94508
