Entity,Code,Year,2_1_FDI_outflows_share_GDP
South Korea,KOR,1997,0.7742456793785095
South Korea,KOR,1998,1.1009547710418701
South Korea,KOR,1999,0.7974068522453308
South Korea,KOR,2000,0.8403825163841248
South Korea,KOR,2001,0.5009511113166809
South Korea,KOR,2002,0.5479826927185059
South Korea,KOR,2003,0.7141990065574646
South Korea,KOR,2004,0.9071894288063049
South Korea,KOR,2005,0.8910033702850342
South Korea,KOR,2006,1.1928311586380005
South Korea,KOR,2007,1.861737847328186
South Korea,KOR,2008,1.8653463125228882
South Korea,KOR,2009,1.8433867692947388
South Korea,KOR,2010,2.4667787551879883
South Korea,KOR,2011,2.3657162189483643
South Korea,KOR,2012,2.393463611602783
South Korea,KOR,2013,2.065793752670288
South Korea,KOR,2014,1.8862868547439575
South Korea,KOR,2015,1.6160138845443726
South Korea,KOR,2016,1.9924850463867188
South Korea,KOR,2017,2.097996711730957
South Korea,KOR,2018,2.2158737182617188
South Korea,KOR,2019,2.133856773376465
South Korea,KOR,2020,1.9830138683319092
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0.022803639993071556
Sri Lanka,LKA,1986,0.008356430567800999
Sri Lanka,LKA,1987,0.01999848708510399
Sri Lanka,LKA,1988,0.030076920986175537
Sri Lanka,LKA,1989,0.029194528236985207
Sri Lanka,LKA,1990,0.010238698683679104
Sri Lanka,LKA,1991,0.05025940015912056
Sri Lanka,LKA,1992,0.016751546412706375
Sri Lanka,LKA,1993,0.06671806424856186
Sri Lanka,LKA,1994,0.07044962793588638
Sri Lanka,LKA,1995,0.04295315966010094
Sri Lanka,LKA,1996,0.049784280359745026
Sri Lanka,LKA,1997,0.03313032537698746
Sri Lanka,LKA,1998,0.08230467140674591
Sri Lanka,LKA,1999,0.15329265594482422
Sri Lanka,LKA,2000,0.012246786616742611
Sri Lanka,LKA,2001,0.000006349305749608902
Sri Lanka,LKA,2002,0.06924062222242355
Sri Lanka,LKA,2003,0.14463689923286438
Sri Lanka,LKA,2004,0.028021743521094322
Sri Lanka,LKA,2005,0.15733970701694489
Sri Lanka,LKA,2006,0.10360746830701828
Sri Lanka,LKA,2007,0.1700141429901123
Sri Lanka,LKA,2008,0.15154562890529633
Sri Lanka,LKA,2009,0.04754408821463585
Sri Lanka,LKA,2010,0.07492188364267349
Sri Lanka,LKA,2011,0.09189381450414658
Sri Lanka,LKA,2012,0.09341155737638474
Sri Lanka,LKA,2013,0.08756088465452194
Sri Lanka,LKA,2014,0.08420655131340027
Sri Lanka,LKA,2015,0.0657377690076828
Sri Lanka,LKA,2016,0.28738489747047424
Sri Lanka,LKA,2017,0.08211473375558853
Sri Lanka,LKA,2018,0.077142134308815
Sri Lanka,LKA,2019,0.09210848063230515
Sri Lanka,LKA,2020,0.01802600547671318
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0.025319738313555717
Thailand,THA,1979,0.014315971173346043
Thailand,THA,1980,0.009370722807943821
Thailand,THA,1981,0.006696625612676144
Thailand,THA,1982,0.005822453647851944
Thailand,THA,1983,0.0035831022541970015
Thailand,THA,1984,0.0013938421616330743
Thailand,THA,1985,0.002210754668340087
Thailand,THA,1986,0.002467796439304948
Thailand,THA,1987,0.336282342672348
Thailand,THA,1988,0.03914123773574829
Thailand,THA,1989,0.06874031573534012
Thailand,THA,1990,0.16425134241580963
Thailand,THA,1991,0.17010143399238586
Thailand,THA,1992,0.13149434328079224
Thailand,THA,1993,0.18084052205085754
Thailand,THA,1994,0.3361184000968933
Thailand,THA,1995,0.5231380462646484
Thailand,THA,1996,0.508756697177887
Thailand,THA,1997,0.38605815172195435
Thailand,THA,1998,0.11446011811494827
Thailand,THA,1999,0.2729535400867462
Thailand,THA,2000,-0.018178924918174744
Thailand,THA,2001,0.355540931224823
Thailand,THA,2002,0.1271289736032486
Thailand,THA,2003,0.4090428650379181
Thailand,THA,2004,0.04433964192867279
Thailand,THA,2005,0.29127389192581177
Thailand,THA,2006,0.46932148933410645
Thailand,THA,2007,0.588347315788269
Thailand,THA,2008,0.8029630184173584
Thailand,THA,2009,2.128525733947754
Thailand,THA,2010,2.3838212490081787
Thailand,THA,2011,1.9351128339767456
Thailand,THA,2012,3.5870394706726074
Thailand,THA,2013,2.883782386779785
Thailand,THA,2014,1.4095749855041504
Thailand,THA,2015,1.2437316179275513
Thailand,THA,2016,3.2398972511291504
Thailand,THA,2017,3.11533522605896
Thailand,THA,2018,3.4282684326171875
Thailand,THA,2019,1.9098691940307617
Thailand,THA,2020,3.7879624366760254
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2005,0.11278210580348969
Vietnam,VNM,2006,0.12806670367717743
Vietnam,VNM,2007,0.2376818060874939
Vietnam,VNM,2008,0.3026319742202759
Vietnam,VNM,2009,0.6602860689163208
Vietnam,VNM,2010,0.7763188481330872
Vietnam,VNM,2011,0.7009029984474182
Vietnam,VNM,2012,0.7701193690299988
Vietnam,VNM,2013,1.14237642288208
Vietnam,VNM,2014,0.6176000237464905
Vietnam,VNM,2015,0.5692370533943176
Vietnam,VNM,2016,0.48714861273765564
Vietnam,VNM,2017,0.21449650824069977
Vietnam,VNM,2018,0.24386893212795258
Vietnam,VNM,2019,0.18517015874385834
Vietnam,VNM,2020,0.14013947546482086
