Entity,Code,Year,0_0_ShareOfGlobalCO2
China,CHN,1985,9.830431
China,CHN,1986,10.201079
China,CHN,1987,10.612713
China,CHN,1988,10.973024
China,CHN,1989,10.993352
China,CHN,1990,10.918848
China,CHN,1991,11.21152
China,CHN,1992,12.093822
China,CHN,1993,12.807012
China,CHN,1994,13.496167
China,CHN,1995,14.314122
China,CHN,1996,14.500508
China,CHN,1997,14.443604
China,CHN,1998,13.878574
China,CHN,1999,14.365138
China,CHN,2000,14.318056
China,CHN,2001,14.50726
China,CHN,2002,15.648008
China,CHN,2003,17.458109
China,CHN,2004,18.241472
China,CHN,2005,19.84344
China,CHN,2006,21.210012
China,CHN,2007,22.14955
China,CHN,2008,23.364927
China,CHN,2009,24.985823
China,CHN,2010,25.82593
China,CHN,2011,27.629402
China,CHN,2012,27.935797
China,CHN,2013,28.189508
China,CHN,2014,28.103746
China,CHN,2015,27.74832
China,CHN,2016,27.488255
China,CHN,2017,27.734106
China,CHN,2018,28.115282
China,CHN,2019,28.965088
China,CHN,2020,31.069042
China,CHN,2021,30.902962
Hong Kong,HKG,1938,0.001297557
Hong Kong,HKG,1939,0.001226289
Hong Kong,HKG,1941,0.001097822
Hong Kong,HKG,1947,0.000353625
Hong Kong,HKG,1948,0.000469745
Hong Kong,HKG,1949,0.000554229
Hong Kong,HKG,1950,0.02196757
Hong Kong,HKG,1951,0.024403647
Hong Kong,HKG,1952,0.023739774
Hong Kong,HKG,1953,0.026010856
Hong Kong,HKG,1954,0.026489193
Hong Kong,HKG,1955,0.025246479
Hong Kong,HKG,1956,0.02676569
Hong Kong,HKG,1957,0.028866306
Hong Kong,HKG,1958,0.028198551
Hong Kong,HKG,1959,0.030526191
Hong Kong,HKG,1960,0.031451784
Hong Kong,HKG,1961,0.03578225
Hong Kong,HKG,1962,0.03775444
Hong Kong,HKG,1963,0.041333992
Hong Kong,HKG,1964,0.03896784
Hong Kong,HKG,1965,0.042434126
Hong Kong,HKG,1966,0.043495364
Hong Kong,HKG,1967,0.049428713
Hong Kong,HKG,1968,0.04800576
Hong Kong,HKG,1969,0.05630336
Hong Kong,HKG,1970,0.056330357
Hong Kong,HKG,1971,0.059015144
Hong Kong,HKG,1972,0.057155337
Hong Kong,HKG,1973,0.054350648
Hong Kong,HKG,1974,0.06268409
Hong Kong,HKG,1975,0.06454554
Hong Kong,HKG,1976,0.06942231
Hong Kong,HKG,1977,0.07676605
Hong Kong,HKG,1978,0.082371116
Hong Kong,HKG,1979,0.08072828
Hong Kong,HKG,1980,0.0851238
Hong Kong,HKG,1981,0.09779649
Hong Kong,HKG,1982,0.10390945
Hong Kong,HKG,1983,0.110025845
Hong Kong,HKG,1984,0.11301837
Hong Kong,HKG,1985,0.112574935
Hong Kong,HKG,1986,0.12374787
Hong Kong,HKG,1987,0.13201922
Hong Kong,HKG,1988,0.13246359
Hong Kong,HKG,1989,0.13449638
Hong Kong,HKG,1990,0.119291276
Hong Kong,HKG,1991,0.122449175
Hong Kong,HKG,1992,0.14578621
Hong Kong,HKG,1993,0.15244813
Hong Kong,HKG,1994,0.13530679
Hong Kong,HKG,1995,0.13328546
Hong Kong,HKG,1996,0.11965756
Hong Kong,HKG,1997,0.12548864
Hong Kong,HKG,1998,0.16075896
Hong Kong,HKG,1999,0.17203763
Hong Kong,HKG,2000,0.15825954
Hong Kong,HKG,2001,0.14727142
Hong Kong,HKG,2002,0.1502417
Hong Kong,HKG,2003,0.15623811
Hong Kong,HKG,2004,0.1451613
Hong Kong,HKG,2005,0.1476655
Hong Kong,HKG,2006,0.13700731
Hong Kong,HKG,2007,0.13829538
Hong Kong,HKG,2008,0.13336284
Hong Kong,HKG,2009,0.13173032
Hong Kong,HKG,2010,0.12007699
Hong Kong,HKG,2011,0.12511873
Hong Kong,HKG,2012,0.12209829
Hong Kong,HKG,2013,0.12544703
Hong Kong,HKG,2014,0.1278665
Hong Kong,HKG,2015,0.11923967
Hong Kong,HKG,2016,0.12207396
Hong Kong,HKG,2017,0.1175485
Hong Kong,HKG,2018,0.11567924
Hong Kong,HKG,2019,0.11299165
Hong Kong,HKG,2020,0.089339636
Hong Kong,HKG,2021,0.0852939
India,IND,1858,0.1388205
India,IND,1859,0.21123843
India,IND,1860,0.19450566
India,IND,1861,0.14299817
India,IND,1862,0.15542568
India,IND,1863,0.16142659
India,IND,1864,0.14169215
India,IND,1865,0.13112673
India,IND,1866,0.14346288
India,IND,1878,0.25084656
India,IND,1879,0.22313647
India,IND,1880,0.2210104
India,IND,1881,0.20844565
India,IND,1882,0.23567373
India,IND,1883,0.24629961
India,IND,1884,0.2724092
India,IND,1885,0.2435846
India,IND,1886,0.27031988
India,IND,1887,0.28474545
India,IND,1888,0.28597134
India,IND,1889,0.33745876
India,IND,1890,0.34130278
India,IND,1891,0.35120443
India,IND,1892,0.38298962
India,IND,1893,0.4094942
India,IND,1894,0.4009479
India,IND,1895,0.47363096
India,IND,1896,0.49605715
India,IND,1897,0.513813
India,IND,1898,0.538593
India,IND,1899,0.5432516
India,IND,1900,0.6110807
India,IND,1901,0.6535132
India,IND,1902,0.70201445
India,IND,1903,0.6566777
India,IND,1904,0.72644085
India,IND,1905,0.6975094
India,IND,1906,0.7712618
India,IND,1907,0.7538125
India,IND,1908,0.89714146
India,IND,1909,0.8352515
India,IND,1910,0.77418387
India,IND,1911,0.80483097
India,IND,1912,0.88150644
India,IND,1913,0.8975473
India,IND,1914,0.9968256
India,IND,1915,1.0573633
India,IND,1916,0.9900975
India,IND,1917,0.98930126
India,IND,1918,1.1268584
India,IND,1919,1.4189849
India,IND,1920,0.99026984
India,IND,1921,1.2139826
India,IND,1922,1.1390872
India,IND,1923,1.0331382
India,IND,1924,1.1021949
India,IND,1925,1.0759227
India,IND,1926,1.0915384
India,IND,1927,1.0487337
India,IND,1928,1.0078545
India,IND,1929,0.9773028
India,IND,1930,1.0775721
India,IND,1931,1.1046839
India,IND,1932,1.1394447
India,IND,1933,1.0624229
India,IND,1934,1.0909843
India,IND,1935,1.0861201
India,IND,1936,0.9730607
India,IND,1937,1.0083601
India,IND,1938,1.1991519
India,IND,1939,1.1092774
India,IND,1940,1.0775135
India,IND,1941,1.0790366
India,IND,1942,1.0806152
India,IND,1943,0.9263907
India,IND,1944,0.93326664
India,IND,1945,1.2440193
India,IND,1946,1.1259432
India,IND,1947,1.0349412
India,IND,1948,0.982404
India,IND,1949,1.0710928
India,IND,1950,1.0178221
India,IND,1951,1.0035146
India,IND,1952,1.0428251
India,IND,1953,1.0335041
India,IND,1954,1.0664808
India,IND,1955,1.0585146
India,IND,1956,1.0304624
India,IND,1957,1.1194787
India,IND,1958,1.138277
India,IND,1959,1.1454928
India,IND,1960,1.185866
India,IND,1961,1.2783873
India,IND,1962,1.3596644
India,IND,1963,1.3867706
India,IND,1964,1.2880276
India,IND,1965,1.3580807
India,IND,1966,1.3430055
India,IND,1967,1.3031331
India,IND,1968,1.3482378
India,IND,1969,1.2886497
India,IND,1970,1.2197213
India,IND,1971,1.2380375
India,IND,1972,1.2510909
India,IND,1973,1.2237672
India,IND,1974,1.2684219
India,IND,1975,1.373289
India,IND,1976,1.360333
India,IND,1977,1.399579
India,IND,1978,1.3793945
India,IND,1979,1.4082905
India,IND,1980,1.4958588
India,IND,1981,1.6545731
India,IND,1982,1.7230033
India,IND,1983,1.8530419
India,IND,1984,1.838618
India,IND,1985,1.9561278
India,IND,1986,2.06672
India,IND,1987,2.140385
India,IND,1988,2.2240689
India,IND,1989,2.4125025
India,IND,1990,2.539809
India,IND,1991,2.6473248
India,IND,1992,2.9027762
India,IND,1993,2.968933
India,IND,1994,3.1183467
India,IND,1995,3.2459118
India,IND,1996,3.4156535
India,IND,1997,3.5343366
India,IND,1998,3.6217842
India,IND,1999,3.8449616
India,IND,2000,3.84269
India,IND,2001,3.8636818
India,IND,2002,3.8894022
India,IND,2003,3.8288035
India,IND,2004,3.926842
India,IND,2005,4.001156
India,IND,2006,4.1141386
India,IND,2007,4.3068595
India,IND,2008,4.5550265
India,IND,2009,5.1052294
India,IND,2010,5.02481
India,IND,2011,5.1569343
India,IND,2012,5.6064076
India,IND,2013,5.7685776
India,IND,2014,6.148102
India,IND,2015,6.385988
India,IND,2016,6.710402
India,IND,2017,6.7453966
India,IND,2018,7.061344
India,IND,2019,7.082735
India,IND,2020,6.9334335
India,IND,2021,7.2990375
Indonesia,IDN,1889,0.000307434
Indonesia,IDN,1890,0.001128723
Indonesia,IDN,1891,0.00161781
Indonesia,IDN,1892,0.013922971
Indonesia,IDN,1893,0.029773902
Indonesia,IDN,1894,0.03426358
Indonesia,IDN,1895,0.051804632
Indonesia,IDN,1896,0.056141306
Indonesia,IDN,1897,0.068886735
Indonesia,IDN,1898,0.076123126
Indonesia,IDN,1899,0.060776375
Indonesia,IDN,1900,0.061935976
Indonesia,IDN,1901,0.11118751
Indonesia,IDN,1902,0.074425295
Indonesia,IDN,1903,0.13312732
Indonesia,IDN,1904,0.14770117
Indonesia,IDN,1905,0.17027023
Indonesia,IDN,1906,0.17563024
Indonesia,IDN,1907,0.18330732
Indonesia,IDN,1908,0.19782192
Indonesia,IDN,1909,0.20712826
Indonesia,IDN,1910,0.20144743
Indonesia,IDN,1911,0.21846816
Indonesia,IDN,1912,0.18050832
Indonesia,IDN,1913,0.16826203
Indonesia,IDN,1914,0.18919666
Indonesia,IDN,1915,0.19241276
Indonesia,IDN,1916,0.19979881
Indonesia,IDN,1917,0.2016319
Indonesia,IDN,1918,0.20413601
Indonesia,IDN,1919,0.25212565
Indonesia,IDN,1920,0.23465416
Indonesia,IDN,1921,0.2834459
Indonesia,IDN,1922,0.2561616
Indonesia,IDN,1923,0.26088843
Indonesia,IDN,1924,0.28716797
Indonesia,IDN,1925,0.2973971
Indonesia,IDN,1926,0.30328926
Indonesia,IDN,1927,0.32266104
Indonesia,IDN,1928,0.37302834
Indonesia,IDN,1929,0.43441272
Indonesia,IDN,1930,0.45962337
Indonesia,IDN,1931,0.48036548
Indonesia,IDN,1932,0.5231045
Indonesia,IDN,1933,0.535046
Indonesia,IDN,1934,0.5297934
Indonesia,IDN,1935,0.52481306
Indonesia,IDN,1936,0.52061296
Indonesia,IDN,1937,0.5670574
Indonesia,IDN,1938,0.63629526
Indonesia,IDN,1939,0.6568838
Indonesia,IDN,1940,0.5918664
Indonesia,IDN,1941,0.53339195
Indonesia,IDN,1942,0.19090639
Indonesia,IDN,1943,0.37789196
Indonesia,IDN,1944,0.17163385
Indonesia,IDN,1945,0.08956846
Indonesia,IDN,1946,0.028990723
Indonesia,IDN,1947,0.07893404
Indonesia,IDN,1948,0.28611037
Indonesia,IDN,1949,0.41753757
Indonesia,IDN,1950,0.16375256
Indonesia,IDN,1951,0.1471899
Indonesia,IDN,1952,0.19674267
Indonesia,IDN,1953,0.1967562
Indonesia,IDN,1954,0.21718812
Indonesia,IDN,1955,0.28003785
Indonesia,IDN,1956,0.27524608
Indonesia,IDN,1957,0.27379575
Indonesia,IDN,1958,0.26380703
Indonesia,IDN,1959,0.26944038
Indonesia,IDN,1960,0.22780088
Indonesia,IDN,1961,0.27607056
Indonesia,IDN,1962,0.23561433
Indonesia,IDN,1963,0.22161078
Indonesia,IDN,1964,0.20660266
Indonesia,IDN,1965,0.21796349
Indonesia,IDN,1966,0.19697551
Indonesia,IDN,1967,0.20042458
Indonesia,IDN,1968,0.21348338
Indonesia,IDN,1969,0.24232766
Indonesia,IDN,1970,0.24023134
Indonesia,IDN,1971,0.2512352
Indonesia,IDN,1972,0.26684952
Indonesia,IDN,1973,0.2873554
Indonesia,IDN,1974,0.30102295
Indonesia,IDN,1975,0.31623402
Indonesia,IDN,1976,0.34342283
Indonesia,IDN,1977,0.44542557
Indonesia,IDN,1978,0.49241054
Indonesia,IDN,1979,0.48493606
Indonesia,IDN,1980,0.48649606
Indonesia,IDN,1981,0.5268777
Indonesia,IDN,1982,0.55910426
Indonesia,IDN,1983,0.5534087
Indonesia,IDN,1984,0.5718873
Indonesia,IDN,1985,0.5982508
Indonesia,IDN,1986,0.5922526
Indonesia,IDN,1987,0.5823025
Indonesia,IDN,1988,0.6003367
Indonesia,IDN,1989,0.58755535
Indonesia,IDN,1990,0.6362573
Indonesia,IDN,1991,0.7522756
Indonesia,IDN,1992,0.88316417
Indonesia,IDN,1993,0.9429258
Indonesia,IDN,1994,0.95047396
Indonesia,IDN,1995,0.9480269
Indonesia,IDN,1996,1.0420142
Indonesia,IDN,1997,1.141501
Indonesia,IDN,1998,0.8775165
Indonesia,IDN,1999,0.9711302
Indonesia,IDN,2000,1.0865372
Indonesia,IDN,2001,1.181786
Indonesia,IDN,2002,1.1826713
Indonesia,IDN,2003,1.2311821
Indonesia,IDN,2004,1.2026309
Indonesia,IDN,2005,1.1784345
Indonesia,IDN,2006,1.1332796
Indonesia,IDN,2007,1.2322907
Indonesia,IDN,2008,1.1416044
Indonesia,IDN,2009,1.2734665
Indonesia,IDN,2010,1.3533776
Indonesia,IDN,2011,1.4637399
Indonesia,IDN,2012,1.4738908
Indonesia,IDN,2013,1.384672
Indonesia,IDN,2014,1.3713428
Indonesia,IDN,2015,1.5162288
Indonesia,IDN,2016,1.5557048
Indonesia,IDN,2017,1.5714849
Indonesia,IDN,2018,1.6391917
Indonesia,IDN,2019,1.7782907
Indonesia,IDN,2020,1.7291987
Indonesia,IDN,2021,1.6681392
Japan,JPN,1868,0.002239825
Japan,JPN,1869,0.003515433
Japan,JPN,1870,0.003440138
Japan,JPN,1871,0.004530305
Japan,JPN,1872,0.005264605
Japan,JPN,1873,0.006056935
Japan,JPN,1874,0.09409993
Japan,JPN,1875,0.21307397
Japan,JPN,1876,0.2046979
Japan,JPN,1877,0.18448445
Japan,JPN,1878,0.2637284
Japan,JPN,1879,0.3067623
Japan,JPN,1880,0.27510968
Japan,JPN,1881,0.27363577
Japan,JPN,1882,0.26971185
Japan,JPN,1883,0.27358943
Japan,JPN,1884,0.2950433
Japan,JPN,1885,0.3316818
Japan,JPN,1886,0.35158092
Japan,JPN,1887,0.41548288
Japan,JPN,1888,0.4336179
Japan,JPN,1889,0.5247903
Japan,JPN,1890,0.5203414
Japan,JPN,1891,0.5977809
Japan,JPN,1892,0.5894113
Japan,JPN,1893,0.63337207
Japan,JPN,1894,0.7870161
Japan,JPN,1895,0.8232002
Japan,JPN,1896,0.8421196
Japan,JPN,1897,0.8430641
Japan,JPN,1898,1.0179305
Japan,JPN,1899,0.9332242
Japan,JPN,1900,0.9943539
Japan,JPN,1901,1.1540246
Japan,JPN,1902,1.2063986
Japan,JPN,1903,1.1440172
Japan,JPN,1904,1.2743446
Japan,JPN,1905,1.2331007
Japan,JPN,1906,1.2961946
Japan,JPN,1907,1.2142683
Japan,JPN,1908,1.3554562
Japan,JPN,1909,1.3235165
Japan,JPN,1910,1.2981764
Japan,JPN,1911,1.4357499
Japan,JPN,1912,1.5231097
Japan,JPN,1913,1.5492648
Japan,JPN,1914,1.8244456
Japan,JPN,1915,1.6858913
Japan,JPN,1916,1.7309765
Japan,JPN,1917,1.9063944
Japan,JPN,1918,2.0482836
Japan,JPN,1919,2.6148963
Japan,JPN,1920,2.1095984
Japan,JPN,1921,2.1624908
Japan,JPN,1922,2.2047994
Japan,JPN,1923,2.0652754
Japan,JPN,1924,2.1526165
Japan,JPN,1925,2.2012696
Japan,JPN,1926,2.2573977
Japan,JPN,1927,2.2405539
Japan,JPN,1928,2.3236647
Japan,JPN,1929,2.2232418
Japan,JPN,1930,2.1898777
Japan,JPN,1931,2.2151074
Japan,JPN,1932,2.4593315
Japan,JPN,1933,2.7361577
Japan,JPN,1934,2.7873688
Japan,JPN,1935,2.7913766
Japan,JPN,1936,2.7947047
Japan,JPN,1937,2.8064578
Japan,JPN,1938,3.135595
Japan,JPN,1939,2.8736582
Japan,JPN,1940,3.1566443
Japan,JPN,1941,3.1134818
Japan,JPN,1942,2.9835098
Japan,JPN,1943,2.991761
Japan,JPN,1944,2.7145772
Japan,JPN,1945,1.8030683
Japan,JPN,1946,1.136324
Japan,JPN,1947,1.3628979
Japan,JPN,1948,1.6264234
Japan,JPN,1949,1.8761519
Japan,JPN,1950,1.7080848
Japan,JPN,1951,1.9351346
Japan,JPN,1952,2.0168805
Japan,JPN,1953,2.1927645
Japan,JPN,1954,2.0991862
Japan,JPN,1955,1.906091
Japan,JPN,1956,2.0271406
Japan,JPN,1957,2.2975464
Japan,JPN,1958,2.1521616
Japan,JPN,1959,2.1749682
Japan,JPN,1960,2.4766493
Japan,JPN,1961,3.0024745
Japan,JPN,1962,3.0034115
Japan,JPN,1963,3.162445
Japan,JPN,1964,3.313979
Japan,JPN,1965,3.4147816
Japan,JPN,1966,3.5328853
Japan,JPN,1967,3.996294
Japan,JPN,1968,4.3522363
Japan,JPN,1969,4.744654
Japan,JPN,1970,5.154559
Japan,JPN,1971,5.1371737
Japan,JPN,1972,5.250998
Japan,JPN,1973,5.3509007
Japan,JPN,1974,5.372749
Japan,JPN,1975,5.0925226
Japan,JPN,1976,5.041964
Japan,JPN,1977,5.043752
Japan,JPN,1978,4.72601
Japan,JPN,1979,4.8580327
Japan,JPN,1980,4.845166
Japan,JPN,1981,4.8688264
Japan,JPN,1982,4.7520895
Japan,JPN,1983,4.6347704
Japan,JPN,1984,4.7652254
Japan,JPN,1985,4.4889493
Japan,JPN,1986,4.4225726
Japan,JPN,1987,4.2424293
Japan,JPN,1988,4.4575424
Japan,JPN,1989,4.5589623
Japan,JPN,1990,5.0890055
Japan,JPN,1991,5.032426
Japan,JPN,1992,5.2236624
Japan,JPN,1993,5.13958
Japan,JPN,1994,5.344103
Japan,JPN,1995,5.2854958
Japan,JPN,1996,5.1841016
Japan,JPN,1997,5.123486
Japan,JPN,1998,4.977644
Japan,JPN,1999,5.02109
Japan,JPN,2000,4.96823
Japan,JPN,2001,4.8698225
Japan,JPN,2002,4.8680053
Japan,JPN,2003,4.6568446
Japan,JPN,2004,4.480533
Japan,JPN,2005,4.3579836
Japan,JPN,2006,4.1434937
Japan,JPN,2007,4.136766
Japan,JPN,2008,3.841199
Japan,JPN,2009,3.685762
Japan,JPN,2010,3.6417859
Japan,JPN,2011,3.6681485
Japan,JPN,2012,3.7312815
Japan,JPN,2013,3.7247975
Japan,JPN,2014,3.5539649
Japan,JPN,2015,3.441098
Japan,JPN,2016,3.3889248
Japan,JPN,2017,3.292151
Japan,JPN,2018,3.1048608
Japan,JPN,2019,2.9825761
Japan,JPN,2020,2.9554827
Japan,JPN,2021,2.8752363
Laos,LAO,1955,0.000344581
Laos,LAO,1956,0.000739805
Laos,LAO,1957,0.000716189
Laos,LAO,1958,0.000870554
Laos,LAO,1959,0.000868813
Laos,LAO,1960,0.000858658
Laos,LAO,1961,0.001205972
Laos,LAO,1962,0.001352715
Laos,LAO,1963,0.001426839
Laos,LAO,1964,0.001590159
Laos,LAO,1965,0.001586344
Laos,LAO,1966,0.001976046
Laos,LAO,1967,0.002603457
Laos,LAO,1968,0.00130544
Laos,LAO,1969,0.002315383
Laos,LAO,1970,0.003836465
Laos,LAO,1971,0.002717488
Laos,LAO,1972,0.003002774
Laos,LAO,1973,0.003023634
Laos,LAO,1974,0.001722465
Laos,LAO,1975,0.001482389
Laos,LAO,1976,0.001242249
Laos,LAO,1977,0.001247549
Laos,LAO,1978,0.001209989
Laos,LAO,1979,0.001139253
Laos,LAO,1980,0.000958215
Laos,LAO,1981,0.000789153
Laos,LAO,1982,0.000834293
Laos,LAO,1983,0.000944601
Laos,LAO,1984,0.000931616
Laos,LAO,1985,0.001009491
Laos,LAO,1986,0.001012481
Laos,LAO,1987,0.000998933
Laos,LAO,1988,0.000961254
Laos,LAO,1989,0.001030022
Laos,LAO,1990,0.002254028
Laos,LAO,1991,0.002348637
Laos,LAO,1992,0.002625006
Laos,LAO,1993,0.002662638
Laos,LAO,1994,0.002761332
Laos,LAO,1995,0.002859918
Laos,LAO,1996,0.003103933
Laos,LAO,1997,0.003260596
Laos,LAO,1998,0.003386855
Laos,LAO,1999,0.003419961
Laos,LAO,2000,0.003773137
Laos,LAO,2001,0.004140143
Laos,LAO,2002,0.004435776
Laos,LAO,2003,0.004415528
Laos,LAO,2004,0.004478464
Laos,LAO,2005,0.004514705
Laos,LAO,2006,0.005744217
Laos,LAO,2007,0.005825358
Laos,LAO,2008,0.006642622
Laos,LAO,2009,0.008450936
Laos,LAO,2010,0.00900516
Laos,LAO,2011,0.009192168
Laos,LAO,2012,0.009706781
Laos,LAO,2013,0.012064709
Laos,LAO,2014,0.01250703
Laos,LAO,2015,0.025955072
Laos,LAO,2016,0.04632933
Laos,LAO,2017,0.05453082
Laos,LAO,2018,0.055824205
Laos,LAO,2019,0.052844666
Laos,LAO,2020,0.058098204
Laos,LAO,2021,0.055968065
Macao,MAC,1954,0.000323772
Macao,MAC,1955,0.000295355
Macao,MAC,1956,0.000323665
Macao,MAC,1957,0.000358095
Macao,MAC,1958,0.000348222
Macao,MAC,1959,0.000413721
Macao,MAC,1960,0.000546419
Macao,MAC,1961,0.000739144
Macao,MAC,1962,0.000976961
Macao,MAC,1963,0.001034458
Macao,MAC,1964,0.001184161
Macao,MAC,1965,0.001165477
Macao,MAC,1966,0.001265904
Macao,MAC,1967,0.001346616
Macao,MAC,1968,0.00130544
Macao,MAC,1969,0.001224226
Macao,MAC,1970,0.001377193
Macao,MAC,1971,0.001465081
Macao,MAC,1972,0.001422366
Macao,MAC,1973,0.001308097
Macao,MAC,1974,0.001571749
Macao,MAC,1975,0.001740196
Macao,MAC,1976,0.001405167
Macao,MAC,1977,0.001663398
Macao,MAC,1978,0.002170298
Macao,MAC,1979,0.00211042
Macao,MAC,1980,0.002705548
Macao,MAC,1981,0.002810153
Macao,MAC,1982,0.002561086
Macao,MAC,1983,0.003585629
Macao,MAC,1984,0.003074333
Macao,MAC,1985,0.003605326
Macao,MAC,1986,0.004245313
Macao,MAC,1987,0.004564089
Macao,MAC,1988,0.004358789
Macao,MAC,1989,0.004594224
Macao,MAC,1990,0.004540256
Macao,MAC,1991,0.004697273
Macao,MAC,1992,0.004786886
Macao,MAC,1993,0.00517167
Macao,MAC,1994,0.005535202
Macao,MAC,1995,0.00524796
Macao,MAC,1996,0.005823725
Macao,MAC,1997,0.006121094
Macao,MAC,1998,0.006431187
Macao,MAC,1999,0.006133237
Macao,MAC,2000,0.006405689
Macao,MAC,2001,0.006566296
Macao,MAC,2002,0.005771827
Macao,MAC,2003,0.005538747
Macao,MAC,2004,0.005987954
Macao,MAC,2005,0.006173765
Macao,MAC,2006,0.005293635
Macao,MAC,2007,0.004326077
Macao,MAC,2008,0.003528585
Macao,MAC,2009,0.005989805
Macao,MAC,2010,0.003700861
Macao,MAC,2011,0.004243925
Macao,MAC,2012,0.003708244
Macao,MAC,2013,0.003428837
Macao,MAC,2014,0.004268264
Macao,MAC,2015,0.005620809
Macao,MAC,2016,0.005012652
Macao,MAC,2017,0.005339164
Macao,MAC,2018,0.003372831
Macao,MAC,2019,0.003270497
Macao,MAC,2020,0.003606482
Macao,MAC,2021,0.003466157
Malaysia,MYS,1890,0.000564362
Malaysia,MYS,1891,0.001348175
Malaysia,MYS,1892,0.003476564
Malaysia,MYS,1893,0.000812016
Malaysia,MYS,1894,0.003400203
Malaysia,MYS,1895,0.007400662
Malaysia,MYS,1896,0.008122572
Malaysia,MYS,1897,0.005702545
Malaysia,MYS,1898,0.007569061
Malaysia,MYS,1899,0.006532966
Malaysia,MYS,1900,0.003002956
Malaysia,MYS,1901,0.002361826
Malaysia,MYS,1902,0.002480843
Malaysia,MYS,1903,0.002275681
Malaysia,MYS,1904,0.001446475
Malaysia,MYS,1905,0.001660437
Malaysia,MYS,1906,0.001445516
Malaysia,MYS,1907,0.003044551
Malaysia,MYS,1908,0.003299231
Malaysia,MYS,1909,0.005831028
Malaysia,MYS,1910,0.007729398
Malaysia,MYS,1912,0.000566212
Malaysia,MYS,1913,0.00177668
Malaysia,MYS,1914,0.004608932
Malaysia,MYS,1915,0.006546243
Malaysia,MYS,1916,0.016235007
Malaysia,MYS,1917,0.01842427
Malaysia,MYS,1918,0.019196758
Malaysia,MYS,1919,0.025406135
Malaysia,MYS,1920,0.03153003
Malaysia,MYS,1921,0.045778293
Malaysia,MYS,1922,0.06186332
Malaysia,MYS,1923,0.07028137
Malaysia,MYS,1924,0.06798992
Malaysia,MYS,1925,0.0795616
Malaysia,MYS,1926,0.09291927
Malaysia,MYS,1927,0.08458728
Malaysia,MYS,1928,0.09574517
Malaysia,MYS,1929,0.09641525
Malaysia,MYS,1930,0.093305714
Malaysia,MYS,1931,0.0769901
Malaysia,MYS,1932,0.05662166
Malaysia,MYS,1933,0.0476336
Malaysia,MYS,1934,0.047732968
Malaysia,MYS,1935,0.04739698
Malaysia,MYS,1936,0.048986673
Malaysia,MYS,1937,0.052467357
Malaysia,MYS,1938,0.045524415
Malaysia,MYS,1939,0.038325988
Malaysia,MYS,1940,0.052907214
Malaysia,MYS,1941,0.04397701
Malaysia,MYS,1942,0.01331389
Malaysia,MYS,1943,0.026197016
Malaysia,MYS,1944,0.021579696
Malaysia,MYS,1945,0.01439647
Malaysia,MYS,1946,0.013033976
Malaysia,MYS,1947,0.013334034
Malaysia,MYS,1948,0.02197795
Malaysia,MYS,1949,0.023258617
Malaysia,MYS,1950,0.060889255
Malaysia,MYS,1951,0.081826545
Malaysia,MYS,1952,0.09853317
Malaysia,MYS,1953,0.09776069
Malaysia,MYS,1954,0.10315458
Malaysia,MYS,1955,0.099818386
Malaysia,MYS,1956,0.09543523
Malaysia,MYS,1957,0.042921152
Malaysia,MYS,1958,0.04552471
Malaysia,MYS,1959,0.035943598
Malaysia,MYS,1960,0.04475499
Malaysia,MYS,1961,0.04974188
Malaysia,MYS,1962,0.048984926
Malaysia,MYS,1963,0.056738354
Malaysia,MYS,1964,0.06832571
Malaysia,MYS,1965,0.074046016
Malaysia,MYS,1966,0.082872234
Malaysia,MYS,1967,0.08271462
Malaysia,MYS,1968,0.08156079
Malaysia,MYS,1969,0.06637244
Malaysia,MYS,1970,0.097900316
Malaysia,MYS,1971,0.1074625
Malaysia,MYS,1972,0.110302076
Malaysia,MYS,1973,0.102451876
Malaysia,MYS,1974,0.11191248
Malaysia,MYS,1975,0.11401691
Malaysia,MYS,1976,0.13282454
Malaysia,MYS,1977,0.122256
Malaysia,MYS,1978,0.12192802
Malaysia,MYS,1979,0.13918488
Malaysia,MYS,1980,0.1437476
Malaysia,MYS,1981,0.16220567
Malaysia,MYS,1982,0.16225985
Malaysia,MYS,1983,0.20018533
Malaysia,MYS,1984,0.17693804
Malaysia,MYS,1985,0.17873996
Malaysia,MYS,1986,0.19441116
Malaysia,MYS,1987,0.19214942
Malaysia,MYS,1988,0.1939099
Malaysia,MYS,1989,0.2234849
Malaysia,MYS,1990,0.23846824
Malaysia,MYS,1991,0.28301004
Malaysia,MYS,1992,0.32312196
Malaysia,MYS,1993,0.38012975
Malaysia,MYS,1994,0.39457107
Malaysia,MYS,1995,0.48567736
Malaysia,MYS,1996,0.46955645
Malaysia,MYS,1997,0.5023523
Malaysia,MYS,1998,0.47179726
Malaysia,MYS,1999,0.4378527
Malaysia,MYS,2000,0.49581563
Malaysia,MYS,2001,0.52200365
Malaysia,MYS,2002,0.51412815
Malaysia,MYS,2003,0.5660481
Malaysia,MYS,2004,0.59749216
Malaysia,MYS,2005,0.6123088
Malaysia,MYS,2006,0.5843972
Malaysia,MYS,2007,0.57909864
Malaysia,MYS,2008,0.6295151
Malaysia,MYS,2009,0.6358914
Malaysia,MYS,2010,0.6472033
Malaysia,MYS,2011,0.6292037
Malaysia,MYS,2012,0.60928464
Malaysia,MYS,2013,0.68565065
Malaysia,MYS,2014,0.68956083
