Entity,Code,Year,0_0_temp_anomaly
China,CHN,1875,-0.58
China,CHN,1876,-1.12
China,CHN,1877,0.1
China,CHN,1878,0.69
China,CHN,1879,1.51
China,CHN,1880,0.41
China,CHN,1881,-0.65
China,CHN,1882,-0.37
China,CHN,1883,0.6
China,CHN,1884,-1.38
China,CHN,1885,-1.43
China,CHN,1886,-1.15
China,CHN,1887,-1.47
China,CHN,1888,-0.9
China,CHN,1889,-0.25
China,CHN,1890,-0.06
China,CHN,1891,0.18
China,CHN,1892,-1.8
China,CHN,1893,-0.59
China,CHN,1894,0.09
China,CHN,1895,-0.5
China,CHN,1896,-0.19
China,CHN,1897,-0.26
China,CHN,1898,-0.19
China,CHN,1899,0.71
China,CHN,1900,-0.43
China,CHN,1901,0.12
China,CHN,1902,-0.02
China,CHN,1903,-0.85
China,CHN,1904,-0.15
China,CHN,1905,-0.63
China,CHN,1906,-0.43
China,CHN,1907,-0.17
China,CHN,1908,-0.12
China,CHN,1909,-0.59
China,CHN,1910,-0.87
China,CHN,1911,-0.47
China,CHN,1912,-0.64
China,CHN,1913,-0.57
China,CHN,1914,0.39
China,CHN,1915,-0.59
China,CHN,1916,-0.31
China,CHN,1917,-0.37
China,CHN,1918,-0.25
China,CHN,1919,-0.07
China,CHN,1920,0.18
China,CHN,1921,-0.19
China,CHN,1922,-0.1
China,CHN,1923,-0.02
China,CHN,1924,-0.17
China,CHN,1925,-0.02
China,CHN,1926,0.21
China,CHN,1927,0.06
China,CHN,1928,0.09
China,CHN,1929,-0.27
China,CHN,1930,-0.03
China,CHN,1931,-0.27
China,CHN,1932,0.22
China,CHN,1933,-0.09
China,CHN,1934,-0.31
China,CHN,1935,0.1
China,CHN,1936,-0.61
China,CHN,1937,-0.27
China,CHN,1938,0.15
China,CHN,1939,0.28
China,CHN,1940,0.19
China,CHN,1941,0.31
China,CHN,1942,0.19
China,CHN,1943,0.28
China,CHN,1944,-0.27
China,CHN,1945,0.05
China,CHN,1946,0.43
China,CHN,1947,-0.38
China,CHN,1948,0.24
China,CHN,1949,0.11
China,CHN,1950,-0.31
China,CHN,1951,-0.2
China,CHN,1952,-0.46
China,CHN,1953,0.04
China,CHN,1954,-0.62
China,CHN,1955,-0.17
China,CHN,1956,-0.71
China,CHN,1957,-0.55
China,CHN,1958,0.08
China,CHN,1959,0.17
China,CHN,1960,-0.08
China,CHN,1961,0.13
China,CHN,1962,-0.16
China,CHN,1963,0.15
China,CHN,1964,-0.22
China,CHN,1965,-0.14
China,CHN,1966,-0.02
China,CHN,1967,-0.5
China,CHN,1968,-0.19
China,CHN,1969,-0.57
China,CHN,1970,-0.37
China,CHN,1971,-0.02
China,CHN,1972,-0.17
China,CHN,1973,0.3
China,CHN,1974,-0.3
China,CHN,1975,0.23
China,CHN,1976,-0.44
China,CHN,1977,-0.05
China,CHN,1978,0.17
China,CHN,1979,0.16
China,CHN,1980,0.07
China,CHN,1981,0.06
China,CHN,1982,0.33
China,CHN,1983,0.09
China,CHN,1984,-0.43
China,CHN,1985,-0.18
China,CHN,1986,-0.01
China,CHN,1987,0.32
China,CHN,1988,0.39
China,CHN,1989,0.38
China,CHN,1990,0.79
China,CHN,1991,0.41
China,CHN,1992,0.16
China,CHN,1993,0.22
China,CHN,1994,0.77
China,CHN,1995,0.55
China,CHN,1996,0.25
China,CHN,1997,0.72
China,CHN,1998,1.42
China,CHN,1999,1.14
China,CHN,2000,0.58
China,CHN,2001,0.96
China,CHN,2002,1.18
China,CHN,2003,0.93
China,CHN,2004,1.19
China,CHN,2005,0.83
China,CHN,2006,1.38
China,CHN,2007,1.66
China,CHN,2008,1.1
China,CHN,2009,1.22
China,CHN,2010,0.99
China,CHN,2011,0.82
China,CHN,2012,0.53
China,CHN,2013,1.26
China,CHN,2014,1.15
China,CHN,2015,1.47
China,CHN,2016,0.96
China,CHN,2017,1.51
India,IND,1850,0.48
India,IND,1851,0.77
India,IND,1852,0.54
India,IND,1853,0.4
India,IND,1854,-0.1
India,IND,1855,0.08
India,IND,1856,-0.21
India,IND,1857,-0.49
India,IND,1858,-1.2
India,IND,1859,0.75
India,IND,1861,0.23
India,IND,1863,0.57
India,IND,1864,-1.08
India,IND,1865,-0.96
India,IND,1870,0.25
India,IND,1871,-0.1
India,IND,1875,-0.15
India,IND,1876,-0.13
India,IND,1877,0.04
India,IND,1878,0.23
India,IND,1879,-0.36
India,IND,1880,-0.04
India,IND,1881,-0.17
India,IND,1882,-0.25
India,IND,1883,-0.5
India,IND,1884,-0.66
India,IND,1885,-0.53
India,IND,1886,-0.26
India,IND,1887,-0.46
India,IND,1888,-0.21
India,IND,1889,0.03
India,IND,1890,-0.25
India,IND,1891,-0.34
India,IND,1892,-0.03
India,IND,1893,-1.13
India,IND,1894,-0.34
India,IND,1895,-0.32
India,IND,1896,0.22
India,IND,1897,0.09
India,IND,1898,-0.07
India,IND,1899,-0.01
India,IND,1900,0.17
India,IND,1901,0.04
India,IND,1902,0.23
India,IND,1903,-0.25
India,IND,1904,-0.27
India,IND,1905,-0.48
India,IND,1906,-0.08
India,IND,1907,-0.3
India,IND,1908,-0.25
India,IND,1909,-0.36
India,IND,1910,-0.47
India,IND,1911,-0.12
India,IND,1912,-0.04
India,IND,1913,-0.37
India,IND,1914,-0.25
India,IND,1915,0.28
India,IND,1916,-0.21
India,IND,1917,-0.95
India,IND,1918,-0.28
India,IND,1919,-0.18
India,IND,1920,-0.09
India,IND,1921,0.19
India,IND,1922,-0.17
India,IND,1923,-0.11
India,IND,1924,0.07
India,IND,1925,-0.36
India,IND,1926,-0.2
India,IND,1927,-0.34
India,IND,1928,0.06
India,IND,1929,-0.13
India,IND,1930,-0.28
India,IND,1931,0.13
India,IND,1932,-0.01
India,IND,1933,-0.52
India,IND,1934,-0.3
India,IND,1935,-0.27
India,IND,1936,-0.18
India,IND,1937,-0.34
India,IND,1938,-0.14
India,IND,1939,-0.05
India,IND,1940,-0.21
India,IND,1941,0.52
India,IND,1942,0.08
India,IND,1943,-0.28
India,IND,1944,-0.23
India,IND,1945,-0.47
India,IND,1946,0.03
India,IND,1947,0.13
India,IND,1948,0.07
India,IND,1949,-0.06
India,IND,1950,-0.45
India,IND,1951,0.1
India,IND,1952,0.24
India,IND,1953,0.42
India,IND,1954,0.03
India,IND,1955,-0.21
India,IND,1956,-0.25
India,IND,1957,-0.16
India,IND,1958,0.55
India,IND,1959,0.1
India,IND,1960,0.14
India,IND,1961,-0.31
India,IND,1962,-0.26
India,IND,1963,-0.03
India,IND,1964,-0.05
India,IND,1965,0.07
India,IND,1966,0.33
India,IND,1967,-0.14
India,IND,1968,-0.2
India,IND,1969,0.48
India,IND,1970,0.02
India,IND,1971,-0.56
India,IND,1972,0.12
India,IND,1973,0.14
India,IND,1974,-0.02
India,IND,1975,-0.31
India,IND,1976,-0.04
India,IND,1977,0.02
India,IND,1978,-0.22
India,IND,1979,0.22
India,IND,1980,0.36
India,IND,1981,-0.04
India,IND,1982,-0.04
India,IND,1983,-0.24
India,IND,1984,-0.09
India,IND,1985,0.26
India,IND,1986,0
India,IND,1987,0.56
India,IND,1988,0.56
India,IND,1989,-0.03
India,IND,1990,-0.02
India,IND,1991,0.12
India,IND,1992,0.01
India,IND,1993,0.24
India,IND,1994,0.28
India,IND,1995,0.36
India,IND,1996,0.3
India,IND,1997,-0.07
India,IND,1998,0.67
India,IND,1999,0.51
India,IND,2000,0.38
India,IND,2001,0.51
India,IND,2002,0.83
India,IND,2003,0.63
India,IND,2004,0.61
India,IND,2005,0.49
India,IND,2006,0.76
India,IND,2007,0.6
India,IND,2008,0.36
India,IND,2009,1.21
India,IND,2010,1.17
India,IND,2011,0.5
India,IND,2012,0.48
India,IND,2013,0.37
India,IND,2014,0.5
India,IND,2015,0.87
India,IND,2016,1.06
India,IND,2017,0.9
Indonesia,IDN,1850,0.09
Indonesia,IDN,1851,0.29
Indonesia,IDN,1852,-0.09
Indonesia,IDN,1853,0.7
Indonesia,IDN,1854,0.38
Indonesia,IDN,1855,-0.75
Indonesia,IDN,1856,0.22
Indonesia,IDN,1857,-0.49
Indonesia,IDN,1858,-0.69
Indonesia,IDN,1859,0.28
Indonesia,IDN,1860,-0.03
Indonesia,IDN,1861,-0.1
Indonesia,IDN,1862,-0.92
Indonesia,IDN,1863,0
Indonesia,IDN,1864,-0.5
Indonesia,IDN,1865,0.16
Indonesia,IDN,1866,-0.27
Indonesia,IDN,1867,-0.19
Indonesia,IDN,1868,0.19
Indonesia,IDN,1869,-0.24
Indonesia,IDN,1870,-0.04
Indonesia,IDN,1871,-0.55
Indonesia,IDN,1872,-0.55
Indonesia,IDN,1873,-0.06
Indonesia,IDN,1874,0.4
Indonesia,IDN,1875,-0.38
Indonesia,IDN,1876,-0.3
Indonesia,IDN,1877,0.05
Indonesia,IDN,1878,0.66
Indonesia,IDN,1879,-0.06
Indonesia,IDN,1880,-0.08
Indonesia,IDN,1881,0.2
Indonesia,IDN,1882,0.04
Indonesia,IDN,1883,-0.33
Indonesia,IDN,1884,-0.25
Indonesia,IDN,1885,-0.4
Indonesia,IDN,1886,-0.16
Indonesia,IDN,1887,-0.41
Indonesia,IDN,1888,0.15
Indonesia,IDN,1889,0.19
Indonesia,IDN,1890,-0.12
Indonesia,IDN,1891,-0.12
Indonesia,IDN,1892,-0.23
Indonesia,IDN,1893,-0.1
Indonesia,IDN,1894,-0.54
Indonesia,IDN,1895,-0.02
Indonesia,IDN,1896,-0.05
Indonesia,IDN,1897,0.04
Indonesia,IDN,1898,0
Indonesia,IDN,1899,-0.23
Indonesia,IDN,1900,0.2
Indonesia,IDN,1901,0.03
Indonesia,IDN,1902,-0.46
Indonesia,IDN,1903,-0.55
Indonesia,IDN,1904,-0.59
Indonesia,IDN,1905,-0.32
Indonesia,IDN,1906,0.07
Indonesia,IDN,1907,-0.24
Indonesia,IDN,1908,-0.14
Indonesia,IDN,1909,-0.08
Indonesia,IDN,1910,-0.02
Indonesia,IDN,1911,-0.08
Indonesia,IDN,1912,0.05
Indonesia,IDN,1913,-0.28
Indonesia,IDN,1914,-0.32
Indonesia,IDN,1915,0.04
Indonesia,IDN,1916,-0.19
Indonesia,IDN,1917,-0.35
Indonesia,IDN,1918,-0.42
Indonesia,IDN,1919,-0.01
Indonesia,IDN,1920,-0.06
Indonesia,IDN,1921,-0.06
Indonesia,IDN,1922,0.1
Indonesia,IDN,1923,-0.18
Indonesia,IDN,1924,0.04
Indonesia,IDN,1925,-0.21
Indonesia,IDN,1926,0.26
Indonesia,IDN,1927,-0.03
Indonesia,IDN,1928,-0.01
Indonesia,IDN,1929,-0.22
Indonesia,IDN,1930,-0.05
Indonesia,IDN,1931,0.26
Indonesia,IDN,1932,-0.19
Indonesia,IDN,1933,-0.07
Indonesia,IDN,1934,-0.12
Indonesia,IDN,1935,-0.33
Indonesia,IDN,1936,0.06
Indonesia,IDN,1937,0.26
Indonesia,IDN,1938,0.28
Indonesia,IDN,1939,0.01
Indonesia,IDN,1940,0
Indonesia,IDN,1941,0.13
Indonesia,IDN,1942,0.28
Indonesia,IDN,1943,-0.24
Indonesia,IDN,1944,-0.1
Indonesia,IDN,1945,0.16
Indonesia,IDN,1946,0.02
Indonesia,IDN,1947,-0.18
Indonesia,IDN,1948,-0.25
Indonesia,IDN,1949,-0.44
Indonesia,IDN,1950,-0.05
Indonesia,IDN,1951,-0.13
Indonesia,IDN,1952,-0.15
Indonesia,IDN,1953,-0.13
Indonesia,IDN,1954,0.01
Indonesia,IDN,1955,-0.22
Indonesia,IDN,1956,-0.11
Indonesia,IDN,1957,0.21
Indonesia,IDN,1958,0.3
Indonesia,IDN,1959,0.03
Indonesia,IDN,1960,0.15
Indonesia,IDN,1961,-0.24
Indonesia,IDN,1962,-0.09
Indonesia,IDN,1963,-0.11
Indonesia,IDN,1964,0.01
Indonesia,IDN,1965,-0.18
Indonesia,IDN,1966,-0.04
Indonesia,IDN,1967,-0.36
Indonesia,IDN,1968,-0.07
Indonesia,IDN,1969,0.24
Indonesia,IDN,1970,0.1
Indonesia,IDN,1971,-0.23
Indonesia,IDN,1972,-0.11
Indonesia,IDN,1973,0.18
Indonesia,IDN,1974,-0.22
Indonesia,IDN,1975,-0.13
Indonesia,IDN,1976,-0.3
Indonesia,IDN,1977,-0.14
Indonesia,IDN,1978,0.07
Indonesia,IDN,1979,0.11
Indonesia,IDN,1980,0.08
Indonesia,IDN,1981,0.08
Indonesia,IDN,1982,-0.24
Indonesia,IDN,1983,0.1
Indonesia,IDN,1984,-0.05
Indonesia,IDN,1985,0.05
Indonesia,IDN,1986,0.03
Indonesia,IDN,1987,0.25
Indonesia,IDN,1988,0.31
Indonesia,IDN,1989,0.17
Indonesia,IDN,1990,0.32
Indonesia,IDN,1991,0.12
Indonesia,IDN,1992,0.29
Indonesia,IDN,1993,0.07
Indonesia,IDN,1994,-0.16
Indonesia,IDN,1995,0.2
Indonesia,IDN,1996,0.2
Indonesia,IDN,1997,0.06
Indonesia,IDN,1998,0.72
Indonesia,IDN,1999,0.24
Indonesia,IDN,2000,0.28
Indonesia,IDN,2001,0.4
Indonesia,IDN,2002,0.33
Indonesia,IDN,2003,0.35
Indonesia,IDN,2004,0.24
Indonesia,IDN,2005,0.67
Indonesia,IDN,2006,0.26
Indonesia,IDN,2007,0.23
Indonesia,IDN,2008,0.06
Indonesia,IDN,2009,0.48
Indonesia,IDN,2010,0.59
Indonesia,IDN,2011,0.18
Indonesia,IDN,2012,0.32
Indonesia,IDN,2013,0.65
Indonesia,IDN,2014,0.56
Indonesia,IDN,2015,0.55
Indonesia,IDN,2016,0.86
Indonesia,IDN,2017,0.2
Japan,JPN,1855,1.51
Japan,JPN,1856,1.51
Japan,JPN,1859,-0.83
Japan,JPN,1860,-0.79
Japan,JPN,1862,-0.2
Japan,JPN,1864,2.64
Japan,JPN,1870,1.39
Japan,JPN,1871,-0.24
Japan,JPN,1872,1.48
Japan,JPN,1875,-0.09
Japan,JPN,1876,0.91
Japan,JPN,1877,0.97
Japan,JPN,1878,-0.69
Japan,JPN,1879,-0.16
Japan,JPN,1880,-0.47
Japan,JPN,1881,-0.51
Japan,JPN,1882,-0.62
Japan,JPN,1883,-1.55
Japan,JPN,1884,-2.23
Japan,JPN,1885,-1.13
Japan,JPN,1886,-0.05
Japan,JPN,1887,-0.8
Japan,JPN,1888,-0.72
Japan,JPN,1889,-1.72
Japan,JPN,1890,1.05
Japan,JPN,1891,-0.05
Japan,JPN,1892,0.14
Japan,JPN,1893,-1.14
Japan,JPN,1894,0.56
Japan,JPN,1895,-0.51
Japan,JPN,1896,-0.68
Japan,JPN,1897,-1.68
Japan,JPN,1898,-1.13
Japan,JPN,1899,0.03
Japan,JPN,1900,-0.44
Japan,JPN,1901,-0.11
Japan,JPN,1902,-0.78
Japan,JPN,1903,0.38
Japan,JPN,1904,-0.04
Japan,JPN,1905,-0.58
Japan,JPN,1906,-0.78
Japan,JPN,1907,-0.59
Japan,JPN,1908,-1.55
Japan,JPN,1909,-1.2
Japan,JPN,1910,-1.16
Japan,JPN,1911,-0.75
Japan,JPN,1912,-1.29
Japan,JPN,1913,-1.88
Japan,JPN,1914,0.27
Japan,JPN,1915,-0.11
Japan,JPN,1916,0.13
Japan,JPN,1917,-0.4
Japan,JPN,1918,-0.21
Japan,JPN,1919,-0.32
Japan,JPN,1920,0.03
Japan,JPN,1921,-0.24
Japan,JPN,1922,0.28
Japan,JPN,1923,-0.01
Japan,JPN,1924,0.29
Japan,JPN,1925,0.41
Japan,JPN,1926,-0.3
Japan,JPN,1927,-0.04
Japan,JPN,1928,0.22
Japan,JPN,1929,-0.46
Japan,JPN,1930,-0.01
Japan,JPN,1931,-0.84
Japan,JPN,1932,0.33
Japan,JPN,1933,-0.04
Japan,JPN,1934,-0.57
Japan,JPN,1935,-0.33
Japan,JPN,1936,-0.38
Japan,JPN,1937,0.12
Japan,JPN,1938,0.11
Japan,JPN,1939,-0.48
Japan,JPN,1940,-0.47
Japan,JPN,1941,-0.9
Japan,JPN,1942,-0.6
Japan,JPN,1943,0.2
Japan,JPN,1944,-0.65
Japan,JPN,1945,-1.15
Japan,JPN,1946,0.41
Japan,JPN,1947,-0.38
Japan,JPN,1948,0.99
Japan,JPN,1949,0.22
Japan,JPN,1950,0.62
Japan,JPN,1951,0.16
Japan,JPN,1952,0.3
Japan,JPN,1953,-0.69
Japan,JPN,1954,-0.1
Japan,JPN,1955,0.61
Japan,JPN,1956,0.23
Japan,JPN,1957,-0.2
Japan,JPN,1958,0.46
Japan,JPN,1959,0.35
Japan,JPN,1960,0.55
Japan,JPN,1961,0.64
Japan,JPN,1962,0.86
Japan,JPN,1963,0.38
Japan,JPN,1964,-0.25
Japan,JPN,1965,-0.2
Japan,JPN,1966,0.05
Japan,JPN,1967,0.13
Japan,JPN,1968,0.15
Japan,JPN,1969,-0.17
Japan,JPN,1970,0.18
Japan,JPN,1971,-0.3
Japan,JPN,1972,0.84
Japan,JPN,1973,0.66
Japan,JPN,1974,-0.23
Japan,JPN,1975,0.43
Japan,JPN,1976,-0.42
Japan,JPN,1977,-0.12
Japan,JPN,1978,0.1
Japan,JPN,1979,0.22
Japan,JPN,1980,-0.11
Japan,JPN,1981,-0.73
Japan,JPN,1982,0.1
Japan,JPN,1983,-0.29
Japan,JPN,1984,-0.49
Japan,JPN,1985,-0.28
Japan,JPN,1986,-0.71
Japan,JPN,1987,-0.21
Japan,JPN,1988,-0.22
Japan,JPN,1989,0.24
Japan,JPN,1990,1.25
Japan,JPN,1991,0.85
Japan,JPN,1992,-0.16
Japan,JPN,1993,-0.27
Japan,JPN,1994,1.03
Japan,JPN,1995,0.43
Japan,JPN,1996,-0.46
Japan,JPN,1997,0.31
Japan,JPN,1998,0.45
Japan,JPN,1999,1
Japan,JPN,2000,0.72
Japan,JPN,2001,-0.39
Japan,JPN,2002,0
Japan,JPN,2003,-0.18
Japan,JPN,2004,0.86
Japan,JPN,2005,0.48
Japan,JPN,2006,0.37
Japan,JPN,2007,1.22
Japan,JPN,2008,0.53
Japan,JPN,2009,0.05
Japan,JPN,2010,0.92
Japan,JPN,2011,0.44
Japan,JPN,2012,0.69
Japan,JPN,2013,0.66
Japan,JPN,2014,0.39
Japan,JPN,2015,0.78
Japan,JPN,2016,0.98
Japan,JPN,2017,0.9
Laos,LAO,1850,-0.37
Laos,LAO,1851,-0.48
Laos,LAO,1852,-0.08
Laos,LAO,1853,0.17
Laos,LAO,1854,-1.3
Laos,LAO,1855,-0.25
Laos,LAO,1856,-0.17
Laos,LAO,1857,-0.38
Laos,LAO,1858,-1.19
Laos,LAO,1859,-0.81
Laos,LAO,1860,-0.34
Laos,LAO,1862,-0.65
Laos,LAO,1863,-0.36
Laos,LAO,1865,-0.64
Laos,LAO,1866,-0.06
Laos,LAO,1867,-0.52
Laos,LAO,1868,0.92
Laos,LAO,1869,0.08
Laos,LAO,1870,0.16
Laos,LAO,1871,-0.32
Laos,LAO,1872,-0.45
Laos,LAO,1873,-0.12
Laos,LAO,1874,0.87
Laos,LAO,1875,-1.26
Laos,LAO,1876,-0.27
Laos,LAO,1877,0.84
Laos,LAO,1878,-0.7
Laos,LAO,1879,0.19
Laos,LAO,1880,0.17
Laos,LAO,1881,0.14
Laos,LAO,1882,-1.59
Laos,LAO,1883,-0.15
Laos,LAO,1884,-1.1
Laos,LAO,1885,-1.84
Laos,LAO,1886,-0.22
Laos,LAO,1887,-2.47
Laos,LAO,1888,-0.01
Laos,LAO,1889,0.55
Laos,LAO,1890,-0.45
Laos,LAO,1891,0.24
Laos,LAO,1892,-0.32
Laos,LAO,1893,-0.53
Laos,LAO,1894,-0.54
Laos,LAO,1895,0.23
Laos,LAO,1896,-0.69
Laos,LAO,1897,0.56
Laos,LAO,1898,-0.02
Laos,LAO,1899,-0.28
Laos,LAO,1900,-0.17
Laos,LAO,1901,0.55
Laos,LAO,1902,-0.5
Laos,LAO,1903,0.01
Laos,LAO,1904,-0.37
Laos,LAO,1905,-0.08
Laos,LAO,1906,0.18
Laos,LAO,1907,-0.15
Laos,LAO,1908,-0.59
Laos,LAO,1909,-0.08
Laos,LAO,1910,0.41
Laos,LAO,1911,0.15
Laos,LAO,1912,-0.02
Laos,LAO,1913,-0.35
Laos,LAO,1914,0.14
Laos,LAO,1915,-0.01
Laos,LAO,1916,-0.75
Laos,LAO,1917,-0.53
Laos,LAO,1918,-0.69
Laos,LAO,1919,-0.2
Laos,LAO,1920,-0.17
Laos,LAO,1921,-0.63
Laos,LAO,1922,0.19
Laos,LAO,1923,-0.07
Laos,LAO,1924,-0.11
Laos,LAO,1925,-0.42
Laos,LAO,1926,-0.11
Laos,LAO,1927,-0.04
Laos,LAO,1928,-0.26
Laos,LAO,1929,-0.38
Laos,LAO,1930,-0.34
Laos,LAO,1931,0.2
Laos,LAO,1932,-0.74
Laos,LAO,1933,-0.42
Laos,LAO,1934,-0.87
Laos,LAO,1935,0.08
Laos,LAO,1936,-0.15
Laos,LAO,1937,0.01
Laos,LAO,1938,-0.27
Laos,LAO,1939,-0.22
Laos,LAO,1940,-0.27
Laos,LAO,1941,0.49
Laos,LAO,1942,-0.08
Laos,LAO,1943,-0.82
Laos,LAO,1944,-0.35
Laos,LAO,1945,-1.6
Laos,LAO,1946,0.17
Laos,LAO,1947,0.15
Laos,LAO,1948,-0.12
Laos,LAO,1949,-0.14
Laos,LAO,1950,-0.16
Laos,LAO,1951,-0.42
Laos,LAO,1952,-0.1
Laos,LAO,1953,0.01
Laos,LAO,1954,-0.12
Laos,LAO,1955,-0.61
Laos,LAO,1956,-0.45
Laos,LAO,1957,-0.09
Laos,LAO,1958,-0.12
Laos,LAO,1959,-0.01
Laos,LAO,1960,0.08
Laos,LAO,1961,0.02
Laos,LAO,1962,-0.41
Laos,LAO,1963,-0.37
Laos,LAO,1964,-0.1
Laos,LAO,1965,0.01
Laos,LAO,1966,0.51
Laos,LAO,1967,-0.36
Laos,LAO,1968,-0.17
Laos,LAO,1969,0.24
Laos,LAO,1970,0.01
Laos,LAO,1971,-0.61
Laos,LAO,1972,-0.02
Laos,LAO,1973,0.25
Laos,LAO,1974,-0.22
Laos,LAO,1975,0.02
Laos,LAO,1976,-0.33
Laos,LAO,1977,-0.22
Laos,LAO,1978,0.02
Laos,LAO,1979,0.32
Laos,LAO,1980,0.34
Laos,LAO,1981,0.22
Laos,LAO,1982,0.07
Laos,LAO,1983,0
Laos,LAO,1984,-0.11
Laos,LAO,1985,-0.06
Laos,LAO,1986,-0.11
Laos,LAO,1987,0.53
Laos,LAO,1988,0.21
Laos,LAO,1989,0.01
Laos,LAO,1990,0.26
Laos,LAO,1991,0.37
Laos,LAO,1992,-0.02
Laos,LAO,1993,0.18
Laos,LAO,1994,0.3
Laos,LAO,1995,0.22
Laos,LAO,1996,-0.05
Laos,LAO,1997,0.42
Laos,LAO,1998,1.13
Laos,LAO,1999,0.29
Laos,LAO,2000,0.11
Laos,LAO,2001,0.61
Laos,LAO,2002,0.6
Laos,LAO,2003,0.6
Laos,LAO,2004,0.09
Laos,LAO,2005,0.5
Laos,LAO,2006,0.55
Laos,LAO,2007,0.32
Laos,LAO,2008,0.08
Laos,LAO,2009,0.52
Laos,LAO,2010,1.08
Laos,LAO,2011,-0.07
Laos,LAO,2012,1
Laos,LAO,2013,0.68
Laos,LAO,2014,0.7
Laos,LAO,2015,1.01
Laos,LAO,2016,0.76
Laos,LAO,2017,0.4
Malaysia,MYS,1850,-0.62
Malaysia,MYS,1851,-0.78
Malaysia,MYS,1852,0.42
Malaysia,MYS,1853,0.61
Malaysia,MYS,1854,-0.54
Malaysia,MYS,1855,-0.33
Malaysia,MYS,1856,-0.24
Malaysia,MYS,1857,0.15
Malaysia,MYS,1858,-0.69
Malaysia,MYS,1859,-1.96
Malaysia,MYS,1860,-0.6
Malaysia,MYS,1861,-0.6
Malaysia,MYS,1862,-0.39
Malaysia,MYS,1863,-0.49
Malaysia,MYS,1864,-0.23
Malaysia,MYS,1865,-0.2
Malaysia,MYS,1866,-0.52
Malaysia,MYS,1867,-0.24
Malaysia,MYS,1868,-0.15
Malaysia,MYS,1869,0.45
Malaysia,MYS,1870,-1.1
Malaysia,MYS,1871,0.15
Malaysia,MYS,1872,0.48
Malaysia,MYS,1873,0.46
Malaysia,MYS,1874,-0.76
Malaysia,MYS,1875,-0.02
Malaysia,MYS,1876,-0.12
Malaysia,MYS,1877,-0.54
Malaysia,MYS,1878,0.94
Malaysia,MYS,1879,0.15
Malaysia,MYS,1880,0.47
Malaysia,MYS,1881,0.24
Malaysia,MYS,1882,0.17
Malaysia,MYS,1883,-0.59
Malaysia,MYS,1884,-0.42
Malaysia,MYS,1885,0.62
Malaysia,MYS,1886,0.35
Malaysia,MYS,1887,-0.2
Malaysia,MYS,1888,0.39
Malaysia,MYS,1889,0.05
Malaysia,MYS,1890,-0.21
Malaysia,MYS,1891,-0.58
Malaysia,MYS,1892,-0.32
Malaysia,MYS,1893,-0.81
Malaysia,MYS,1894,-0.37
Malaysia,MYS,1895,-0.46
Malaysia,MYS,1896,-0.08
Malaysia,MYS,1897,0.56
Malaysia,MYS,1898,-0.25
Malaysia,MYS,1899,-0.45
Malaysia,MYS,1900,0.31
Malaysia,MYS,1901,-0.7
Malaysia,MYS,1902,-0.33
Malaysia,MYS,1903,0.1
Malaysia,MYS,1904,-0.38
Malaysia,MYS,1905,0.06
Malaysia,MYS,1906,-0.35
Malaysia,MYS,1907,-0.29
Malaysia,MYS,1908,-0.06
Malaysia,MYS,1909,-0.07
Malaysia,MYS,1910,-0.32
Malaysia,MYS,1911,0.01
Malaysia,MYS,1912,-0.06
Malaysia,MYS,1913,-0.18
Malaysia,MYS,1914,0.22
Malaysia,MYS,1915,0.56
Malaysia,MYS,1916,-0.24
Malaysia,MYS,1917,-0.28
Malaysia,MYS,1918,-0.54
Malaysia,MYS,1919,0.33
Malaysia,MYS,1920,0.22
Malaysia,MYS,1921,-0.2
Malaysia,MYS,1922,0.02
Malaysia,MYS,1923,-0.15
Malaysia,MYS,1924,0.04
Malaysia,MYS,1925,-0.1
Malaysia,MYS,1926,0.07
Malaysia,MYS,1927,-0.02
Malaysia,MYS,1928,0.13
Malaysia,MYS,1929,-0.17
Malaysia,MYS,1930,0.07
Malaysia,MYS,1931,0.3
Malaysia,MYS,1932,-0.42
Malaysia,MYS,1933,-0.26
Malaysia,MYS,1934,-0.37
Malaysia,MYS,1935,-0.19
Malaysia,MYS,1936,-0.07
Malaysia,MYS,1937,0.14
Malaysia,MYS,1938,-0.01
Malaysia,MYS,1939,-0.17
Malaysia,MYS,1940,-0.09
Malaysia,MYS,1941,0.25
Malaysia,MYS,1942,0.03
Malaysia,MYS,1943,1.05
Malaysia,MYS,1944,-0.31
Malaysia,MYS,1945,-0.25
Malaysia,MYS,1946,0.14
Malaysia,MYS,1947,0.08
Malaysia,MYS,1948,-0.16
Malaysia,MYS,1949,-0.01
Malaysia,MYS,1950,-0.05
Malaysia,MYS,1951,-0.02
Malaysia,MYS,1952,-0.02
Malaysia,MYS,1953,0.03
Malaysia,MYS,1954,-0.16
Malaysia,MYS,1955,-0.24
Malaysia,MYS,1956,-0.33
Malaysia,MYS,1957,0.01
Malaysia,MYS,1958,0.15
Malaysia,MYS,1959,-0.05
Malaysia,MYS,1960,0
Malaysia,MYS,1961,-0.09
Malaysia,MYS,1962,-0.18
Malaysia,MYS,1963,-0.27
Malaysia,MYS,1964,-0.11
Malaysia,MYS,1965,-0.25
Malaysia,MYS,1966,0.15
Malaysia,MYS,1967,-0.31
Malaysia,MYS,1968,-0.19
Malaysia,MYS,1969,0.17
Malaysia,MYS,1970,0.08
Malaysia,MYS,1971,-0.26
Malaysia,MYS,1972,0.11
