Year,country,region,brd_best,brd_high,brd_low,Code
2012,Philippines,Asia,4,4,4,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,4,4,4,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,3,3,3,PHL
2012,Philippines,Asia,3,3,3,PHL
2012,Philippines,Asia,4,4,4,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,7,7,7,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,5,5,5,PHL
2012,Philippines,Asia,13,13,13,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,8,8,8,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,3,3,3,PHL
2012,Philippines,Asia,3,3,3,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,0,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,3,3,3,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,11,11,11,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,5,5,5,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,7,7,7,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,4,4,4,PHL
2012,Philippines,Asia,7,12,7,PHL
2012,Philippines,Asia,2,2,2,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2012,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,3,3,3,PHL
2013,Philippines,Asia,9,9,9,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,0,1,0,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,6,6,6,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,0,3,0,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,5,5,5,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,4,4,4,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,2,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,9,9,9,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,3,3,3,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,11,11,11,PHL
2013,Philippines,Asia,8,8,8,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,7,7,7,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,6,6,6,PHL
2013,Philippines,Asia,3,3,3,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,6,6,6,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,6,6,6,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,8,8,8,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,3,3,3,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,2,2,2,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,3,3,3,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2013,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,5,5,5,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,0,4,0,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,7,7,7,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,6,6,6,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,0,1,0,PHL
2014,Philippines,Asia,0,1,0,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,3,0,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,7,7,7,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,5,5,5,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,3,5,3,PHL
2014,Philippines,Asia,3,3,3,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,1,1,1,PHL
2014,Philippines,Asia,2,2,2,PHL
2014,Philippines,Asia,5,6,5,PHL
2014,Philippines,Asia,4,4,4,PHL
2014,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,6,7,6,PHL
2015,Philippines,Asia,6,7,6,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,5,5,5,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,2,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,4,4,4,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,0,1,0,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,5,5,5,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,5,5,5,PHL
2015,Philippines,Asia,5,5,5,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,5,5,5,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,2,2,2,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,0,1,0,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,3,3,3,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2015,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,0,1,0,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,0,2,0,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,6,6,6,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,5,5,5,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,3,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,3,3,3,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,3,3,3,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,4,4,4,PHL
2016,Philippines,Asia,0,3,0,PHL
2016,Philippines,Asia,3,3,3,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,2,2,2,PHL
2016,Philippines,Asia,3,3,3,PHL
2016,Philippines,Asia,4,4,4,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,5,6,5,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,1,1,1,PHL
2016,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,9,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,0,26,0,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,0,1,0,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,1,2,PHL
2017,Philippines,Asia,1,2,1,PHL
2017,Philippines,Asia,12,12,12,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,9,9,9,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,7,7,7,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,4,4,4,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,3,3,3,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,9,9,9,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,0,2,0,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,2,2,2,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,14,15,14,PHL
2017,Philippines,Asia,1,1,1,PHL
2017,Philippines,Asia,6,8,6,PHL
2018,Philippines,Asia,41,41,0,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,4,5,4,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,4,4,4,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,4,4,4,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,0,1,0,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,6,6,6,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,3,3,3,PHL
2018,Philippines,Asia,3,3,3,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,3,3,3,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,7,7,7,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,3,3,3,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,0,3,0,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,3,3,3,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,1,1,1,PHL
2018,Philippines,Asia,2,2,2,PHL
2018,Philippines,Asia,6,6,6,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,6,6,6,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,7,8,5,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,6,6,6,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,40,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,5,5,5,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,4,4,4,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,4,4,4,PHL
2019,Philippines,Asia,4,4,4,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,4,4,4,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,5,5,5,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,6,6,6,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,4,4,4,PHL
2019,Philippines,Asia,3,3,3,PHL
2019,Philippines,Asia,1,1,1,PHL
2019,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,4,4,4,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,4,4,4,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,5,5,5,PHL
2020,Philippines,Asia,15,15,15,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,5,5,5,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,6,6,6,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,2,3,2,PHL
2020,Philippines,Asia,6,6,6,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,1,1,1,PHL
2020,Philippines,Asia,3,3,3,PHL
2020,Philippines,Asia,2,2,2,PHL
2020,Philippines,Asia,1,1,1,PHL
