Entity,Code,Year,3_1_Renewables_electricity
Sri Lanka,LKA,2019,5.57
Sri Lanka,LKA,2020,5.8
Sri Lanka,LKA,2021,8.59
Sri Lanka,LKA,2022,6.44
Taiwan,TWN,1971,3.091
Taiwan,TWN,1972,3.636
Taiwan,TWN,1973,3.399
Taiwan,TWN,1974,4.705
Taiwan,TWN,1975,5.261
Taiwan,TWN,1976,4.282
Taiwan,TWN,1977,4.023
Taiwan,TWN,1978,4.966
Taiwan,TWN,1979,4.567
Taiwan,TWN,1980,2.926
Taiwan,TWN,1981,4.791
Taiwan,TWN,1982,4.789507
Taiwan,TWN,1983,4.9922953
Taiwan,TWN,1984,4.3888083
Taiwan,TWN,1985,6.0040855
Taiwan,TWN,1986,6.134454
Taiwan,TWN,1987,5.5117784
Taiwan,TWN,1988,4.67697
Taiwan,TWN,1989,5.058898
Taiwan,TWN,1990,6.592808
Taiwan,TWN,1991,4.096871
Taiwan,TWN,1992,6.817615
Taiwan,TWN,1993,4.3415484
Taiwan,TWN,1994,5.3184853
Taiwan,TWN,1995,5.2232885
Taiwan,TWN,1996,5.212932
Taiwan,TWN,1997,5.771071
Taiwan,TWN,1998,6.809058
Taiwan,TWN,1999,5.8098907
Taiwan,TWN,2000,5.61
Taiwan,TWN,2001,6.42
Taiwan,TWN,2002,4.4
Taiwan,TWN,2003,4.82
Taiwan,TWN,2004,5.09
Taiwan,TWN,2005,6.01
Taiwan,TWN,2006,6.22
Taiwan,TWN,2007,6.74
Taiwan,TWN,2008,6.72
Taiwan,TWN,2009,6.3
Taiwan,TWN,2010,7.07
Taiwan,TWN,2011,7.38
Taiwan,TWN,2012,9.07
Taiwan,TWN,2013,9.23
Taiwan,TWN,2014,8.26
Taiwan,TWN,2015,8.79
Taiwan,TWN,2016,11.03
Taiwan,TWN,2017,10.7
Taiwan,TWN,2018,10.87
Taiwan,TWN,2019,13.44
Taiwan,TWN,2020,13.39
Taiwan,TWN,2021,15.66
Taiwan,TWN,2022,22.05
Taiwan,TWN,2023,24.35
Thailand,THA,1971,2.048
Thailand,THA,1972,1.728
Thailand,THA,1973,1.88
Thailand,THA,1974,2.458
Thailand,THA,1975,3.399
Thailand,THA,1976,3.637
Thailand,THA,1977,3.265
Thailand,THA,1978,2.11
Thailand,THA,1979,3.263
Thailand,THA,1980,1.273
Thailand,THA,1981,2.974
Thailand,THA,1982,3.836
Thailand,THA,1983,3.66
Thailand,THA,1984,4.081
Thailand,THA,1985,3.691
Thailand,THA,1986,5.5317
Thailand,THA,1987,4.06115
Thailand,THA,1988,3.74836
Thailand,THA,1989,5.53378
Thailand,THA,1990,4.925119
Thailand,THA,1991,4.535017
Thailand,THA,1992,4.179801
Thailand,THA,1993,3.6419299
Thailand,THA,1994,4.4543657
Thailand,THA,1995,6.7357597
Thailand,THA,1996,7.422123
Thailand,THA,1997,7.3555
Thailand,THA,1998,5.398333
Thailand,THA,1999,3.8571012
Thailand,THA,2000,6.42
Thailand,THA,2001,6.79
Thailand,THA,2002,8.12
Thailand,THA,2003,8.44
Thailand,THA,2004,7.74
Thailand,THA,2005,7.53
Thailand,THA,2006,9.98
Thailand,THA,2007,10.42
Thailand,THA,2008,9.13
Thailand,THA,2009,9.26
Thailand,THA,2010,8.77
Thailand,THA,2011,12
Thailand,THA,2012,13.65
Thailand,THA,2013,12.65
Thailand,THA,2014,14.21
Thailand,THA,2015,13.81
Thailand,THA,2016,16.07
Thailand,THA,2017,19.63
Thailand,THA,2018,25.52
Thailand,THA,2019,27.72
Thailand,THA,2020,25.08
Thailand,THA,2021,26.47
Thailand,THA,2022,28.46
Thailand,THA,2023,29.75
Vietnam,VNM,1971,0.614
Vietnam,VNM,1972,0.422
Vietnam,VNM,1973,0.42
Vietnam,VNM,1974,0.42
Vietnam,VNM,1975,0.5
Vietnam,VNM,1976,0.557
Vietnam,VNM,1977,0.6
Vietnam,VNM,1978,0.8
Vietnam,VNM,1979,1
Vietnam,VNM,1980,1.488
Vietnam,VNM,1981,1.507
Vietnam,VNM,1982,1.56
Vietnam,VNM,1983,1.223
Vietnam,VNM,1984,1.599
Vietnam,VNM,1985,1.477
Vietnam,VNM,1986,1.407
Vietnam,VNM,1987,1.384
Vietnam,VNM,1988,1.791
Vietnam,VNM,1989,3.838
Vietnam,VNM,1990,5.369
Vietnam,VNM,1991,6.317
Vietnam,VNM,1992,7.228
Vietnam,VNM,1993,7.965
Vietnam,VNM,1994,9.243
Vietnam,VNM,1995,10.582
Vietnam,VNM,1996,12.008
Vietnam,VNM,1997,11.657
Vietnam,VNM,1998,11.095
Vietnam,VNM,1999,13.774
Vietnam,VNM,2000,14.55
Vietnam,VNM,2001,18.21
Vietnam,VNM,2002,18.2
Vietnam,VNM,2003,18.99
Vietnam,VNM,2004,17.82
Vietnam,VNM,2005,16.58
Vietnam,VNM,2006,19.77
Vietnam,VNM,2007,22.52
Vietnam,VNM,2008,26.03
Vietnam,VNM,2009,30.05
Vietnam,VNM,2010,28.62
Vietnam,VNM,2011,41.19
Vietnam,VNM,2012,53.42
Vietnam,VNM,2013,57.96
Vietnam,VNM,2014,62.3
Vietnam,VNM,2015,57.43
Vietnam,VNM,2016,64.45
Vietnam,VNM,2017,88.04
Vietnam,VNM,2018,85.21
Vietnam,VNM,2019,72.64
Vietnam,VNM,2020,85.44
Vietnam,VNM,2021,104.26
Vietnam,VNM,2022,130.73
Vietnam,VNM,2023,112.63
